onset	duration	trial_type	response_value	stim_file
2.768	148.066	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
152.779	1.9	rating_relevance	70.73	n/a
157.831	1.93	rating_happy	94.06	n/a
163.467	2.549	rating_sad	47.92	n/a
168.752	2.809	rating_afraid	32.92	n/a
172.504	1.55	rating_disgusted	0.73	n/a
178.606	2.633	rating_warm	66.88	n/a
183.158	2.166	rating_engaged	87.6	n/a
186.028	86.611	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
275.479	2.807	rating_relevance	60.0	n/a
281.132	3.448	rating_happy	60.73	n/a
284.633	1.932	rating_sad	75.83	n/a
289.869	2.15	rating_afraid	16.46	n/a
295.037	2.299	rating_disgusted	60.52	n/a
299.756	1.999	rating_warm	38.23	n/a
304.491	1.716	rating_engaged	53.23	n/a
307.808	196.705	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
506.274	1.73	rating_relevance	67.5	n/a
511.509	1.948	rating_happy	74.06	n/a
515.527	0.949	rating_sad	1.46	n/a
521.13	1.532	rating_afraid	2.08	n/a
525.898	1.283	rating_disgusted	2.19	n/a
531.717	2.083	rating_warm	39.27	n/a
537.07	2.417	rating_engaged	99.58	n/a
539.685	35.167	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
577.036	2.146	rating_relevance	62.29	n/a
581.888	1.984	rating_happy	83.12	n/a
587.674	2.75	rating_sad	30.83	n/a
591.675	1.733	rating_afraid	2.4	n/a
596.727	1.772	rating_disgusted	0.94	n/a
602.296	2.32	rating_warm	57.4	n/a
607.198	2.202	rating_engaged	59.17	n/a
