onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.114	1.034	memory	dummy	study_dummy	n/a	task-memory/obj185moon.png	n/a	n/a
10.182	1.017	memory	dummy	study_dummy	n/a	task-memory/obj187motorcycle.png	n/a	n/a
12.232	1.034	memory	dummy	study_dummy	n/a	task-memory/obj208paper.png	n/a	n/a
14.283	1.034	memory	study	study	n/a	task-memory/obj311train.png	n/a	n/a
16.334	1.034	memory	study	study	n/a	task-memory/obj205pan.png	n/a	n/a
18.401	1.017	memory	study	study	n/a	task-memory/obj033bottle.png	n/a	n/a
20.452	1.017	memory	study	study	n/a	task-memory/obj306toilet.png	n/a	n/a
22.503	1.017	memory	study	study	n/a	task-memory/obj190mousetrap.png	n/a	n/a
24.537	1.017	memory	study	study	n/a	task-memory/obj222pipe.png	n/a	n/a
26.571	1.017	memory	study	study	n/a	task-memory/obj203paintbrush.png	n/a	n/a
28.605	1.017	memory	study	study	n/a	task-memory/obj050cannon.png	n/a	n/a
30.639	1.017	memory	study	study	n/a	task-memory/obj121globe.png	n/a	n/a
32.673	1.017	memory	study	study	n/a	task-memory/obj217piano.png	n/a	n/a
34.707	1.017	memory	study	study	n/a	task-memory/obj304tire.png	n/a	n/a
36.742	1.017	memory	study	study	n/a	task-memory/obj154key.png	n/a	n/a
38.776	1.017	memory	study	study	n/a	task-memory/obj135heart.png	n/a	n/a
40.81	1.017	memory	study	study	n/a	task-memory/obj189mouse.png	n/a	n/a
42.844	1.017	memory	study	study	n/a	task-memory/obj126gun.png	n/a	n/a
44.878	1.017	memory	study	study	n/a	task-memory/obj235rabbit.png	n/a	n/a
46.912	1.017	memory	study	study	n/a	task-memory/obj150jar.png	n/a	n/a
48.946	1.017	memory	study	study	n/a	task-memory/obj097eye.png	n/a	n/a
50.98	1.017	memory	study	study	n/a	task-memory/obj069corn.png	n/a	n/a
53.014	1.034	memory	study	study	n/a	task-memory/obj008ashtray.png	n/a	n/a
55.065	1.034	memory	dummy	study_dummy	n/a	task-memory/obj265shoe.png	n/a	n/a
57.116	1.034	memory	dummy	study_dummy	n/a	task-memory/obj277snake.png	n/a	n/a
59.167	1.017	memory	dummy	study_dummy	n/a	task-memory/obj289submarine.png	n/a	n/a
71.555	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.665	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.909	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.986	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.615	2.0	memory	test	test_new	correct	task-memory/obj241ring.png	n/a	n/a
192.35	1.916	memory	test	test_new	correct	task-memory/obj157knife.png	new	n/a
195.401	1.038	memory	test	test_new	correct	task-memory/obj039bus.png	new	n/a
198.185	0.729	memory	test	test_old	incorrect	task-memory/obj306toilet.png	new	n/a
201.036	0.703	memory	test	test_new	correct	task-memory/obj103fire.png	new	n/a
203.721	0.597	memory	test	test_old	correct	task-memory/obj135heart.png	old	n/a
206.655	0.456	memory	test	test_old	correct	task-memory/obj222pipe.png	old	n/a
209.473	0.492	memory	test	test_old	correct	task-memory/obj126gun.png	old	n/a
212.207	1.12	memory	test	test_old	correct	task-memory/obj033bottle.png	old	n/a
214.991	0.804	memory	test	test_old	incorrect	task-memory/obj121globe.png	new	n/a
217.842	0.819	memory	test	test_new	correct	task-memory/obj060chimney.png	new	n/a
220.443	0.668	memory	test	test_old	correct	task-memory/obj203paintbrush.png	old	n/a
223.461	0.936	memory	test	test_new	correct	task-memory/obj171lizard.png	new	n/a
226.262	0.714	memory	test	test_new	incorrect	task-memory/obj285squirrel.png	old	n/a
229.263	1.053	memory	test	test_new	correct	task-memory/obj194nest.png	new	n/a
232.114	1.006	memory	test	test_new	correct	task-memory/obj316turkey.png	new	n/a
234.749	0.859	memory	test	test_new	correct	task-memory/obj329walrus.png	new	n/a
237.733	1.093	memory	test	test_old	incorrect	task-memory/obj097eye.png	new	n/a
240.618	1.073	memory	test	test_old	incorrect	task-memory/obj069corn.png	new	n/a
243.169	0.987	memory	test	test_new	correct	task-memory/obj042cactus.png	new	n/a
246.203	0.644	memory	test	test_old	correct	task-memory/obj154key.png	old	n/a
248.904	1.228	memory	test	test_old	incorrect	task-memory/obj217piano.png	new	n/a
251.638	0.598	memory	test	test_old	correct	task-memory/obj235rabbit.png	old	n/a
254.389	1.262	memory	test	test_old	correct	task-memory/obj190mousetrap.png	old	n/a
257.174	0.81	memory	test	test_old	incorrect	task-memory/obj050cannon.png	new	n/a
259.841	0.854	memory	test	test_new	incorrect	task-memory/obj258saxophone.png	old	n/a
262.492	0.698	memory	test	test_old	incorrect	task-memory/obj150jar.png	new	n/a
265.277	0.704	memory	test	test_new	correct	task-memory/obj188mountain.png	new	n/a
268.128	0.637	memory	test	test_new	correct	task-memory/obj197nurse.png	new	n/a
271.079	0.639	memory	test	test_new	correct	task-memory/obj233pyramid.png	new	n/a
273.713	0.651	memory	test	test_new	correct	task-memory/obj160ladder.png	new	n/a
276.698	1.036	memory	test	test_new	correct	task-memory/obj170lipstick.png	new	n/a
279.499	0.887	memory	test	test_new	correct	task-memory/obj031book.png	new	n/a
282.183	1.389	memory	test	test_new	correct	task-memory/obj259scarf.png	new	n/a
284.834	0.665	memory	test	test_old	incorrect	task-memory/obj304tire.png	new	n/a
287.435	0.5	memory	test	test_old	correct	task-memory/obj189mouse.png	old	n/a
290.369	0.746	memory	test	test_old	incorrect	task-memory/obj008ashtray.png	new	n/a
293.02	0.711	memory	test	test_new	correct	task-memory/obj124grapes.png	new	n/a
295.855	1.132	memory	test	test_old	incorrect	task-memory/obj205pan.png	new	n/a
298.406	0.759	memory	test	test_old	incorrect	task-memory/obj311train.png	new	n/a
308.91	1.017	memory	dummy	study_dummy	n/a	task-memory/obj007arrow.png	n/a	n/a
310.944	1.017	memory	dummy	study_dummy	n/a	task-memory/obj036bread.png	n/a	n/a
312.978	1.017	memory	dummy	study_dummy	n/a	task-memory/obj151puzzle.png	n/a	n/a
315.012	1.017	memory	study	study	n/a	task-memory/obj070cow.png	n/a	n/a
317.046	1.017	memory	study	study	n/a	task-memory/obj030bone.png	n/a	n/a
319.08	1.017	memory	study	study	n/a	task-memory/obj249rooster.png	n/a	n/a
321.114	1.017	memory	study	study	n/a	task-memory/obj331watermelon.png	n/a	n/a
323.148	1.034	memory	study	study	n/a	task-memory/obj202package.png	n/a	n/a
325.199	1.034	memory	study	study	n/a	task-memory/obj267shower.png	n/a	n/a
327.25	1.034	memory	study	study	n/a	task-memory/obj210peacock.png	n/a	n/a
329.301	1.017	memory	study	study	n/a	task-memory/obj136heel.png	n/a	n/a
331.351	1.017	memory	study	study	n/a	task-memory/obj243robot.png	n/a	n/a
333.402	1.017	memory	study	study	n/a	task-memory/obj098fan.png	n/a	n/a
