onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
227.658	0.786	memory	test	test_new	correct	task-memory/obj295teapot.png	new	n/a
230.625	0.57	memory	test	test_old	correct	task-memory/obj052carrot.png	old	n/a
233.526	0.718	memory	test	test_old	correct	task-memory/obj149jacket.png	old	n/a
236.427	0.811	memory	test	test_new	correct	task-memory/obj096eskimo.png	new	n/a
239.445	0.883	memory	test	test_new	correct	task-memory/obj314truck.png	new	n/a
242.18	0.923	memory	test	test_new	correct	task-memory/obj099faucet.png	new	n/a
244.964	0.799	memory	test	test_new	correct	task-memory/obj126gun.png	new	n/a
247.865	0.694	memory	test	test_old	correct	task-memory/obj047can.png	old	n/a
250.616	0.638	memory	test	test_old	correct	task-memory/obj194nest.png	old	n/a
253.484	0.775	memory	test	test_new	correct	task-memory/obj273sled.png	new	n/a
256.452	0.685	memory	test	test_old	correct	task-memory/obj210peacock.png	old	n/a
259.253	0.69	memory	test	test_new	correct	task-memory/obj040butterfly.png	new	n/a
261.87	1.004	memory	test	test_old	correct	task-memory/obj015bandaid.png	old	n/a
264.871	0.757	memory	test	test_new	correct	task-memory/obj320umbrella.png	new	n/a
267.506	0.885	memory	test	test_new	correct	task-memory/obj076cup.png	new	n/a
270.49	1.173	memory	test	test_new	correct	task-memory/obj051car.png	new	n/a
273.308	0.78	memory	test	test_new	correct	task-memory/obj255sailor.png	new	n/a
275.926	0.606	memory	test	test_old	correct	task-memory/obj230priest.png	old	n/a
278.777	0.637	memory	test	test_old	correct	task-memory/obj130hammock.png	old	n/a
281.361	0.641	memory	test	test_new	correct	task-memory/obj029bomb.png	new	n/a
284.079	0.608	memory	test	test_old	correct	task-memory/obj308toothbrush.png	old	n/a
286.78	0.94	memory	test	test_new	correct	task-memory/obj034bowl.png	new	n/a
289.481	0.717	memory	test	test_old	correct	task-memory/obj036bread.png	old	n/a
292.465	0.802	memory	test	test_old	correct	task-memory/obj209paperclip.png	old	n/a
295.216	0.658	memory	test	test_old	correct	task-memory/obj054chain.png	old	n/a
298.217	0.684	memory	test	test_old	correct	task-memory/obj116genie.png	old	n/a
308.404	1.017	memory	dummy	study_dummy	n/a	task-memory/obj108flute.png	n/a	n/a
310.438	1.017	memory	dummy	study_dummy	n/a	task-memory/obj169lips.png	n/a	n/a
312.473	1.017	memory	dummy	study_dummy	n/a	task-memory/obj214pencil.png	n/a	n/a
314.507	1.017	memory	study	study	n/a	task-memory/obj262screw.png	n/a	n/a
316.541	1.017	memory	study	study	n/a	task-memory/obj336wheelchair.png	n/a	n/a
318.575	1.017	memory	study	study	n/a	task-memory/obj026bird.png	n/a	n/a
320.609	1.017	memory	study	study	n/a	task-memory/obj115funnel.png	n/a	n/a
322.643	1.017	memory	study	study	n/a	task-memory/obj252ruler.png	n/a	n/a
324.677	1.017	memory	study	study	n/a	task-memory/obj227plug.png	n/a	n/a
326.711	1.017	memory	study	study	n/a	task-memory/obj031book.png	n/a	n/a
328.745	1.017	memory	study	study	n/a	task-memory/obj085donkey.png	n/a	n/a
330.779	1.017	memory	study	study	n/a	task-memory/obj127hair.png	n/a	n/a
332.813	1.017	memory	study	study	n/a	task-memory/obj075crown.png	n/a	n/a
334.848	1.034	memory	study	study	n/a	task-memory/obj319typewriter.png	n/a	n/a
336.898	1.034	memory	study	study	n/a	task-memory/obj007arrow.png	n/a	n/a
338.949	1.017	memory	study	study	n/a	task-memory/obj260scissors.png	n/a	n/a
341.0	1.017	memory	study	study	n/a	task-memory/obj236raccoon.png	n/a	n/a
343.034	1.017	memory	study	study	n/a	task-memory/obj264shark.png	n/a	n/a
345.085	1.017	memory	study	study	n/a	task-memory/obj182microscope.png	n/a	n/a
347.135	1.017	memory	study	study	n/a	task-memory/obj061church.png	n/a	n/a
349.17	1.017	memory	study	study	n/a	task-memory/obj013balloon.png	n/a	n/a
351.204	1.017	memory	study	study	n/a	task-memory/obj244rock.png	n/a	n/a
353.238	1.017	memory	study	study	n/a	task-memory/obj265shoe.png	n/a	n/a
355.272	1.017	memory	dummy	study_dummy	n/a	task-memory/obj223pirate.png	n/a	n/a
357.306	1.017	memory	dummy	study_dummy	n/a	task-memory/obj256sandwich.png	n/a	n/a
359.34	1.017	memory	dummy	study_dummy	n/a	task-memory/obj259scarf.png	n/a	n/a
371.528	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.588	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.649	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.709	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.105	0.846	memory	test	test_new	correct	task-memory/obj324vase.png	new	n/a
491.939	0.563	memory	test	test_old	correct	task-memory/obj061church.png	old	n/a
494.79	0.95	memory	test	test_new	correct	task-memory/obj046camera.png	new	n/a
497.475	0.675	memory	test	test_old	correct	task-memory/obj013balloon.png	old	n/a
500.376	0.844	memory	test	test_old	correct	task-memory/obj319typewriter.png	old	n/a
502.944	0.618	memory	test	test_old	correct	task-memory/obj265shoe.png	old	n/a
505.611	0.766	memory	test	test_old	correct	task-memory/obj182microscope.png	old	n/a
508.329	0.8	memory	test	test_new	correct	task-memory/obj275slingshot.png	new	n/a
510.896	0.783	memory	test	test_new	correct	task-memory/obj132hanger.png	new	n/a
513.547	0.79	memory	test	test_new	correct	task-memory/obj088drawer.png	new	n/a
516.465	1.83	memory	test	test_old	incorrect	task-memory/obj260scissors.png	new	n/a
519.566	0.608	memory	test	test_old	correct	task-memory/obj244rock.png	old	n/a
522.334	0.633	memory	test	test_old	correct	task-memory/obj236raccoon.png	old	n/a
524.885	0.714	memory	test	test_new	correct	task-memory/obj024bicycle.png	new	n/a
527.819	0.761	memory	test	test_new	correct	task-memory/obj117ghost.png	new	n/a
530.537	0.707	memory	test	test_old	correct	task-memory/obj127hair.png	old	n/a
533.555	0.669	memory	test	test_new	correct	task-memory/obj274slide.png	new	n/a
536.323	0.675	memory	test	test_old	correct	task-memory/obj075crown.png	old	n/a
539.274	1.332	memory	test	test_new	correct	task-memory/obj339wig.png	new	n/a
541.958	0.605	memory	test	test_old	correct	task-memory/obj085donkey.png	old	n/a
544.659	0.616	memory	test	test_old	correct	task-memory/obj115funnel.png	old	n/a
547.293	0.711	memory	test	test_old	correct	task-memory/obj264shark.png	old	n/a
549.894	0.812	memory	test	test_new	correct	task-memory/obj104fish.png	new	n/a
552.679	1.393	memory	test	test_old	incorrect	task-memory/obj031book.png	new	n/a
555.53	0.691	memory	test	test_new	correct	task-memory/obj164lemon.png	new	n/a
558.448	0.72	memory	test	test_new	correct	task-memory/obj044cake.png	new	n/a
561.315	0.881	memory	test	test_old	correct	task-memory/obj007arrow.png	old	n/a
563.983	0.784	memory	test	test_new	correct	task-memory/obj134hat.png	new	n/a
566.851	0.764	memory	test	test_new	correct	task-memory/obj123goat.png	new	n/a
569.718	0.745	memory	test	test_new	correct	task-memory/obj145house.png	new	n/a
572.653	0.621	memory	test	test_new	correct	task-memory/obj330watch.png	new	n/a
575.471	1.486	memory	test	test_new	correct	task-memory/obj268sink.png	new	n/a
578.138	1.488	memory	test	test_old	correct	task-memory/obj026bird.png	old	n/a
580.923	0.727	memory	test	test_new	correct	task-memory/obj188mountain.png	new	n/a
583.607	0.794	memory	test	test_old	correct	task-memory/obj227plug.png	old	n/a
586.241	0.556	memory	test	test_old	correct	task-memory/obj262screw.png	old	n/a
589.059	0.918	memory	test	test_new	correct	task-memory/obj216penguin.png	new	n/a
591.96	0.599	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
594.611	0.68	memory	test	test_new	correct	task-memory/obj341window.png	new	n/a
597.479	0.637	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
