onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.015159845352173	0.7432000637054443	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.0655598640441895	0.6682701110839844	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
7.049249887466431	0.8259100914001465	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
8.18300986289978	0.8250100612640381	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
9.31676983833313	0.7248401641845703	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
10.350489854812622	0.7520401477813721	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
11.417549848556519	0.7562000751495361	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
12.484619855880737	0.7679800987243652	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.555039882659912	0.9188499450683594	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
23.788830041885376	1.4353199005126953	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.539479970932007	1.7015299797058105	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
27.556900024414062	0.8512699604034424	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.723999977111816	0.7512400150299072	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
29.791069984436035	0.9179999828338623	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
31.02485990524292	0.5850200653076172	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
31.92519998550415	1.184809923171997	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.66215991973877	0.5518898963928223	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.52915000915527	0.6612498760223389	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.496179819107056	0.6513001918792725	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
44.46320986747742	0.6015901565551758	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
45.38021993637085	1.1685600280761719	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
46.864099979400635	0.5019099712371826	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
47.68106985092163	0.5849401950836182	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
48.58140993118286	1.0090100765228271	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.61923003196716	0.5385899543762207	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.469549894332886	0.6209499835968018	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.40322995185852	0.6042900085449219	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
63.32024002075195	0.7512898445129395	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
64.38730001449585	0.4868597984313965	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
65.18759989738464	0.6027100086212158	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
66.10460996627808	0.569659948348999	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
66.98827004432678	0.5353999137878418	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
78.15910983085632	0.985450029373169	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg
79.45958995819092	0.935309886932373	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg
80.71005988121033	1.0347299575805664	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg
82.06055998802185	0.7965898513793945	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg
83.16096997261047	0.9854800701141357	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg
84.46145987510681	0.6680099964141846	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg
85.44515991210938	0.5686299800872803	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg
86.32881999015808	0.6518199443817139	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg
100.63415002822876	0.8396499156951904	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg
101.78457999229431	0.6557998657226562	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg
102.75161004066467	0.6013097763061523	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg
103.66861987113953	1.0554101467132568	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg
105.03579998016357	0.8218998908996582	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg
106.1695499420166	1.0382299423217773	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg
107.52005982398987	0.7541201114654541	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg
108.58711981773376	0.9365100860595703	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg
118.50748991966248	0.9346499443054199	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg
119.75794982910156	0.6663901805877686	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg
120.72497987747192	0.6683101654052734	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg
121.70867991447449	0.6687901020050049	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg
122.69237995147705	0.8316700458526611	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg
123.8261399269104	1.1188900470733643	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg
125.26001000404358	0.7185900211334229	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg
126.29372000694275	0.9848098754882812	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg
136.0473599433899	0.8180100917816162	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg
137.18111991882324	0.718440055847168	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg
138.21483993530273	0.54298996925354	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg
139.0651500225067	0.7513298988342285	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg
140.13222002983093	0.9755299091339111	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg
141.41602993011475	1.3076701164245605	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg
143.03329992294312	1.0021700859069824	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_110.jpg
144.35045981407166	0.8013501167297363	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg
155.15448999404907	0.7860498428344727	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg
156.2548999786377	0.7020800113677979	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg
