onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.831	2.072	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.903	1.738	rating	0.6137	intensity	pain	female	African	young	n/a
6.637	1.004	rating_mouse_trajectory	0.6137	intensity	pain	female	African	young	n/a
7.958	1.313	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.271	1.069	rating	0.4013	intensity	fear	female	African	young	n/a
9.621	0.719	rating_mouse_trajectory	0.4013	intensity	fear	female	African	young	n/a
11.212	1.311	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.522	1.169	rating	0.7087	intensity	anger	female	WC	young	n/a
13.056	0.636	rating_mouse_trajectory	0.7087	intensity	anger	female	WC	young	n/a
15.458	1.316	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.774	1.452	rating	0.7189	intensity	happy	female	African	young	n/a
16.841	1.385	rating_mouse_trajectory	0.7189	intensity	happy	female	African	young	n/a
18.702	2.057	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.759	1.535	rating	0.1687	intensity	pleasure	male	African	young	n/a
21.142	1.152	rating_mouse_trajectory	0.1687	intensity	pleasure	male	African	young	n/a
26.717	1.328	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
28.045	0.89	rating	0.3851	intensity	anger	male	EA	young	n/a
28.128	0.807	rating_mouse_trajectory	0.3851	intensity	anger	male	EA	young	n/a
29.968	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.279	0.956	rating	0.553	intensity	surprise	male	EA	young	n/a
31.679	0.556	rating_mouse_trajectory	0.553	intensity	surprise	male	EA	young	n/a
33.203	1.311	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.514	1.054	rating	0.2112	intensity	surprise	male	WC	young	n/a
35.064	0.504	rating_mouse_trajectory	0.2112	intensity	surprise	male	WC	young	n/a
36.437	1.311	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.748	1.667	rating	0.6501	intensity	sad	female	African	old	n/a
38.198	1.217	rating_mouse_trajectory	0.6501	intensity	sad	female	African	old	n/a
39.673	1.31	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.983	1.402	rating	0.5429	intensity	disgust	male	WC	old	n/a
41.516	0.869	rating_mouse_trajectory	0.5429	intensity	disgust	male	WC	old	n/a
44.889	2.046	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.935	0.885	rating	0.8038	intensity	pain	male	African	old	n/a
47.252	0.568	rating_mouse_trajectory	0.8038	intensity	pain	male	African	old	n/a
49.842	2.045	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.887	0.868	rating	0.5732	intensity	pleasure	female	African	young	n/a
52.27	0.485	rating_mouse_trajectory	0.5732	intensity	pleasure	female	African	young	n/a
55.807	2.049	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.856	0.935	rating	0.3993	intensity	pain	male	WC	old	n/a
58.339	0.452	rating_mouse_trajectory	0.3993	intensity	pain	male	WC	old	n/a
60.763	1.311	face	n/a	intensity	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
62.074	1.018	rating	0.3972	intensity	disgust	male	African	old	n/a
62.458	0.635	rating_mouse_trajectory	0.3972	intensity	disgust	male	African	old	n/a
64.981	2.062	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
67.043	1.201	rating	0.1909	intensity	pleasure	female	WC	young	n/a
67.609	0.635	rating_mouse_trajectory	0.1909	intensity	pleasure	female	WC	young	n/a
69.966	1.311	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
71.278	0.941	rating	0.4094	intensity	disgust	female	EA	young	n/a
71.611	0.607	rating_mouse_trajectory	0.4094	intensity	disgust	female	EA	young	n/a
74.201	2.045	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
76.246	0.739	rating	0.4964	intensity	pain	female	WC	old	n/a
76.446	0.539	rating_mouse_trajectory	0.4964	intensity	pain	female	WC	old	n/a
79.171	1.31	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
80.481	1.47	rating	0.6582	intensity	happy	male	EA	old	n/a
80.714	1.237	rating_mouse_trajectory	0.6582	intensity	happy	male	EA	old	n/a
85.406	1.31	face	n/a	intensity	anger	female	African	young	task-faces/5Anger_Model3_1Female_3African_1Young.mp4
86.717	0.752	rating	0.5914	intensity	anger	female	African	young	n/a
86.95	0.518	rating_mouse_trajectory	0.5914	intensity	anger	female	African	young	n/a
88.62	1.314	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
89.935	1.502	rating	0.4033	intensity	sad	female	EA	old	n/a
90.735	0.702	rating_mouse_trajectory	0.4033	intensity	sad	female	EA	old	n/a
92.857	1.313	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
94.169	0.735	rating	0.5854	intensity	anger	female	African	old	n/a
94.536	0.368	rating_mouse_trajectory	0.5854	intensity	anger	female	African	old	n/a
96.089	2.049	face	n/a	intensity	pain	male	WC	young	task-faces/7Pain_Model3_2Male_1WC_1Young.mp4
98.138	1.502	rating	0.6703	intensity	pain	male	WC	young	n/a
98.554	1.085	rating_mouse_trajectory	0.6703	intensity	pain	male	WC	young	n/a
101.057	1.299	face	n/a	intensity	fear	female	WC	old	task-faces/3Fear_Model2_1Female_1WC_2Old.mp4
102.356	1.668	rating	0.5267	intensity	fear	female	WC	old	n/a
103.273	0.752	rating_mouse_trajectory	0.5267	intensity	fear	female	WC	old	n/a
105.273	2.034	face	n/a	intensity	pleasure	female	EA	old	task-faces/8Pleasure_Model2_1Female_2EA_2Old.mp4
107.308	0.585	rating	0.557	intensity	pleasure	female	EA	old	n/a
107.374	0.518	rating_mouse_trajectory	0.557	intensity	pleasure	female	EA	old	n/a
110.224	1.302	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
111.526	0.801	rating	0.3022	intensity	sad	female	WC	young	n/a
111.876	0.451	rating_mouse_trajectory	0.3022	intensity	sad	female	WC	young	n/a
113.449	2.045	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model2_2Male_2EA_2Old.mp4
115.494	0.891	rating	0.5024	intensity	pain	male	EA	old	n/a
115.544	0.841	rating_mouse_trajectory	0.5024	intensity	pain	male	EA	old	n/a
117.417	2.045	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
119.462	1.406	rating	0.8463	intensity	pain	female	WC	young	n/a
119.612	1.256	rating_mouse_trajectory	0.8463	intensity	pain	female	WC	young	n/a
121.39	1.307	face	n/a	intensity	disgust	female	African	young	task-faces/4Disgust_Model1_1Female_3African_1Young.mp4
122.697	1.022	rating	0.5125	intensity	disgust	female	African	young	n/a
123.13	0.588	rating_mouse_trajectory	0.5125	intensity	disgust	female	African	young	n/a
125.62	1.311	face	n/a	intensity	anger	male	African	old	task-faces/5Anger_Model1_2Male_3African_2Old.mp4
126.932	0.72	rating	1.0	intensity	anger	male	African	old	n/a
127.198	0.453	rating_mouse_trajectory	1.0	intensity	anger	male	African	old	n/a
129.84	1.31	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
131.15	1.502	rating	0.093	intensity	sad	female	African	young	n/a
131.25	1.402	rating_mouse_trajectory	0.093	intensity	sad	female	African	young	n/a
134.056	1.312	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
135.368	0.518	rating	0.6137	intensity	surprise	male	EA	old	n/a
135.485	0.401	rating_mouse_trajectory	0.6137	intensity	surprise	male	EA	old	n/a
137.275	1.311	face	n/a	intensity	happy	male	EA	young	task-faces/1Happy_Model3_2Male_2EA_1Young.mp4
138.586	0.702	rating	0.6885	intensity	happy	male	EA	young	n/a
138.903	0.385	rating_mouse_trajectory	0.6885	intensity	happy	male	EA	young	n/a
140.506	1.315	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
141.821	0.535	rating	0.555	intensity	surprise	female	EA	old	n/a
141.887	0.468	rating_mouse_trajectory	0.555	intensity	surprise	female	EA	old	n/a
144.74	2.049	face	n/a	intensity	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
146.789	0.668	rating	0.5914	intensity	pain	female	EA	old	n/a
146.872	0.585	rating_mouse_trajectory	0.5914	intensity	pain	female	EA	old	n/a
148.695	1.296	face	n/a	intensity	sad	female	EA	young	task-faces/6Sad_Model4_1Female_2EA_1Young.mp4
149.99	0.745	rating	0.1566	intensity	sad	female	EA	young	n/a
150.04	0.695	rating_mouse_trajectory	0.1566	intensity	sad	female	EA	young	n/a
151.896	1.313	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model1_2Male_2EA_2Old.mp4
153.208	1.783	rating	0.9879	intensity	anger	male	EA	old	n/a
154.058	0.933	rating_mouse_trajectory	0.9879	intensity	anger	male	EA	old	n/a
157.116	1.311	face	n/a	intensity	sad	male	African	old	task-faces/6Sad_Model3_2Male_3African_2Old.mp4
158.427	1.791	rating	0.1748	intensity	sad	male	African	old	n/a
158.577	1.641	rating_mouse_trajectory	0.1748	intensity	sad	male	African	old	n/a
162.356	1.306	face	n/a	intensity	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
163.662	0.79	rating	0.2193	intensity	sad	male	African	young	n/a
163.979	0.473	rating_mouse_trajectory	0.2193	intensity	sad	male	African	young	n/a
168.586	1.312	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
169.898	1.787	rating	0.7836	intensity	happy	male	WC	young	n/a
169.948	1.737	rating_mouse_trajectory	0.7836	intensity	happy	male	WC	young	n/a
172.821	1.311	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
174.133	1.752	rating	0.2334	intensity	surprise	male	WC	old	n/a
174.516	1.369	rating_mouse_trajectory	0.2334	intensity	surprise	male	WC	old	n/a
177.04	1.311	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model4_2Male_1WC_2Old.mp4
178.351	0.735	rating	0.6481	intensity	happy	male	WC	old	n/a
