onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.849	1.321	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
5.17	1.236	rating	0.0	sex	happy	male	WC	old	n/a
5.92	0.486	rating_mouse_trajectory	0.0	sex	happy	male	WC	old	n/a
7.186	2.052	face	n/a	sex	pleasure	female	EA	young	task-faces/8Pleasure_Model1_1Female_2EA_1Young.mp4
9.238	1.185	rating	0.3608	sex	pleasure	female	EA	young	n/a
9.538	0.885	rating_mouse_trajectory	0.3608	sex	pleasure	female	EA	young	n/a
11.182	1.307	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
12.489	1.452	rating	0.0	sex	disgust	male	African	old	n/a
12.839	1.102	rating_mouse_trajectory	0.0	sex	disgust	male	African	old	n/a
15.425	2.049	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
17.475	1.485	rating	0.199	sex	pain	male	WC	old	n/a
17.758	1.202	rating_mouse_trajectory	0.199	sex	pain	male	WC	old	n/a
19.397	1.329	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
20.726	1.061	rating	0.0	sex	anger	male	African	old	n/a
21.159	0.628	rating_mouse_trajectory	0.0	sex	anger	male	African	old	n/a
26.658	1.32	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
27.979	1.525	rating	0.2253	sex	happy	male	African	young	n/a
28.295	1.208	rating_mouse_trajectory	0.2253	sex	happy	male	African	young	n/a
29.908	1.305	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
31.213	1.533	rating	0.1343	sex	disgust	male	African	young	n/a
31.663	1.083	rating_mouse_trajectory	0.1343	sex	disgust	male	African	young	n/a
33.136	1.312	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
34.448	0.789	rating	0.0392	sex	fear	male	African	old	n/a
34.498	0.739	rating_mouse_trajectory	0.0392	sex	fear	male	African	old	n/a
36.37	1.312	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
37.682	0.704	rating	0.3123	sex	fear	female	African	young	n/a
37.932	0.454	rating_mouse_trajectory	0.3123	sex	fear	female	African	young	n/a
39.604	1.312	face	n/a	sex	happy	male	EA	young	task-faces/1Happy_Model1_2Male_2EA_1Young.mp4
40.917	0.837	rating	0.29	sex	happy	male	EA	young	n/a
41.267	0.487	rating_mouse_trajectory	0.29	sex	happy	male	EA	young	n/a
44.824	1.311	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
46.135	1.035	rating	0.199	sex	fear	male	WC	old	n/a
46.452	0.718	rating_mouse_trajectory	0.199	sex	fear	male	WC	old	n/a
