onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
354.72	3.16	cue	n/a	n/a	mentalizing	angry	n/a
357.88	5.177	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
363.123	3.551	rating	5.53	Weak	mentalizing	angry	n/a
363.873	2.801	rating_mouse_trajectory	5.53	Weak	mentalizing	angry	n/a
368.276	6.671	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
375.011	1.936	rating	86.38	Very strong	mentalizing	angry	n/a
375.628	1.319	rating_mouse_trajectory	86.38	Very strong	mentalizing	angry	n/a
380.115	4.083	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
384.264	2.751	rating	1.39	Barely detectable	mentalizing	angry	n/a
385.014	2.001	rating_mouse_trajectory	1.39	Barely detectable	mentalizing	angry	n/a
389.283	3.154	cue	n/a	n/a	likeability	n/a	n/a
392.437	5.333	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
397.836	3.418	rating	82.78	Very strong	likeability	n/a	n/a
398.603	2.652	rating_mouse_trajectory	82.78	Very strong	likeability	n/a	n/a
402.91	5.397	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
408.357	1.84	rating	35.39	Strong	likeability	n/a	n/a
408.74	1.457	rating_mouse_trajectory	35.39	Strong	likeability	n/a	n/a
413.454	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
418.527	1.686	rating	27.97	Moderate	likeability	n/a	n/a
418.994	1.22	rating_mouse_trajectory	27.97	Moderate	likeability	n/a	n/a
423.562	3.149	cue	n/a	n/a	mentalizing	calm	n/a
426.711	5.038	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
431.799	4.252	rating	19.26	Moderate	mentalizing	calm	n/a
432.215	3.836	rating_mouse_trajectory	19.26	Moderate	mentalizing	calm	n/a
436.914	6.839	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
443.82	2.635	rating	22.92	Moderate	mentalizing	calm	n/a
444.27	2.185	rating_mouse_trajectory	22.92	Moderate	mentalizing	calm	n/a
448.899	5.797	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
454.757	2.89	rating	29.1	Strong	mentalizing	calm	n/a
455.157	2.49	rating_mouse_trajectory	29.1	Strong	mentalizing	calm	n/a
459.776	3.141	cue	n/a	n/a	similarity	n/a	n/a
462.917	6.346	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
469.329	2.735	rating	15.17	Moderate	similarity	n/a	n/a
469.696	2.368	rating_mouse_trajectory	15.17	Moderate	similarity	n/a	n/a
474.419	5.844	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
480.317	2.151	rating	55.77	Strong	similarity	n/a	n/a
480.784	1.684	rating_mouse_trajectory	55.77	Strong	similarity	n/a	n/a
485.432	5.172	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
490.671	2.268	rating	11.9	Moderate	similarity	n/a	n/a
491.354	1.584	rating_mouse_trajectory	11.9	Moderate	similarity	n/a	n/a
495.689	3.145	cue	n/a	n/a	mentalizing	enjoy	n/a
498.834	6.113	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
505.009	2.454	rating	0.25	Barely detectable	mentalizing	enjoy	n/a
505.693	1.771	rating_mouse_trajectory	0.25	Barely detectable	mentalizing	enjoy	n/a
510.119	5.328	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
515.513	1.984	rating	51.3	Strong	mentalizing	enjoy	n/a
516.113	1.384	rating_mouse_trajectory	51.3	Strong	mentalizing	enjoy	n/a
520.588	5.396	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
526.051	3.535	rating	56.78	Strong	mentalizing	enjoy	n/a
526.517	3.068	rating_mouse_trajectory	56.78	Strong	mentalizing	enjoy	n/a
531.069	3.124	cue	n/a	n/a	likeability	n/a	n/a
534.193	5.797	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
540.039	1.674	rating	79.74	Very strong	likeability	n/a	n/a
540.389	1.324	rating_mouse_trajectory	79.74	Very strong	likeability	n/a	n/a
545.142	5.188	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
550.393	1.487	rating	42.41	Strong	likeability	n/a	n/a
550.76	1.121	rating_mouse_trajectory	42.41	Strong	likeability	n/a	n/a
555.494	6.837	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
562.397	3.952	rating	88.62	Very strong	likeability	n/a	n/a
562.797	3.552	rating_mouse_trajectory	88.62	Very strong	likeability	n/a	n/a
567.416	3.11	cue	n/a	n/a	similarity	n/a	n/a
570.526	5.393	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
575.986	2.918	rating	30.84	Strong	similarity	n/a	n/a
576.453	2.451	rating_mouse_trajectory	30.84	Strong	similarity	n/a	n/a
581.083	5.181	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
586.323	2.224	rating	24.84	Moderate	similarity	n/a	n/a
586.706	1.841	rating_mouse_trajectory	24.84	Moderate	similarity	n/a	n/a
591.428	5.552	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
597.044	2.587	rating	26.89	Moderate	similarity	n/a	n/a
597.377	2.253	rating_mouse_trajectory	26.89	Moderate	similarity	n/a	n/a
602.062	3.122	cue	n/a	n/a	likeability	n/a	n/a
605.185	5.498	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
610.749	2.384	rating	28.22	Moderate	likeability	n/a	n/a
611.099	2.034	rating_mouse_trajectory	28.22	Moderate	likeability	n/a	n/a
615.856	6.347	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
622.27	2.735	rating	52.52	Strong	likeability	n/a	n/a
622.753	2.251	rating_mouse_trajectory	52.52	Strong	likeability	n/a	n/a
627.379	4.078	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
631.523	2.907	rating	51.88	Strong	likeability	n/a	n/a
631.873	2.557	rating_mouse_trajectory	51.88	Strong	likeability	n/a	n/a
636.542	3.14	cue	n/a	n/a	similarity	n/a	n/a
639.682	4.081	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
643.828	1.719	rating	29.52	Strong	similarity	n/a	n/a
644.128	1.419	rating_mouse_trajectory	29.52	Strong	similarity	n/a	n/a
648.944	5.322	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
654.332	2.785	rating	13.08	Moderate	similarity	n/a	n/a
654.932	2.185	rating_mouse_trajectory	13.08	Moderate	similarity	n/a	n/a
659.449	5.553	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
665.069	1.834	rating	30.84	Strong	similarity	n/a	n/a
665.486	1.418	rating_mouse_trajectory	30.84	Strong	similarity	n/a	n/a
670.088	3.142	cue	n/a	n/a	likeability	n/a	n/a
673.23	5.051	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
678.341	2.856	rating	54.08	Strong	likeability	n/a	n/a
679.074	2.123	rating_mouse_trajectory	54.08	Strong	likeability	n/a	n/a
683.437	5.56	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
689.061	1.986	rating	53.23	Strong	likeability	n/a	n/a
689.361	1.686	rating_mouse_trajectory	53.23	Strong	likeability	n/a	n/a
694.175	5.007	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
699.265	2.101	rating	49.2	Strong	likeability	n/a	n/a
699.799	1.568	rating_mouse_trajectory	49.2	Strong	likeability	n/a	n/a
704.284	3.177	cue	n/a	n/a	similarity	n/a	n/a
707.461	5.119	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
712.637	3.777	rating	2.3	Barely detectable	similarity	n/a	n/a
713.853	2.56	rating_mouse_trajectory	2.3	Barely detectable	similarity	n/a	n/a
717.742	6.838	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
724.641	1.539	rating	49.12	Strong	similarity	n/a	n/a
725.175	1.006	rating_mouse_trajectory	49.12	Strong	similarity	n/a	n/a
729.791	6.674	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
736.529	3.802	rating	17.34	Moderate	similarity	n/a	n/a
736.996	3.335	rating_mouse_trajectory	17.34	Moderate	similarity	n/a	n/a
