onset	duration	event_type	value	response_accuracy	stim_file
12.0401310825348	11.0	stimulus	falsebelief	n/a	task-tomsaxe/3b_story.txt
100.556474676132	11.0	stimulus	falsebelief	n/a	task-tomsaxe/10b_story.txt
159.578485479355	11.0	stimulus	falsebelief	n/a	task-tomsaxe/1b_story.txt
218.600494852066	11.0	stimulus	falsebelief	n/a	task-tomsaxe/7b_story.txt
248.111500015259	11.0	stimulus	falsebelief	n/a	task-tomsaxe/5b_story.txt
336.661188831329	11.0	stimulus	falsebelief	n/a	task-tomsaxe/4b_story.txt
395.683200349808	11.0	stimulus	falsebelief	n/a	task-tomsaxe/9b_story.txt
425.194205036163	11.0	stimulus	falsebelief	n/a	task-tomsaxe/8b_story.txt
513.727221479416	11.0	stimulus	falsebelief	n/a	task-tomsaxe/6b_story.txt
572.749232282639	11.0	stimulus	falsebelief	n/a	task-tomsaxe/2b_story.txt
41.5344631576538	11.0	stimulus	falsephoto	n/a	task-tomsaxe/3p_story.txt
71.0454690361023	11.0	stimulus	falsephoto	n/a	task-tomsaxe/10p_story.txt
130.067479124069	11.0	stimulus	falsephoto	n/a	task-tomsaxe/1p_story.txt
189.089490404129	11.0	stimulus	falsephoto	n/a	task-tomsaxe/7p_story.txt
277.622505893707	11.0	stimulus	falsephoto	n/a	task-tomsaxe/5p_story.txt
307.133511772156	11.0	stimulus	falsephoto	n/a	task-tomsaxe/4p_story.txt
366.172195186615	11.0	stimulus	falsephoto	n/a	task-tomsaxe/9p_story.txt
454.705209722519	11.0	stimulus	falsephoto	n/a	task-tomsaxe/8p_story.txt
484.216215600967	11.0	stimulus	falsephoto	n/a	task-tomsaxe/6p_story.txt
543.238226881027	11.0	stimulus	falsephoto	n/a	task-tomsaxe/2p_story.txt
23.010890712738	2.61477136611938	response	falsebelief	correct	tomsaxe/3b_question.txt
111.543906202316	2.65218687057495	response	falsebelief	correct	tomsaxe/10b_question.txt
170.565915336609	3.59913277626038	response	falsebelief	correct	tomsaxe/1b_question.txt
229.587926139832	4.21943187713623	response	falsebelief	incorrect	tomsaxe/7b_question.txt
259.098931303024	4.51782178878784	response	falsebelief	incorrect	tomsaxe/5b_question.txt
347.648619880676	2.91585206985474	response	falsebelief	correct	tomsaxe/4b_question.txt
406.670629968643	2.69419813156128	response	falsebelief	correct	tomsaxe/9b_question.txt
436.181635847092	4.15572023391724	response	falsebelief	correct	tomsaxe/8b_question.txt
524.714652528763	3.13560342788696	response	falsebelief	correct	tomsaxe/6b_question.txt
583.736663570404	2.91012454032898	response	falsebelief	correct	tomsaxe/2b_question.txt
52.5218965911865	2.85279941558838	response	falsephoto	correct	tomsaxe/3p_question.txt
82.0328988933563	2.87972712516785	response	falsephoto	correct	tomsaxe/10p_question.txt
141.054910411835	3.7405116558075	response	falsephoto	correct	tomsaxe/1p_question.txt
200.076920022964	1.99011301994324	response	falsephoto	correct	tomsaxe/7p_question.txt
288.609936943054	2.91239905357361	response	falsephoto	correct	tomsaxe/5p_question.txt
318.120941867828	4.26982712745667	response	falsephoto	correct	tomsaxe/4p_question.txt
377.159625759125	3.67660427093506	response	falsephoto	correct	tomsaxe/9p_question.txt
465.692640771866	2.48725414276123	response	falsephoto	correct	tomsaxe/8p_question.txt
495.203646888733	3.71435308456421	response	falsephoto	correct	tomsaxe/6p_question.txt
554.225656738281	4.49125218391418	response	falsephoto	correct	tomsaxe/2p_question.txt
