onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.020159959793091	0.9966599941253662	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.320649862289429	1.2626399993896484	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
7.887899875640869	1.0694401264190674	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
9.27174997329712	1.5451300144195557	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
11.122439861297607	0.9207301139831543	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
12.356230020523071	0.8602800369262695	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
13.523329973220825	0.8688199520111084	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
14.707109928131104	0.9347701072692871	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.56003999710083	1.3394999504089355	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
24.210649967193604	0.9848599433898926	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.51113986968994	1.7274601459503174	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_364.jpg
27.5452299118042	1.1045200824737549	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.962430000305176	1.1536600589752197	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
30.42964005470276	0.920029878616333	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
31.663429975509644	0.8191800117492676	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
32.79718995094299	0.8863399028778076	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.66716003417969	0.9820799827575684	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.9509699344635	1.3017101287841797	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
44.56824994087219	0.7685999870300293	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.65197992324829	0.901400089263916	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.869099855422974	0.9969501495361328	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
48.16958999633789	1.0348999500274658	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
49.520089864730835	0.7514200210571289	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
50.58714985847473	0.7287201881408691	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.6242299079895	1.1583199501037598	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
62.09144997596741	0.7418301105499268	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
63.1418399810791	1.0077800750732422	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
64.45899987220764	0.7513201236724854	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
65.52605986595154	0.5738101005554199	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
66.40971994400024	0.6567099094390869	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
