onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.831	1.303	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.134	1.667	rating	0.6339	age	disgust	female	WC	old	n/a
5.484	1.317	rating_mouse_trajectory	0.6339	age	disgust	female	WC	old	n/a
7.126	2.043	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.169	1.533	rating	0.6946	age	pain	male	African	old	n/a
9.235	1.467	rating_mouse_trajectory	0.6946	age	pain	male	African	old	n/a
11.099	1.304	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.403	1.85	rating	0.4296	age	fear	male	EA	old	n/a
12.703	1.55	rating_mouse_trajectory	0.4296	age	fear	male	EA	old	n/a
15.344	1.311	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.655	0.9	rating	0.6278	age	happy	male	EA	old	n/a
16.871	0.683	rating_mouse_trajectory	0.6278	age	happy	male	EA	old	n/a
18.583	1.323	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.906	1.017	rating	0.7573	age	happy	female	EA	old	n/a
19.956	0.967	rating_mouse_trajectory	0.7573	age	happy	female	EA	old	n/a
25.851	1.308	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.159	1.517	rating	0.2213	age	anger	male	WC	young	n/a
27.459	1.217	rating_mouse_trajectory	0.2213	age	anger	male	WC	young	n/a
29.082	1.312	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.393	1.6	rating	0.284	age	happy	male	WC	young	n/a
30.727	1.267	rating_mouse_trajectory	0.284	age	happy	male	WC	young	n/a
32.297	1.298	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.594	1.683	rating	0.6359	age	disgust	male	WC	old	n/a
33.911	1.367	rating_mouse_trajectory	0.6359	age	disgust	male	WC	old	n/a
35.517	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.829	1.517	rating	0.3386	age	sad	male	WC	young	n/a
37.129	1.217	rating_mouse_trajectory	0.3386	age	sad	male	WC	young	n/a
38.753	2.044	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.797	0.767	rating	0.2981	age	pleasure	female	WC	young	n/a
40.847	0.717	rating_mouse_trajectory	0.2981	age	pleasure	female	WC	young	n/a
44.717	1.315	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.032	1.267	rating	0.6299	age	surprise	male	WC	old	n/a
47.066	0.233	rating_mouse_trajectory	0.6299	age	surprise	male	WC	old	n/a
48.951	1.3	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.251	1.083	rating	0.3426	age	happy	female	WC	young	n/a
50.551	0.783	rating_mouse_trajectory	0.3426	age	happy	female	WC	young	n/a
54.167	1.302	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.469	1.7	rating	0.2941	age	happy	male	African	young	n/a
55.853	1.317	rating_mouse_trajectory	0.2941	age	happy	male	African	young	n/a
58.393	1.311	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.704	1.867	rating	0.6541	age	sad	female	African	old	n/a
59.971	1.6	rating_mouse_trajectory	0.6541	age	sad	female	African	old	n/a
62.628	2.045	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.673	1.633	rating	0.3123	age	pain	female	WC	young	n/a
65.039	1.267	rating_mouse_trajectory	0.3123	age	pain	female	WC	young	n/a
67.597	1.311	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.908	1.45	rating	0.7553	age	happy	male	WC	old	n/a
69.174	1.183	rating_mouse_trajectory	0.7553	age	happy	male	WC	old	n/a
71.816	2.044	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.859	1.633	rating	0.4114	age	pain	male	EA	young	n/a
74.193	1.3	rating_mouse_trajectory	0.4114	age	pain	male	EA	young	n/a
76.766	2.046	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.811	0.283	rating	0.7411	age	pleasure	male	African	old	n/a
78.995	0.1	rating_mouse_trajectory	0.7411	age	pleasure	male	African	old	n/a
83.733	1.314	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.047	1.783	rating	0.5975	age	disgust	male	African	young	n/a
85.88	0.95	rating_mouse_trajectory	0.5975	age	disgust	male	African	young	n/a
86.966	1.299	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.265	0.833	rating	0.7128	age	fear	female	African	old	n/a
88.665	0.433	rating_mouse_trajectory	0.7128	age	fear	female	African	old	n/a
91.184	1.3	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.483	1.8	rating	0.2961	age	anger	male	EA	young	n/a
93.7	0.583	rating_mouse_trajectory	0.2961	age	anger	male	EA	young	n/a
94.4	1.301	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
95.701	1.133	rating	0.3406	age	fear	female	EA	young	n/a
95.784	1.05	rating_mouse_trajectory	0.3406	age	fear	female	EA	young	n/a
98.608	1.311	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
99.919	1.467	rating	0.3588	age	surprise	male	EA	young	n/a
100.253	1.133	rating_mouse_trajectory	0.3588	age	surprise	male	EA	young	n/a
102.843	2.045	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
104.888	1.25	rating	0.4114	age	pleasure	female	African	young	n/a
105.454	0.683	rating_mouse_trajectory	0.4114	age	pleasure	female	African	young	n/a
107.812	2.044	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
109.856	1.15	rating	0.7431	age	pain	male	WC	old	n/a
110.056	0.95	rating_mouse_trajectory	0.7431	age	pain	male	WC	old	n/a
111.783	1.308	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
113.091	1.783	rating	0.7896	age	sad	male	EA	old	n/a
113.507	1.367	rating_mouse_trajectory	0.7896	age	sad	male	EA	old	n/a
115.014	1.311	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
116.325	0.833	rating	0.5894	age	surprise	female	EA	old	n/a
116.742	0.417	rating_mouse_trajectory	0.5894	age	surprise	female	EA	old	n/a
118.23	1.313	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
119.543	1.433	rating	0.6784	age	happy	male	African	old	n/a
119.843	1.133	rating_mouse_trajectory	0.6784	age	happy	male	African	old	n/a
122.467	1.311	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model4_1Female_3African_1Young.mp4
123.778	1.183	rating	0.3548	age	surprise	female	African	young	n/a
124.145	0.817	rating_mouse_trajectory	0.3548	age	surprise	female	African	young	n/a
126.702	2.045	face	n/a	age	pain	male	EA	old	task-faces/7Pain_Model1_2Male_2EA_2Old.mp4
128.747	1.7	rating	0.6541	age	pain	male	EA	old	n/a
128.863	1.583	rating_mouse_trajectory	0.6541	age	pain	male	EA	old	n/a
131.671	1.311	face	n/a	age	sad	female	African	young	task-faces/6Sad_Model5_1Female_3African_1Young.mp4
132.982	1.5	rating	0.3507	age	sad	female	African	young	n/a
133.298	1.183	rating_mouse_trajectory	0.3507	age	sad	female	African	young	n/a
134.899	1.3	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
136.199	1.05	rating	0.3083	age	sad	female	WC	young	n/a
136.533	0.717	rating_mouse_trajectory	0.3083	age	sad	female	WC	young	n/a
138.116	1.302	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
139.417	1.833	rating	0.3345	age	surprise	male	WC	young	n/a
139.867	1.383	rating_mouse_trajectory	0.3345	age	surprise	male	WC	young	n/a
142.323	1.312	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
143.635	1.583	rating	0.8503	age	fear	female	WC	old	n/a
143.919	1.3	rating_mouse_trajectory	0.8503	age	fear	female	WC	old	n/a
145.55	2.037	face	n/a	age	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
147.587	1.133	rating	0.6744	age	pleasure	female	WC	old	n/a
147.904	0.817	rating_mouse_trajectory	0.6744	age	pleasure	female	WC	old	n/a
149.511	1.311	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
150.822	0.95	rating	0.3689	age	happy	female	African	young	n/a
151.222	0.55	rating_mouse_trajectory	0.3689	age	happy	female	African	young	n/a
154.745	1.312	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
156.057	1.733	rating	0.7876	age	anger	female	African	old	n/a
156.323	1.467	rating_mouse_trajectory	0.7876	age	anger	female	African	old	n/a
159.981	2.045	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
162.026	1.167	rating	0.4013	age	pain	female	African	young	n/a
162.359	0.833	rating_mouse_trajectory	0.4013	age	pain	female	African	young	n/a
166.934	1.311	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
168.245	1.533	rating	0.6804	age	disgust	male	EA	old	n/a
168.645	1.133	rating_mouse_trajectory	0.6804	age	disgust	male	EA	old	n/a
171.167	1.313	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model1_2Male_2EA_1Young.mp4
172.48	1.533	rating	0.3345	age	fear	male	EA	young	n/a
172.93	1.083	rating_mouse_trajectory	0.3345	age	fear	male	EA	young	n/a
175.4	1.315	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
176.714	1.217	rating	0.3629	age	fear	female	WC	young	n/a
177.331	0.6	rating_mouse_trajectory	0.3629	age	fear	female	WC	young	n/a
178.633	1.299	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
179.932	1.567	rating	0.5409	age	happy	female	EA	young	n/a
180.816	0.683	rating_mouse_trajectory	0.5409	age	happy	female	EA	young	n/a
182.849	2.035	face	n/a	age	pleasure	male	WC	young	task-faces/8Pleasure_Model5_2Male_1WC_1Young.mp4
184.884	1.55	rating	0.3386	age	pleasure	male	WC	young	n/a
185.118	1.317	rating_mouse_trajectory	0.3386	age	pleasure	male	WC	young	n/a
186.799	2.037	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model3_1Female_3African_2Old.mp4
188.836	1.6	rating	0.7735	age	pain	female	African	old	n/a
188.919	1.517	rating_mouse_trajectory	0.7735	age	pain	female	African	old	n/a
192.76	2.045	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
194.805	1.85	rating	0.4094	age	pain	male	African	young	n/a
195.305	1.35	rating_mouse_trajectory	0.4094	age	pain	male	African	young	n/a
198.728	1.312	face	n/a	age	disgust	female	EA	old	task-faces/4Disgust_Model3_1Female_2EA_2Old.mp4
200.04	1.783	rating	0.6117	age	disgust	female	EA	old	n/a
200.34	1.483	rating_mouse_trajectory	0.6117	age	disgust	female	EA	old	n/a
202.963	1.311	face	n/a	age	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
204.275	0.417	rating	0.3386	age	surprise	female	WC	young	n/a
204.575	0.117	rating_mouse_trajectory	0.3386	age	surprise	female	WC	young	n/a
207.183	1.31	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model5_1Female_1WC_1Young.mp4
208.493	1.55	rating	0.377	age	anger	female	WC	young	n/a
209.676	0.367	rating_mouse_trajectory	0.377	age	anger	female	WC	young	n/a
211.399	1.312	face	n/a	age	fear	male	WC	young	task-faces/3Fear_Model5_2Male_1WC_1Young.mp4
212.711	0.467	rating	0.3528	age	fear	male	WC	young	n/a
213.095	0.083	rating_mouse_trajectory	0.3528	age	fear	male	WC	young	n/a
215.634	2.046	face	n/a	age	pleasure	female	EA	old	task-faces/8Pleasure_Model3_1Female_2EA_2Old.mp4
217.68	1.85	rating	0.6117	age	pleasure	female	EA	old	n/a
218.113	1.417	rating_mouse_trajectory	0.6117	age	pleasure	female	EA	old	n/a
