onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
198.822	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.213	2.207	rating_feeling	1097	553	Discovery of dishonour of loved one	prison	Text	n/a
211.83	1.591	feeling_mouse_trajectory	1097	553	Discovery of dishonour of loved one	prison	Text	n/a
215.23	1.339	rating_expectation	733	518	Discovery of dishonour of loved one	prison	Text	n/a
215.48	1.089	expectation_mouse_trajectory	733	518	Discovery of dishonour of loved one	prison	Text	n/a
227.316	29.48	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.796	2.074	rating_feeling	632	403	Abduction	prison	Text	n/a
257.13	1.74	feeling_mouse_trajectory	632	403	Abduction	prison	Text	n/a
260.819	3.883	rating_expectation	636	419	Abduction	prison	Text	n/a
261.269	3.433	expectation_mouse_trajectory	636	419	Abduction	prison	Text	n/a
273.917	22.111	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
296.028	2.442	rating_feeling	773	570	An enemy loved	forest	Text	n/a
296.745	1.726	feeling_mouse_trajectory	773	570	An enemy loved	forest	Text	n/a
300.045	1.857	rating_expectation	681	463	An enemy loved	forest	Text	n/a
300.112	1.791	expectation_mouse_trajectory	681	463	An enemy loved	forest	Text	n/a
306.129	36.183	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.311	2.658	rating_feeling	700	494	Enmity of kin	forest	Text	n/a
343.111	1.858	feeling_mouse_trajectory	700	494	Enmity of kin	forest	Text	n/a
346.329	2.707	rating_expectation	651	484	Enmity of kin	forest	Text	n/a
346.713	2.324	expectation_mouse_trajectory	651	484	Enmity of kin	forest	Text	n/a
354.413	9.374	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.787	3.101	rating_feeling	730	536	Necessity of sacrificing loved ones	forest	Text	n/a
365.671	1.218	feeling_mouse_trajectory	730	536	Necessity of sacrificing loved ones	forest	Text	n/a
367.804	1.667	rating_expectation	716	533	Necessity of sacrificing loved ones	forest	Text	n/a
367.837	1.634	expectation_mouse_trajectory	716	533	Necessity of sacrificing loved ones	forest	Text	n/a
374.871	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.298	2.189	rating_feeling	619	401	Murderous adultury	town	Text	n/a
393.698	1.789	feeling_mouse_trajectory	619	401	Murderous adultury	town	Text	n/a
397.319	2.488	rating_expectation	582	380	Murderous adultury	town	Text	n/a
397.803	2.005	expectation_mouse_trajectory	582	380	Murderous adultury	town	Text	n/a
404.382	16.742	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
421.124	2.601	rating_feeling	659	443	Daring Enterprise	town	Text	n/a
421.808	1.918	feeling_mouse_trajectory	659	443	Daring Enterprise	town	Text	n/a
425.142	1.811	rating_expectation	643	431	Daring Enterprise	town	Text	n/a
425.309	1.644	expectation_mouse_trajectory	643	431	Daring Enterprise	town	Text	n/a
431.209	5.696	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.904	1.907	rating_feeling	639	453	Ambition	town	Text	n/a
437.654	1.157	feeling_mouse_trajectory	639	453	Ambition	town	Text	n/a
440.936	1.705	rating_expectation	635	457	Ambition	town	Text	n/a
440.969	1.672	expectation_mouse_trajectory	635	457	Ambition	town	Text	n/a
445.998	19.094	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
465.091	3.867	rating_feeling	1010	501	Mistaken jealousy	hospital	Text	n/a
467.025	1.933	feeling_mouse_trajectory	1010	501	Mistaken jealousy	hospital	Text	n/a
469.108	1.851	rating_expectation	686	484	Mistaken jealousy	hospital	Text	n/a
469.158	1.801	expectation_mouse_trajectory	686	484	Mistaken jealousy	hospital	Text	n/a
476.176	18.095	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.271	3.8	rating_feeling	1114	504	Discovery of dishonour of loved one	hospital	Text	n/a
494.921	3.15	feeling_mouse_trajectory	1114	504	Discovery of dishonour of loved one	hospital	Text	n/a
498.286	2.885	rating_expectation	1150	519	Discovery of dishonour of loved one	hospital	Text	n/a
498.386	2.785	expectation_mouse_trajectory	1150	519	Discovery of dishonour of loved one	hospital	Text	n/a
505.353	15.409	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.762	1.992	rating_feeling	1187	471	Self-sacrifice for an ideal	hospital	Text	n/a
521.329	1.425	feeling_mouse_trajectory	1187	471	Self-sacrifice for an ideal	hospital	Text	n/a
524.779	2.324	rating_expectation	1195	470	Self-sacrifice for an ideal	hospital	Text	n/a
525.029	2.074	expectation_mouse_trajectory	1195	470	Self-sacrifice for an ideal	hospital	Text	n/a
