onset	duration	trial_type	response_value	stim_file
2.767	119.124	video	n/a	task-alignvideo/ses-02_run-02_order-01_content-mediabias.mp4
125.225	3.275	rating_relevance	6.04	n/a
129.66	2.699	rating_happy	2.08	n/a
133.661	1.682	rating_sad	1.25	n/a
138.863	1.865	rating_afraid	0.52	n/a
144.332	2.317	rating_disgusted	0.31	n/a
148.634	1.6	rating_warm	0.21	n/a
155.003	2.95	rating_engaged	0.52	n/a
157.088	207.96	video	n/a	task-alignvideo/ses-02_run-02_order-02_content-photography.mp4
367.399	2.31	rating_relevance	4.06	n/a
373.301	3.2	rating_happy	6.46	n/a
376.152	1.033	rating_sad	1.25	n/a
383.305	3.167	rating_afraid	3.23	n/a
388.64	3.484	rating_disgusted	0.62	n/a
391.791	1.623	rating_warm	0.31	n/a
398.71	3.522	rating_engaged	2.81	n/a
400.225	203.928	video	n/a	task-alignvideo/ses-02_run-02_order-03_content-menrunning.mp4
607.005	2.818	rating_relevance	2.6	n/a
611.99	2.782	rating_happy	1.15	n/a
615.825	1.599	rating_sad	0.73	n/a
622.094	2.849	rating_afraid	0.31	n/a
626.178	1.916	rating_disgusted	0.83	n/a
631.28	1.999	rating_warm	1.15	n/a
636.716	2.417	rating_engaged	17.5	n/a
639.333	177.516	video	n/a	task-alignvideo/ses-02_run-02_order-04_content-giving.mp4
819.15	2.266	rating_relevance	2.19	n/a
825.019	3.117	rating_happy	56.35	n/a
828.821	1.899	rating_sad	45.31	n/a
834.64	2.7	rating_afraid	1.04	n/a
838.824	1.866	rating_disgusted	0.62	n/a
844.543	2.571	rating_warm	4.79	n/a
849.628	2.637	rating_engaged	37.81	n/a
