onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.826	1.339	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.164	1.485	rating	0.5004	age	disgust	female	WC	old	n/a
5.597	1.052	rating_mouse_trajectory	0.5004	age	disgust	female	WC	old	n/a
7.217	2.049	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.266	0.663	rating	0.6319	age	pain	male	African	old	n/a
9.299	0.629	rating_mouse_trajectory	0.6319	age	pain	male	African	old	n/a
11.206	1.311	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.517	0.485	rating	0.466	age	fear	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	fear	male	EA	old	n/a
15.45	1.302	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.752	0.642	rating	0.3487	age	happy	male	EA	old	n/a
16.952	0.442	rating_mouse_trajectory	0.3487	age	happy	male	EA	old	n/a
18.697	1.323	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.02	0.375	rating	0.466	age	happy	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	happy	female	EA	old	n/a
25.966	1.306	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.272	0.855	rating	0.2496	age	anger	male	WC	young	n/a
27.389	0.739	rating_mouse_trajectory	0.2496	age	anger	male	WC	young	n/a
29.196	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.507	0.721	rating	0.2395	age	happy	male	WC	young	n/a
30.757	0.471	rating_mouse_trajectory	0.2395	age	happy	male	WC	young	n/a
32.432	1.31	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
