onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
8.897	32.183	narrative_presentation	n/a	n/a	Slaying-of-kin-unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
41.08	2.084	rating_feeling	817	591	Slaying-of-kin-unrecognized	town	Text	n/a
41.83	1.334	feeling_mouse_trajectory	817	591	Slaying-of-kin-unrecognized	town	Text	n/a
45.147	1.751	rating_expectation	726	513	Slaying-of-kin-unrecognized	town	Text	n/a
45.464	1.434	expectation_mouse_trajectory	726	513	Slaying-of-kin-unrecognized	town	Text	n/a
53.247	17.111	narrative_presentation	n/a	n/a	Erroneous-judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.358	2.373	rating_feeling	1105	613	Erroneous-judgement	town	Text	n/a
71.258	1.473	feeling_mouse_trajectory	1105	613	Erroneous-judgement	town	Text	n/a
74.396	1.355	rating_expectation	730	489	Erroneous-judgement	town	Text	n/a
74.912	0.838	expectation_mouse_trajectory	730	489	Erroneous-judgement	town	Text	n/a
80.49	10.392	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.882	1.451	rating_feeling	798	610	Revolt	town	Text	n/a
91.515	0.817	feeling_mouse_trajectory	798	610	Revolt	town	Text	n/a
94.898	2.284	rating_expectation	735	486	Revolt	town	Text	n/a
95.214	1.968	expectation_mouse_trajectory	735	486	Revolt	town	Text	n/a
99.964	28.149	narrative_presentation	n/a	n/a	The-enigma	city	Text	task-narratives/Narrative3Situation4.txt
128.114	2.718	rating_feeling	725	533	The-enigma	city	Text	n/a
128.73	2.101	feeling_mouse_trajectory	725	533	The-enigma	city	Text	n/a
132.129	1.584	rating_expectation	740	494	The-enigma	city	Text	n/a
132.429	1.284	expectation_mouse_trajectory	740	494	The-enigma	city	Text	n/a
139.196	15.099	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.295	3.108	rating_feeling	773	578	Deliverance	city	Text	n/a
154.928	2.475	feeling_mouse_trajectory	773	578	Deliverance	city	Text	n/a
158.321	2.057	rating_expectation	1138	591	Deliverance	city	Text	n/a
158.755	1.624	expectation_mouse_trajectory	1138	591	Deliverance	city	Text	n/a
165.405	15.075	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.481	1.668	rating_feeling	1099	598	Remorse	city	Text	n/a
181.047	1.101	feeling_mouse_trajectory	1099	598	Remorse	city	Text	n/a
184.498	2.968	rating_expectation	1116	582	Remorse	city	Text	n/a
185.565	1.901	expectation_mouse_trajectory	1116	582	Remorse	city	Text	n/a
192.566	36.85	narrative_presentation	n/a	n/a	Loss-of-loved-one	forest	Text	task-narratives/Narrative3Situation7.txt
229.415	2.585	rating_feeling	727	514	Loss-of-loved-one	forest	Text	n/a
229.965	2.035	feeling_mouse_trajectory	727	514	Loss-of-loved-one	forest	Text	n/a
233.433	1.601	rating_expectation	722	506	Loss-of-loved-one	forest	Text	n/a
233.833	1.201	expectation_mouse_trajectory	722	506	Loss-of-loved-one	forest	Text	n/a
239.5	9.713	narrative_presentation	n/a	n/a	All-sacrificed-for-passion	forest	Text	task-narratives/Narrative3Situation8.txt
249.213	2.006	rating_feeling	813	583	All-sacrificed-for-passion	forest	Text	n/a
249.963	1.256	feeling_mouse_trajectory	813	583	All-sacrificed-for-passion	forest	Text	n/a
253.244	1.171	rating_expectation	716	512	All-sacrificed-for-passion	forest	Text	n/a
253.644	0.771	expectation_mouse_trajectory	716	512	All-sacrificed-for-passion	forest	Text	n/a
258.307	27.481	narrative_presentation	n/a	n/a	Discovery-of-dishonour-of-loved-one	forest	Text	task-narratives/Narrative3Situation9.txt
285.788	2.659	rating_feeling	782	571	Discovery-of-dishonour-of-loved-one	forest	Text	n/a
286.438	2.009	feeling_mouse_trajectory	782	571	Discovery-of-dishonour-of-loved-one	forest	Text	n/a
