onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.848	3.122	cue	n/a	n/a	mentalizing	remember	n/a
5.97	5.221	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.301	4.65	rating	21.5	Moderate	mentalizing	remember	n/a
13.118	2.833	rating_mouse_trajectory	21.5	Moderate	mentalizing	remember	n/a
16.424	5.55	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
22.038	3.002	rating	20.28	Moderate	mentalizing	remember	n/a
23.055	1.985	rating_mouse_trajectory	20.28	Moderate	mentalizing	remember	n/a
27.125	5.501	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
32.692	2.184	rating	171.04	Strongest possible	mentalizing	remember	n/a
33.076	1.801	rating_mouse_trajectory	171.04	Strongest possible	mentalizing	remember	n/a
37.728	3.153	cue	n/a	n/a	similarity	n/a	n/a
40.88	5.017	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
45.964	2.602	rating	41.32	Strong	similarity	n/a	n/a
47.214	1.352	rating_mouse_trajectory	41.32	Strong	similarity	n/a	n/a
51.073	6.117	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
57.268	1.855	rating	25.94	Moderate	similarity	n/a	n/a
57.585	1.539	rating_mouse_trajectory	25.94	Moderate	similarity	n/a	n/a
62.347	5.509	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
67.922	2.752	rating	45.0	Strong	similarity	n/a	n/a
68.339	2.335	rating_mouse_trajectory	45.0	Strong	similarity	n/a	n/a
72.941	3.192	cue	n/a	n/a	mentalizing	danger	n/a
76.133	5.111	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
81.31	2.702	rating	136.09	Strongest possible	mentalizing	danger	n/a
82.677	1.335	rating_mouse_trajectory	136.09	Strongest possible	mentalizing	danger	n/a
86.418	6.347	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
92.831	1.984	rating	170.23	Strongest possible	mentalizing	danger	n/a
93.131	1.684	rating_mouse_trajectory	170.23	Strongest possible	mentalizing	danger	n/a
97.923	5.3	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
103.285	2.371	rating	37.83	Strong	mentalizing	danger	n/a
103.619	2.038	rating_mouse_trajectory	37.83	Strong	mentalizing	danger	n/a
108.304	3.118	cue	n/a	n/a	likeability	n/a	n/a
111.422	5.502	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
116.99	2.318	rating	144.19	Strongest possible	likeability	n/a	n/a
117.324	1.984	rating_mouse_trajectory	144.19	Strongest possible	likeability	n/a	n/a
122.095	6.35	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
128.495	1.496	rating	65.7	Very strong	likeability	n/a	n/a
128.878	1.112	rating_mouse_trajectory	65.7	Very strong	likeability	n/a	n/a
133.606	4.076	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
137.748	2.492	rating	25.03	Moderate	likeability	n/a	n/a
138.165	2.075	rating_mouse_trajectory	25.03	Moderate	likeability	n/a	n/a
142.783	3.171	cue	n/a	n/a	mentalizing	tired	n/a
145.955	5.565	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
151.587	2.887	rating	5.55	Weak	mentalizing	tired	n/a
153.02	1.453	rating_mouse_trajectory	5.55	Weak	mentalizing	tired	n/a
156.668	6.194	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
162.924	2.268	rating	19.17	Moderate	mentalizing	tired	n/a
163.874	1.318	rating_mouse_trajectory	19.17	Moderate	mentalizing	tired	n/a
168.022	5.006	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
173.095	2.218	rating	19.45	Moderate	mentalizing	tired	n/a
173.561	1.751	rating_mouse_trajectory	19.45	Moderate	mentalizing	tired	n/a
178.113	3.149	cue	n/a	n/a	likeability	n/a	n/a
181.263	5.321	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
186.65	2.307	rating	155.53	Strongest possible	likeability	n/a	n/a
186.95	2.007	rating_mouse_trajectory	155.53	Strongest possible	likeability	n/a	n/a
191.721	5.386	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
197.17	1.82	rating	25.49	Moderate	likeability	n/a	n/a
197.537	1.453	rating_mouse_trajectory	25.49	Moderate	likeability	n/a	n/a
202.271	5.003	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
207.341	2.451	rating	113.01	Strongest possible	likeability	n/a	n/a
207.707	2.084	rating_mouse_trajectory	113.01	Strongest possible	likeability	n/a	n/a
212.359	3.143	cue	n/a	n/a	mentalizing	heights	n/a
215.502	5.838	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
221.396	2.844	rating	5.76	Weak	mentalizing	heights	n/a
222.913	1.327	rating_mouse_trajectory	5.76	Weak	mentalizing	heights	n/a
226.512	5.011	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
231.583	2.824	rating	19.54	Moderate	mentalizing	heights	n/a
232.383	2.024	rating_mouse_trajectory	19.54	Moderate	mentalizing	heights	n/a
236.683	5.174	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
241.92	2.403	rating	15.19	Moderate	mentalizing	heights	n/a
242.42	1.903	rating_mouse_trajectory	15.19	Moderate	mentalizing	heights	n/a
246.939	3.153	cue	n/a	n/a	similarity	n/a	n/a
250.092	5.334	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
255.492	2.251	rating	16.98	Moderate	similarity	n/a	n/a
