onset	duration	trial_type	response_value	stim_file_TODO
2.768	142.369	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
147.07	1.905	rating_relevance	34.58	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
152.272	2.082	rating_happy	48.33	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
156.174	0.965	rating_sad	4.48	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
161.576	1.356	rating_afraid	1.77	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
166.694	1.453	rating_disgusted	41.35	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
171.729	1.468	rating_warm	3.65	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
177.098	1.816	rating_engaged	69.27	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
180.317	339.082	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
522.06	2.623	rating_relevance	7.19	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
526.495	2.036	rating_happy	82.6	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
530.447	0.966	rating_sad	40.21	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
536.415	1.914	rating_afraid	6.98	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
542.184	2.667	rating_disgusted	7.81	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
547.82	3.284	rating_warm	85.42	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
551.838	2.284	rating_engaged	50.73	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
