onset	duration	trial_type	response_value	stim_file
2.769	155.224	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
160.961	2.919	rating_relevance	14.69	n/a
165.012	1.949	rating_happy	55.0	n/a
169.514	1.433	rating_sad	3.65	n/a
174.466	1.366	rating_afraid	3.54	n/a
179.835	1.724	rating_disgusted	26.88	n/a
185.837	2.709	rating_warm	10.83	n/a
190.205	2.053	rating_engaged	67.29	n/a
193.197	57.114	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.862	n/a	rating_relevance	n/a	n/a
257.714	2.333	rating_happy	4.9	n/a
261.732	1.333	rating_sad	68.12	n/a
268.718	3.307	rating_afraid	72.29	n/a
274.086	3.655	rating_disgusted	83.33	n/a
277.721	2.271	rating_warm	7.71	n/a
282.439	1.968	rating_engaged	64.17	n/a
285.508	243.891	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
532.083	2.653	rating_relevance	94.58	n/a
536.067	1.615	rating_happy	6.25	n/a
540.969	1.498	rating_sad	51.35	n/a
546.771	2.281	rating_afraid	69.06	n/a
551.907	2.399	rating_disgusted	94.06	n/a
555.691	1.165	rating_warm	2.08	n/a
561.277	1.733	rating_engaged	77.08	n/a
564.579	30.16	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
596.39	1.605	rating_relevance	6.77	n/a
601.725	1.932	rating_happy	46.15	n/a
606.86	2.05	rating_sad	2.08	n/a
611.079	1.249	rating_afraid	4.58	n/a
616.814	1.966	rating_disgusted	2.29	n/a
622.183	2.317	rating_warm	48.85	n/a
627.802	2.923	rating_engaged	6.15	n/a
