onset	duration	trial_type	response_value	stim_file
2.766	142.362	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
148.596	3.417	rating_relevance	3.12	n/a
153.748	3.55	rating_happy	9.38	n/a
157.733	2.517	rating_sad	3.85	n/a
162.268	2.033	rating_afraid	3.75	n/a
169.104	3.851	rating_disgusted	12.4	n/a
174.772	n/a	rating_warm	n/a	n/a
179.191	3.899	rating_engaged	26.56	n/a
180.327	339.074	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
523.969	n/a	rating_relevance	n/a	n/a
528.988	n/a	rating_happy	n/a	n/a
534.006	n/a	rating_sad	n/a	n/a
537.274	2.749	rating_afraid	7.81	n/a
542.71	3.166	rating_disgusted	10.21	n/a
549.079	n/a	rating_warm	n/a	n/a
553.831	4.234	rating_engaged	43.33	n/a
