onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.818	25.99	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.808	2.508	rating_feeling	725.0	584.0	Recovery of a lost one	town	Audio	n/a
32.141	1.175	feeling_mouse_trajectory	725.0	584.0	Recovery of a lost one	town	Audio	n/a
34.843	3.123	rating_expectation	768.0	528.0	Recovery of a lost one	town	Audio	n/a
36.843	1.123	expectation_mouse_trajectory	768.0	528.0	Recovery of a lost one	town	Audio	n/a
41.912	27.985	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.897	2.985	rating_feeling	725.0	584.0	The enigma	town	Audio	n/a
71.364	1.518	feeling_mouse_trajectory	725.0	584.0	The enigma	town	Audio	n/a
73.93	2.992	rating_expectation	768.0	528.0	The enigma	town	Audio	n/a
74.88	2.042	expectation_mouse_trajectory	768.0	528.0	The enigma	town	Audio	n/a
82.995	11.978	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.973	2.068	rating_feeling	725.0	584.0	Revolt	town	Audio	n/a
95.623	1.418	feeling_mouse_trajectory	725.0	584.0	Revolt	town	Audio	n/a
98.999	1.667	rating_expectation	768.0	528.0	Revolt	town	Audio	n/a
99.582	1.084	expectation_mouse_trajectory	768.0	528.0	Revolt	town	Audio	n/a
105.054	11.975	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.029	2.042	rating_feeling	725.0	584.0	Loss of loved one	swamp	Audio	n/a
117.879	1.192	feeling_mouse_trajectory	725.0	584.0	Loss of loved one	swamp	Audio	n/a
121.057	2.807	rating_expectation	768.0	528.0	Loss of loved one	swamp	Audio	n/a
123.023	0.841	expectation_mouse_trajectory	768.0	528.0	Loss of loved one	swamp	Audio	n/a
127.111	7.312	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.423	3.967	rating_feeling	725.0	584.0	An enemy loved	swamp	Audio	n/a
135.139	3.25	feeling_mouse_trajectory	725.0	584.0	An enemy loved	swamp	Audio	n/a
138.447	0.634	rating_expectation	768.0	528.0	An enemy loved	swamp	Audio	n/a
139.33	-0.249	expectation_mouse_trajectory	768.0	528.0	An enemy loved	swamp	Audio	n/a
144.501	10.811	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.312	2.901	rating_feeling	725.0	584.0	Daring Enterprise	swamp	Audio	n/a
156.029	2.185	feeling_mouse_trajectory	725.0	584.0	Daring Enterprise	swamp	Audio	n/a
159.338	1.11	rating_expectation	768.0	528.0	Daring Enterprise	swamp	Audio	n/a
159.771	0.677	expectation_mouse_trajectory	768.0	528.0	Daring Enterprise	swamp	Audio	n/a
168.393	23.282	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.675	2.434	rating_feeling	725.0	584.0	Self-sacrifice for kin	city	Audio	n/a
192.809	1.301	feeling_mouse_trajectory	725.0	584.0	Self-sacrifice for kin	city	Audio	n/a
195.701	2.835	rating_expectation	768.0	528.0	Self-sacrifice for kin	city	Audio	n/a
197.985	0.551	expectation_mouse_trajectory	768.0	528.0	Self-sacrifice for kin	city	Audio	n/a
204.758	5.275	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.033	1.974	rating_feeling	725.0	584.0	Falling prey to misfortune	city	Audio	n/a
211.083	0.924	feeling_mouse_trajectory	725.0	584.0	Falling prey to misfortune	city	Audio	n/a
214.064	3.817	rating_expectation	768.0	528.0	Falling prey to misfortune	city	Audio	n/a
214.131	3.75	expectation_mouse_trajectory	768.0	528.0	Falling prey to misfortune	city	Audio	n/a
222.131	9.308	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.439	n/a	rating_feeling	725.0	584.0	Madness	city	Audio	n/a
n/a	n/a	feeling_mouse_trajectory	725.0	584.0	Madness	city	Audio	n/a
235.466	1.717	rating_expectation	768.0	528.0	Madness	city	Audio	n/a
236.649	0.534	expectation_mouse_trajectory	768.0	528.0	Madness	city	Audio	n/a
244.522	12.65	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.173	2.04	rating_feeling	725.0	584.0	Enmity of kin	prison	Audio	n/a
258.639	0.573	feeling_mouse_trajectory	725.0	584.0	Enmity of kin	prison	Audio	n/a
261.197	1.189	rating_expectation	768.0	528.0	Enmity of kin	prison	Audio	n/a
261.297	1.089	expectation_mouse_trajectory	768.0	528.0	Enmity of kin	prison	Audio	n/a
268.247	28.109	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.355	2.492	rating_feeling	725.0	584.0	All sacrificed for passion	prison	Audio	n/a
296.855	1.992	feeling_mouse_trajectory	725.0	584.0	All sacrificed for passion	prison	Audio	n/a
300.398	1.034	rating_expectation	768.0	528.0	All sacrificed for passion	prison	Audio	n/a
300.564	0.867	expectation_mouse_trajectory	768.0	528.0	All sacrificed for passion	prison	Audio	n/a
307.478	13.291	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
