onset	duration	trial_type	response_value	stim_file
2.931	51.997	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.783	n/a	rating_relevance	n/a	n/a
64.803	n/a	rating_happy	n/a	n/a
69.839	n/a	rating_sad	n/a	n/a
74.875	n/a	rating_afraid	n/a	n/a
79.911	n/a	rating_disgusted	n/a	n/a
84.964	n/a	rating_warm	n/a	n/a
89.984	n/a	rating_engaged	n/a	n/a
90.706	198.303	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
293.665	n/a	rating_relevance	n/a	n/a
298.701	n/a	rating_happy	n/a	n/a
303.737	n/a	rating_sad	n/a	n/a
308.773	n/a	rating_afraid	n/a	n/a
313.793	n/a	rating_disgusted	n/a	n/a
318.812	n/a	rating_warm	n/a	n/a
323.832	n/a	rating_engaged	n/a	n/a
324.46	60.929	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
389.952	n/a	rating_relevance	n/a	n/a
394.988	n/a	rating_happy	n/a	n/a
397.123	1.616	rating_sad	1.46	n/a
405.027	n/a	rating_afraid	n/a	n/a
410.047	n/a	rating_disgusted	n/a	n/a
415.066	n/a	rating_warm	n/a	n/a
420.086	n/a	rating_engaged	n/a	n/a
420.643	38.775	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
462.743	3.255	rating_relevance	0.42	n/a
469.013	n/a	rating_happy	n/a	n/a
474.049	n/a	rating_sad	n/a	n/a
479.086	n/a	rating_afraid	n/a	n/a
484.122	n/a	rating_disgusted	n/a	n/a
489.158	n/a	rating_warm	n/a	n/a
494.177	n/a	rating_engaged	n/a	n/a
