onset	duration	trial_type	response_value	stim_file
2.779	106.327	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
113.684	n/a	rating_relevance	n/a	n/a
118.72	n/a	rating_happy	n/a	n/a
123.755	n/a	rating_sad	n/a	n/a
128.79	n/a	rating_afraid	n/a	n/a
133.825	n/a	rating_disgusted	n/a	n/a
138.86	n/a	rating_warm	n/a	n/a
143.896	n/a	rating_engaged	n/a	n/a
144.551	59.189	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
208.286	n/a	rating_relevance	n/a	n/a
213.321	n/a	rating_happy	n/a	n/a
218.357	n/a	rating_sad	n/a	n/a
223.392	n/a	rating_afraid	n/a	n/a
228.41	n/a	rating_disgusted	n/a	n/a
233.446	n/a	rating_warm	n/a	n/a
238.481	n/a	rating_engaged	n/a	n/a
239.033	20.94	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
264.524	n/a	rating_relevance	n/a	n/a
269.559	n/a	rating_happy	n/a	n/a
274.594	n/a	rating_sad	n/a	n/a
279.63	n/a	rating_afraid	n/a	n/a
284.665	n/a	rating_disgusted	n/a	n/a
289.683	n/a	rating_warm	n/a	n/a
294.718	n/a	rating_engaged	n/a	n/a
295.267	136.723	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
436.538	n/a	rating_relevance	n/a	n/a
441.573	n/a	rating_happy	n/a	n/a
446.608	n/a	rating_sad	n/a	n/a
451.627	n/a	rating_afraid	n/a	n/a
456.662	n/a	rating_disgusted	n/a	n/a
461.697	n/a	rating_warm	n/a	n/a
466.733	n/a	rating_engaged	n/a	n/a
