onset	duration	trial_type	response_value	stim_file
2.771	116.371	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
123.726	n/a	rating_relevance	n/a	n/a
128.745	n/a	rating_happy	n/a	n/a
133.78	n/a	rating_sad	n/a	n/a
138.815	n/a	rating_afraid	n/a	n/a
143.85	n/a	rating_disgusted	n/a	n/a
148.885	n/a	rating_warm	n/a	n/a
153.904	n/a	rating_engaged	n/a	n/a
154.442	179.347	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
338.356	n/a	rating_relevance	n/a	n/a
343.391	n/a	rating_happy	n/a	n/a
348.426	n/a	rating_sad	n/a	n/a
353.445	n/a	rating_afraid	n/a	n/a
358.48	n/a	rating_disgusted	n/a	n/a
363.515	n/a	rating_warm	n/a	n/a
368.551	n/a	rating_engaged	n/a	n/a
369.083	26.878	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
400.529	n/a	rating_relevance	n/a	n/a
405.564	n/a	rating_happy	n/a	n/a
410.6	n/a	rating_sad	n/a	n/a
415.635	n/a	rating_afraid	n/a	n/a
420.653	n/a	rating_disgusted	n/a	n/a
425.689	n/a	rating_warm	n/a	n/a
430.724	n/a	rating_engaged	n/a	n/a
431.256	62.862	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
498.699	n/a	rating_relevance	n/a	n/a
503.734	n/a	rating_happy	n/a	n/a
508.753	n/a	rating_sad	n/a	n/a
513.788	n/a	rating_afraid	n/a	n/a
518.823	n/a	rating_disgusted	n/a	n/a
523.859	n/a	rating_warm	n/a	n/a
528.894	n/a	rating_engaged	n/a	n/a
