onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
11.839	22.13	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
33.969	1.867	rating_feeling	817.0	550.0	An enemy loved	forest	Text	n/a
35.152	0.683	feeling_mouse_trajectory	817.0	550.0	An enemy loved	forest	Text	n/a
38.054	2.7	rating_expectation	767.0	571.0	An enemy loved	forest	Text	n/a
38.371	2.383	expectation_mouse_trajectory	767.0	571.0	An enemy loved	forest	Text	n/a
44.134	36.183	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
80.317	2.083	rating_feeling	790.0	559.0	Enmity of kin	forest	Text	n/a
81.067	1.333	feeling_mouse_trajectory	790.0	559.0	Enmity of kin	forest	Text	n/a
84.338	3.333	rating_expectation	709.0	510.0	Enmity of kin	forest	Text	n/a
84.805	2.867	expectation_mouse_trajectory	709.0	510.0	Enmity of kin	forest	Text	n/a
92.419	9.373	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
101.792	3.15	rating_feeling	746.0	541.0	Necessity of sacrificing loved ones	forest	Text	n/a
102.942	2.0	feeling_mouse_trajectory	746.0	541.0	Necessity of sacrificing loved ones	forest	Text	n/a
105.809	2.35	rating_expectation	733.0	527.0	Necessity of sacrificing loved ones	forest	Text	n/a
107.126	1.033	expectation_mouse_trajectory	733.0	527.0	Necessity of sacrificing loved ones	forest	Text	n/a
112.893	18.43	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
131.323	2.817	rating_feeling	768.0	559.0	Murderous adultury	town	Text	n/a
132.123	2.017	feeling_mouse_trajectory	768.0	559.0	Murderous adultury	town	Text	n/a
135.355	3.2	rating_expectation	784.0	532.0	Murderous adultury	town	Text	n/a
136.205	2.35	expectation_mouse_trajectory	784.0	532.0	Murderous adultury	town	Text	n/a
142.421	16.743	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
159.163	3.983	rating_feeling	742.0	580.0	Daring Enterprise	town	Text	n/a
160.913	2.233	feeling_mouse_trajectory	742.0	580.0	Daring Enterprise	town	Text	n/a
163.188	1.5	rating_expectation	716.0	490.0	Daring Enterprise	town	Text	n/a
163.321	1.367	expectation_mouse_trajectory	716.0	490.0	Daring Enterprise	town	Text	n/a
169.281	5.692	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
174.973	2.633	rating_feeling	794.0	578.0	Ambition	town	Text	n/a
175.973	1.633	feeling_mouse_trajectory	794.0	578.0	Ambition	town	Text	n/a
179.004	2.667	rating_expectation	707.0	508.0	Ambition	town	Text	n/a
179.454	2.217	expectation_mouse_trajectory	707.0	508.0	Ambition	town	Text	n/a
184.069	19.094	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
203.163	3.417	rating_feeling	815.0	564.0	Mistaken jealousy	hospital	Text	n/a
205.647	0.933	feeling_mouse_trajectory	815.0	564.0	Mistaken jealousy	hospital	Text	n/a
207.188	2.583	rating_expectation	787.0	586.0	Mistaken jealousy	hospital	Text	n/a
207.688	2.083	expectation_mouse_trajectory	787.0	586.0	Mistaken jealousy	hospital	Text	n/a
214.281	18.094	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
232.375	3.917	rating_feeling	849.0	576.0	Discovery of dishonour of loved one	hospital	Text	n/a
233.458	2.833	feeling_mouse_trajectory	849.0	576.0	Discovery of dishonour of loved one	hospital	Text	n/a
236.392	2.45	rating_expectation	1090.0	569.0	Discovery of dishonour of loved one	hospital	Text	n/a
236.508	2.333	expectation_mouse_trajectory	1090.0	569.0	Discovery of dishonour of loved one	hospital	Text	n/a
243.458	15.409	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
258.867	3.883	rating_feeling	846.0	685.0	Self-sacrifice for an ideal	hospital	Text	n/a
259.067	3.683	feeling_mouse_trajectory	846.0	685.0	Self-sacrifice for an ideal	hospital	Text	n/a
262.888	3.333	rating_expectation	1070.0	568.0	Self-sacrifice for an ideal	hospital	Text	n/a
262.971	3.25	expectation_mouse_trajectory	1070.0	568.0	Self-sacrifice for an ideal	hospital	Text	n/a
269.968	10.391	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
280.359	3.817	rating_feeling	986.0	581.0	Supplication	hospital	Text	n/a
282.743	1.433	feeling_mouse_trajectory	986.0	581.0	Supplication	hospital	Text	n/a
284.376	2.45	rating_expectation	856.0	594.0	Supplication	hospital	Text	n/a
284.476	2.35	expectation_mouse_trajectory	856.0	594.0	Supplication	hospital	Text	n/a
290.443	14.414	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
304.856	3.583	rating_feeling	776.0	583.0	Madness	hospital	Text	n/a
306.356	2.083	feeling_mouse_trajectory	776.0	583.0	Madness	hospital	Text	n/a
308.889	1.733	rating_expectation	729.0	610.0	Madness	hospital	Text	n/a
309.522	1.1	expectation_mouse_trajectory	729.0	610.0	Madness	hospital	Text	n/a
313.968	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
334.746	2.017	rating_feeling	796.0	582.0	Murderous adultury	hospital	Text	n/a
336.43	0.333	feeling_mouse_trajectory	796.0	582.0	Murderous adultury	hospital	Text	n/a
338.763	2.483	rating_expectation	813.0	569.0	Murderous adultury	hospital	Text	n/a
339.98	1.267	expectation_mouse_trajectory	813.0	569.0	Murderous adultury	hospital	Text	n/a
345.847	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
364.273	3.55	rating_feeling	1017.0	563.0	Recovery of a lost one	town	Text	n/a
365.39	2.433	feeling_mouse_trajectory	1017.0	563.0	Recovery of a lost one	town	Text	n/a
368.291	2.417	rating_expectation	1055.0	578.0	Recovery of a lost one	town	Text	n/a
368.508	2.2	expectation_mouse_trajectory	1055.0	578.0	Recovery of a lost one	town	Text	n/a
375.358	11.057	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
