onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.822	25.984	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.806	3.535	rating_feeling	918	415	Recovery of a lost one	town	Audio	n/a
32.123	2.218	feeling_mouse_trajectory	918	415	Recovery of a lost one	town	Audio	n/a
34.85	2.385	rating_expectation	860	412	Recovery of a lost one	town	Audio	n/a
35.783	1.451	expectation_mouse_trajectory	860	412	Recovery of a lost one	town	Audio	n/a
41.903	27.966	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.87	3.535	rating_feeling	1011	469	The enigma	town	Audio	n/a
70.537	2.868	feeling_mouse_trajectory	1011	469	The enigma	town	Audio	n/a
73.896	2.818	rating_expectation	909	467	The enigma	town	Audio	n/a
74.763	1.951	expectation_mouse_trajectory	909	467	The enigma	town	Audio	n/a
82.952	11.984	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.936	2.357	rating_feeling	883	503	Revolt	town	Audio	n/a
95.653	1.64	feeling_mouse_trajectory	883	503	Revolt	town	Audio	n/a
98.961	2.155	rating_expectation	857	463	Revolt	town	Audio	n/a
99.994	1.122	expectation_mouse_trajectory	857	463	Revolt	town	Audio	n/a
105.03	11.972	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.001	2.001	rating_feeling	723	501	Loss of loved one	swamp	Audio	n/a
117.418	1.584	feeling_mouse_trajectory	723	501	Loss of loved one	swamp	Audio	n/a
121.031	2.184	rating_expectation	746	506	Loss of loved one	swamp	Audio	n/a
121.981	1.234	expectation_mouse_trajectory	746	506	Loss of loved one	swamp	Audio	n/a
127.085	7.309	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.394	2.092	rating_feeling	798	479	An enemy loved	swamp	Audio	n/a
135.177	1.309	feeling_mouse_trajectory	798	479	An enemy loved	swamp	Audio	n/a
138.42	2.741	rating_expectation	727	479	An enemy loved	swamp	Audio	n/a
139.32	1.841	expectation_mouse_trajectory	727	479	An enemy loved	swamp	Audio	n/a
144.475	10.812	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.287	2.001	rating_feeling	699	526	Daring Enterprise	swamp	Audio	n/a
155.737	1.551	feeling_mouse_trajectory	699	526	Daring Enterprise	swamp	Audio	n/a
159.311	2.885	rating_expectation	716	470	Daring Enterprise	swamp	Audio	n/a
160.095	2.101	expectation_mouse_trajectory	716	470	Daring Enterprise	swamp	Audio	n/a
