onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.828	3.541	cue	n/a	n/a	similarity	n/a	n/a
6.369	5.229	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
11.731	3.101	rating	2.33	Barely detectable	similarity	n/a	n/a
12.164	2.668	rating_mouse_trajectory	2.33	Barely detectable	similarity	n/a	n/a
16.98	5.005	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
22.068	3.052	rating	27.49	Moderate	similarity	n/a	n/a
22.485	2.635	rating_mouse_trajectory	27.49	Moderate	similarity	n/a	n/a
27.198	5.041	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
32.305	2.184	rating	2.22	Barely detectable	similarity	n/a	n/a
32.622	1.868	rating_mouse_trajectory	2.22	Barely detectable	similarity	n/a	n/a
37.341	3.149	cue	n/a	n/a	mentalizing	remember	n/a
40.489	5.558	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
46.11	4.936	rating	31.75	Strong	mentalizing	remember	n/a
49.66	1.386	rating_mouse_trajectory	31.75	Strong	mentalizing	remember	n/a
51.653	5.51	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
57.231	3.985	rating	136.65	Strongest possible	mentalizing	remember	n/a
57.831	3.385	rating_mouse_trajectory	136.65	Strongest possible	mentalizing	remember	n/a
62.328	5.236	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
67.635	2.919	rating	4.64	Weak	mentalizing	remember	n/a
68.435	2.119	rating_mouse_trajectory	4.64	Weak	mentalizing	remember	n/a
72.654	3.146	cue	n/a	n/a	likeability	n/a	n/a
75.8	5.047	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
80.907	2.773	rating	5.76	Weak	likeability	n/a	n/a
81.49	2.19	rating_mouse_trajectory	5.76	Weak	likeability	n/a	n/a
86.01	5.553	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
91.627	3.336	rating	12.98	Moderate	likeability	n/a	n/a
91.994	2.969	rating_mouse_trajectory	12.98	Moderate	likeability	n/a	n/a
96.744	5.02	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
101.831	2.601	rating	51.98	Strong	likeability	n/a	n/a
102.281	2.151	rating_mouse_trajectory	51.98	Strong	likeability	n/a	n/a
106.866	3.132	cue	n/a	n/a	mentalizing	danger	n/a
109.999	5.304	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
115.37	2.868	rating	0.0	No sensation	mentalizing	danger	n/a
116.036	2.201	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
120.483	6.347	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
126.891	3.306	rating	34.73	Strong	mentalizing	danger	n/a
127.424	2.773	rating_mouse_trajectory	34.73	Strong	mentalizing	danger	n/a
132.032	5.13	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
137.228	2.369	rating	66.63	Very strong	mentalizing	danger	n/a
