onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
219.922	0.693	memory	test	test_old	correct	task-memory/obj298tennisracket.png	old	n/a
222.473	0.623	memory	test	test_old	correct	task-memory/obj313trophy.png	old	n/a
225.257	0.687	memory	test	test_new	correct	task-memory/obj103fire.png	new	n/a
228.059	0.781	memory	test	test_new	correct	task-memory/obj231pumpkin.png	new	n/a
230.993	1.056	memory	test	test_old	incorrect	task-memory/obj071cowboy.png	new	n/a
233.677	0.954	memory	test	test_new	incorrect	task-memory/obj016banjo.png	old	n/a
236.595	0.649	memory	test	test_old	correct	task-memory/obj059chicken.png	old	n/a
239.196	0.851	memory	test	test_new	correct	task-memory/obj094elephant.png	new	n/a
242.047	0.602	memory	test	test_old	correct	task-memory/obj225pizza.png	old	n/a
244.731	0.695	memory	test	test_old	correct	task-memory/obj128hamburger.png	old	n/a
247.349	0.932	memory	test	test_new	correct	task-memory/obj324vase.png	new	n/a
249.983	0.85	memory	test	test_old	correct	task-memory/obj005ant.png	old	n/a
252.551	0.728	memory	test	test_old	correct	task-memory/obj024bicycle.png	old	n/a
255.135	0.908	memory	test	test_old	correct	task-memory/obj069corn.png	old	n/a
257.753	0.714	memory	test	test_new	correct	task-memory/obj254safe.png	new	n/a
260.337	0.951	memory	test	test_new	correct	task-memory/obj058chest.png	new	n/a
263.005	0.615	memory	test	test_old	correct	task-memory/obj218pig.png	old	n/a
265.789	0.854	memory	test	test_new	correct	task-memory/obj062cigarette.png	new	n/a
268.324	0.859	memory	test	test_new	correct	task-memory/obj177map.png	new	n/a
271.175	1.188	memory	test	test_old	correct	task-memory/obj310tractor.png	old	n/a
274.159	0.644	memory	test	test_old	correct	task-memory/obj280sofa.png	old	n/a
276.993	0.806	memory	test	test_new	correct	task-memory/obj257saw.png	new	n/a
280.028	1.426	memory	test	test_old	correct	task-memory/obj117ghost.png	old	n/a
282.612	0.629	memory	test	test_old	correct	task-memory/obj040butterfly.png	old	n/a
285.513	0.712	memory	test	test_old	correct	task-memory/obj120glasses.png	old	n/a
288.181	0.561	memory	test	test_old	correct	task-memory/obj260scissors.png	old	n/a
290.915	0.796	memory	test	test_new	correct	task-memory/obj182microscope.png	new	n/a
293.583	0.647	memory	test	test_new	correct	task-memory/obj318tweezers.png	new	n/a
296.434	1.01	memory	test	test_old	incorrect	task-memory/obj068cork.png	new	n/a
308.239	1.017	memory	dummy	study_dummy	n/a	task-memory/obj007arrow.png	n/a	n/a
310.273	1.017	memory	dummy	study_dummy	n/a	task-memory/obj162lawnmower.png	n/a	n/a
312.307	1.017	memory	dummy	study_dummy	n/a	task-memory/obj176man.png	n/a	n/a
314.341	1.017	memory	study	study	n/a	task-memory/obj270skeleton.png	n/a	n/a
316.375	1.017	memory	study	study	n/a	task-memory/obj060chimney.png	n/a	n/a
318.409	1.017	memory	study	study	n/a	task-memory/obj170lipstick.png	n/a	n/a
320.443	1.017	memory	study	study	n/a	task-memory/obj004anchor.png	n/a	n/a
322.477	1.017	memory	study	study	n/a	task-memory/obj221pinecone.png	n/a	n/a
324.511	1.017	memory	study	study	n/a	task-memory/obj183mirror.png	n/a	n/a
326.545	1.017	memory	study	study	n/a	task-memory/obj031book.png	n/a	n/a
328.579	1.017	memory	study	study	n/a	task-memory/obj138helmet.png	n/a	n/a
330.614	1.017	memory	study	study	n/a	task-memory/obj134hat.png	n/a	n/a
332.648	1.017	memory	study	study	n/a	task-memory/obj101fence.png	n/a	n/a
334.682	1.017	memory	study	study	n/a	task-memory/obj264shark.png	n/a	n/a
336.716	1.017	memory	study	study	n/a	task-memory/obj045camel.png	n/a	n/a
338.75	1.017	memory	study	study	n/a	task-memory/obj180medal.png	n/a	n/a
340.784	1.017	memory	study	study	n/a	task-memory/obj289submarine.png	n/a	n/a
342.835	1.017	memory	study	study	n/a	task-memory/obj232purse.png	n/a	n/a
344.869	1.017	memory	study	study	n/a	task-memory/obj054chain.png	n/a	n/a
346.92	1.017	memory	study	study	n/a	task-memory/obj139highchair.png	n/a	n/a
348.97	1.017	memory	study	study	n/a	task-memory/obj214pencil.png	n/a	n/a
351.005	1.017	memory	study	study	n/a	task-memory/obj179match.png	n/a	n/a
353.039	1.017	memory	study	study	n/a	task-memory/obj343witch.png	n/a	n/a
355.073	1.017	memory	dummy	study_dummy	n/a	task-memory/obj216penguin.png	n/a	n/a
357.107	1.017	memory	dummy	study_dummy	n/a	task-memory/obj309top.png	n/a	n/a
359.141	1.017	memory	dummy	study_dummy	n/a	task-memory/obj345wrench.png	n/a	n/a
371.329	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.406	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.466	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.527	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.206	2.0	memory	test	test_old	incorrect	task-memory/obj004anchor.png	n/a	n/a
492.007	1.099	memory	test	test_new	correct	task-memory/obj207pants.png	new	n/a
494.808	0.909	memory	test	test_new	correct	task-memory/obj052carrot.png	new	n/a
497.409	0.631	memory	test	test_old	correct	task-memory/obj264shark.png	old	n/a
499.977	0.63	memory	test	test_old	correct	task-memory/obj180medal.png	old	n/a
502.995	0.641	memory	test	test_old	correct	task-memory/obj179match.png	old	n/a
505.696	0.878	memory	test	test_old	correct	task-memory/obj221pinecone.png	old	n/a
508.58	0.888	memory	test	test_new	correct	task-memory/obj203paintbrush.png	new	n/a
511.181	0.696	memory	test	test_new	correct	task-memory/obj250rope.png	new	n/a
513.765	0.815	memory	test	test_new	correct	task-memory/obj146igloo.png	new	n/a
516.666	0.839	memory	test	test_old	correct	task-memory/obj060chimney.png	old	n/a
519.551	1.134	memory	test	test_new	correct	task-memory/obj195net.png	new	n/a
522.369	1.392	memory	test	test_new	correct	task-memory/obj108flute.png	new	n/a
525.12	0.744	memory	test	test_new	correct	task-memory/obj032boot.png	new	n/a
527.987	0.622	memory	test	test_old	correct	task-memory/obj134hat.png	old	n/a
530.588	1.421	memory	test	test_old	correct	task-memory/obj343witch.png	old	n/a
533.373	0.795	memory	test	test_new	correct	task-memory/obj152jumprope.png	new	n/a
536.391	0.727	memory	test	test_new	correct	task-memory/obj102finger.png	new	n/a
539.392	0.664	memory	test	test_new	correct	task-memory/obj226plate.png	new	n/a
542.159	0.785	memory	test	test_old	correct	task-memory/obj232purse.png	old	n/a
544.844	0.81	memory	test	test_old	correct	task-memory/obj289submarine.png	old	n/a
547.795	0.609	memory	test	test_old	correct	task-memory/obj031book.png	old	n/a
550.346	0.609	memory	test	test_old	correct	task-memory/obj138helmet.png	old	n/a
553.23	1.195	memory	test	test_old	incorrect	task-memory/obj054chain.png	new	n/a
555.915	0.692	memory	test	test_new	correct	task-memory/obj008ashtray.png	new	n/a
558.482	0.66	memory	test	test_old	correct	task-memory/obj183mirror.png	old	n/a
561.166	0.662	memory	test	test_new	correct	task-memory/obj212pear.png	new	n/a
563.751	0.757	memory	test	test_old	correct	task-memory/obj101fence.png	old	n/a
566.619	0.808	memory	test	test_new	correct	task-memory/obj081dinosaur.png	new	n/a
569.186	0.773	memory	test	test_new	correct	task-memory/obj061church.png	new	n/a
572.087	0.82	memory	test	test_new	correct	task-memory/obj333whale.png	new	n/a
574.688	0.816	memory	test	test_new	correct	task-memory/obj205pan.png	new	n/a
577.406	0.879	memory	test	test_new	correct	task-memory/obj210peacock.png	new	n/a
580.174	0.985	memory	test	test_new	correct	task-memory/obj086door.png	new	n/a
582.825	0.635	memory	test	test_old	correct	task-memory/obj045camel.png	old	n/a
585.642	0.635	memory	test	test_old	correct	task-memory/obj214pencil.png	old	n/a
588.36	0.908	memory	test	test_old	correct	task-memory/obj170lipstick.png	old	n/a
591.244	1.023	memory	test	test_new	incorrect	task-memory/obj021bed.png	old	n/a
594.045	0.777	memory	test	test_old	correct	task-memory/obj270skeleton.png	old	n/a
596.646	0.685	memory	test	test_old	incorrect	task-memory/obj139highchair.png	new	n/a
