onset	duration	trial_type	response_value	stim_file
2.767	106.335	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
113.659	n/a	rating_relevance	n/a	n/a
117.043	2.867	rating_happy	100	n/a
121.195	2.007	rating_sad	0	n/a
125.396	1.188	rating_afraid	0	n/a
133.733	n/a	rating_disgusted	n/a	n/a
138.768	n/a	rating_warm	n/a	n/a
143.803	n/a	rating_engaged	n/a	n/a
144.338	59.181	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
208.061	n/a	rating_relevance	n/a	n/a
213.096	n/a	rating_happy	n/a	n/a
218.131	n/a	rating_sad	n/a	n/a
223.166	n/a	rating_afraid	n/a	n/a
228.201	n/a	rating_disgusted	n/a	n/a
233.237	n/a	rating_warm	n/a	n/a
238.255	n/a	rating_engaged	n/a	n/a
238.787	20.948	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
264.282	n/a	rating_relevance	n/a	n/a
269.317	n/a	rating_happy	n/a	n/a
274.352	n/a	rating_sad	n/a	n/a
279.387	n/a	rating_afraid	n/a	n/a
284.406	n/a	rating_disgusted	n/a	n/a
289.441	n/a	rating_warm	n/a	n/a
294.459	n/a	rating_engaged	n/a	n/a
294.991	136.72	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
436.262	n/a	rating_relevance	n/a	n/a
441.281	n/a	rating_happy	n/a	n/a
446.316	n/a	rating_sad	n/a	n/a
451.351	n/a	rating_afraid	n/a	n/a
456.387	n/a	rating_disgusted	n/a	n/a
461.405	n/a	rating_warm	n/a	n/a
466.424	n/a	rating_engaged	n/a	n/a
