onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
5.834	10.392	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.226	2.985	rating_feeling	1102	619	Supplication	hospital	Text	n/a
17.176	2.035	feeling_mouse_trajectory	1102	619	Supplication	hospital	Text	n/a
20.259	1.584	rating_expectation	746	509	Supplication	hospital	Text	n/a
20.625	1.217	expectation_mouse_trajectory	746	509	Supplication	hospital	Text	n/a
26.325	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.735	2.722	rating_feeling	799	562	Madness	hospital	Text	n/a
41.835	1.622	feeling_mouse_trajectory	799	562	Madness	hospital	Text	n/a
44.755	2.254	rating_expectation	839	597	Madness	hospital	Text	n/a
45.972	1.038	expectation_mouse_trajectory	839	597	Madness	hospital	Text	n/a
49.817	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.595	1.651	rating_feeling	817	563	Murderous adultury	hospital	Text	n/a
71.112	1.134	feeling_mouse_trajectory	817	563	Murderous adultury	hospital	Text	n/a
74.612	2.127	rating_expectation	771	532	Murderous adultury	hospital	Text	n/a
74.895	1.843	expectation_mouse_trajectory	771	532	Murderous adultury	hospital	Text	n/a
81.679	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.107	2.201	rating_feeling	829	586	Recovery of a lost one	town	Text	n/a
101.273	1.034	feeling_mouse_trajectory	829	586	Recovery of a lost one	town	Text	n/a
104.123	2.584	rating_expectation	763	493	Recovery of a lost one	town	Text	n/a
104.573	2.134	expectation_mouse_trajectory	763	493	Recovery of a lost one	town	Text	n/a
111.19	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.248	2.375	rating_feeling	791	520	Slaying of kin unrecognized	town	Text	n/a
123.198	1.425	feeling_mouse_trajectory	791	520	Slaying of kin unrecognized	town	Text	n/a
126.264	2.691	rating_expectation	812	542	Slaying of kin unrecognized	town	Text	n/a
126.698	2.257	expectation_mouse_trajectory	812	542	Slaying of kin unrecognized	town	Text	n/a
131.331	25.129	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.46	2.685	rating_feeling	728	554	An enemy loved	town	Text	n/a
157.86	1.285	feeling_mouse_trajectory	728	554	An enemy loved	town	Text	n/a
160.477	2.118	rating_expectation	780	527	An enemy loved	town	Text	n/a
161.044	1.551	expectation_mouse_trajectory	780	527	An enemy loved	town	Text	n/a
167.545	22.112	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.657	2.268	rating_feeling	811	599	Fatal imprudence	prison	Text	n/a
190.223	1.701	feeling_mouse_trajectory	811	599	Fatal imprudence	prison	Text	n/a
193.673	2.234	rating_expectation	773	583	Fatal imprudence	prison	Text	n/a
194.857	1.051	expectation_mouse_trajectory	773	583	Fatal imprudence	prison	Text	n/a
198.74	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.13	1.659	rating_feeling	776	591	Discovery of dishonour of loved one	prison	Text	n/a
211.63	1.159	feeling_mouse_trajectory	776	591	Discovery of dishonour of loved one	prison	Text	n/a
215.148	1.941	rating_expectation	803	547	Discovery of dishonour of loved one	prison	Text	n/a
215.398	1.691	expectation_mouse_trajectory	803	547	Discovery of dishonour of loved one	prison	Text	n/a
227.234	29.48	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.714	1.392	rating_feeling	575	389	Abduction	prison	Text	n/a
257.264	0.842	feeling_mouse_trajectory	575	389	Abduction	prison	Text	n/a
260.731	1.874	rating_expectation	623	338	Abduction	prison	Text	n/a
261.148	1.457	expectation_mouse_trajectory	623	338	Abduction	prison	Text	n/a
273.818	22.112	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
295.929	1.627	rating_feeling	788	530	An enemy loved	forest	Text	n/a
296.529	1.027	feeling_mouse_trajectory	788	530	An enemy loved	forest	Text	n/a
299.946	1.776	rating_expectation	726	518	An enemy loved	forest	Text	n/a
300.312	1.409	expectation_mouse_trajectory	726	518	An enemy loved	forest	Text	n/a
306.013	36.184	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.197	1.634	rating_feeling	788	505	Enmity of kin	forest	Text	n/a
342.864	0.967	feeling_mouse_trajectory	788	505	Enmity of kin	forest	Text	n/a
346.213	1.492	rating_expectation	709	497	Enmity of kin	forest	Text	n/a
346.58	1.125	expectation_mouse_trajectory	709	497	Enmity of kin	forest	Text	n/a
354.298	9.376	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.673	1.719	rating_feeling	696	517	Necessity of sacrificing loved ones	forest	Text	n/a
364.457	0.936	feeling_mouse_trajectory	696	517	Necessity of sacrificing loved ones	forest	Text	n/a
367.688	2.553	rating_expectation	665	434	Necessity of sacrificing loved ones	forest	Text	n/a
368.255	1.987	expectation_mouse_trajectory	665	434	Necessity of sacrificing loved ones	forest	Text	n/a
374.755	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.182	2.141	rating_feeling	615	471	Murderous adultury	town	Text	n/a
394.298	1.024	feeling_mouse_trajectory	615	471	Murderous adultury	town	Text	n/a
397.199	1.156	rating_expectation	569	397	Murderous adultury	town	Text	n/a
397.716	0.64	expectation_mouse_trajectory	569	397	Murderous adultury	town	Text	n/a
404.283	16.742	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
421.025	2.401	rating_feeling	605	374	Daring Enterprise	town	Text	n/a
421.658	1.768	feeling_mouse_trajectory	605	374	Daring Enterprise	town	Text	n/a
425.043	1.117	rating_expectation	580	392	Daring Enterprise	town	Text	n/a
425.493	0.667	expectation_mouse_trajectory	580	392	Daring Enterprise	town	Text	n/a
431.11	5.688	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.798	1.925	rating_feeling	669	435	Ambition	town	Text	n/a
437.248	1.475	feeling_mouse_trajectory	669	435	Ambition	town	Text	n/a
440.822	1.934	rating_expectation	619	423	Ambition	town	Text	n/a
441.088	1.668	expectation_mouse_trajectory	619	423	Ambition	town	Text	n/a
445.915	19.094	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
465.01	2.618	rating_feeling	696	462	Mistaken jealousy	hospital	Text	n/a
465.776	1.851	feeling_mouse_trajectory	696	462	Mistaken jealousy	hospital	Text	n/a
469.026	1.968	rating_expectation	677	479	Mistaken jealousy	hospital	Text	n/a
469.359	1.634	expectation_mouse_trajectory	677	479	Mistaken jealousy	hospital	Text	n/a
476.093	18.097	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.19	2.12	rating_feeling	699	484	Discovery of dishonour of loved one	hospital	Text	n/a
494.907	1.403	feeling_mouse_trajectory	699	484	Discovery of dishonour of loved one	hospital	Text	n/a
498.222	2.352	rating_expectation	851	549	Discovery of dishonour of loved one	hospital	Text	n/a
498.989	1.585	expectation_mouse_trajectory	851	549	Discovery of dishonour of loved one	hospital	Text	n/a
505.287	15.409	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.696	1.727	rating_feeling	1045	551	Self-sacrifice for an ideal	hospital	Text	n/a
521.18	1.244	feeling_mouse_trajectory	1045	551	Self-sacrifice for an ideal	hospital	Text	n/a
524.714	1.359	rating_expectation	1109	576	Self-sacrifice for an ideal	hospital	Text	n/a
525.114	0.959	expectation_mouse_trajectory	1109	576	Self-sacrifice for an ideal	hospital	Text	n/a
