onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
127.309	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.37	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.149	1.321	memory	test	test_new	correct	task-memory/obj272skunk.png	new	n/a
192.134	0.799	memory	test	test_old	correct	task-memory/obj303tiger.png	old	n/a
194.901	1.199	memory	test	test_new	correct	task-memory/obj233pyramid.png	new	n/a
197.602	0.895	memory	test	test_new	correct	task-memory/obj064clock.png	new	n/a
200.237	1.255	memory	test	test_new	correct	task-memory/obj223pirate.png	new	n/a
202.938	1.04	memory	test	test_old	correct	task-memory/obj170lipstick.png	old	n/a
205.689	0.968	memory	test	test_new	correct	task-memory/obj086door.png	new	n/a
208.423	0.814	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
211.291	0.999	memory	test	test_new	correct	task-memory/obj321unicorn.png	new	n/a
214.058	0.92	memory	test	test_old	correct	task-memory/obj078dentist.png	old	n/a
216.793	0.826	memory	test	test_new	correct	task-memory/obj242road.png	new	n/a
219.36	1.205	memory	test	test_old	incorrect	task-memory/obj265shoe.png	new	n/a
222.211	1.33	memory	test	test_new	incorrect	task-memory/obj342wing.png	old	n/a
224.846	0.915	memory	test	test_new	correct	task-memory/obj222pipe.png	new	n/a
227.664	0.771	memory	test	test_old	correct	task-memory/obj270skeleton.png	old	n/a
230.198	0.8	memory	test	test_old	correct	task-memory/obj237radio.png	old	n/a
233.232	1.357	memory	test	test_old	incorrect	task-memory/obj280sofa.png	new	n/a
236.083	1.287	memory	test	test_old	correct	task-memory/obj129hammer.png	old	n/a
238.684	0.795	memory	test	test_old	incorrect	task-memory/obj106flashlight.png	new	n/a
241.702	1.131	memory	test	test_new	incorrect	task-memory/obj043cage.png	old	n/a
244.453	0.764	memory	test	test_new	correct	task-memory/obj173lock.png	new	n/a
247.071	0.757	memory	test	test_old	correct	task-memory/obj117ghost.png	old	n/a
249.755	0.591	memory	test	test_old	correct	task-memory/obj103fire.png	old	n/a
252.64	0.897	memory	test	test_new	correct	task-memory/obj247rollerskate.png	new	n/a
255.457	0.842	memory	test	test_new	correct	task-memory/obj073crackers.png	new	n/a
258.392	1.1	memory	test	test_new	correct	task-memory/obj060chimney.png	new	n/a
261.026	0.856	memory	test	test_old	correct	task-memory/obj195net.png	old	n/a
263.694	0.732	memory	test	test_new	correct	task-memory/obj288strawberry.png	new	n/a
266.378	0.798	memory	test	test_old	correct	task-memory/obj151puzzle.png	old	n/a
269.046	0.936	memory	test	test_old	correct	task-memory/obj320umbrella.png	old	n/a
271.863	0.578	memory	test	test_old	correct	task-memory/obj292sword.png	old	n/a
274.748	0.977	memory	test	test_old	correct	task-memory/obj273sled.png	old	n/a
277.399	0.691	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
280.4	1.304	memory	test	test_new	incorrect	task-memory/obj234queen.png	old	n/a
283.101	1.382	memory	test	test_new	correct	task-memory/obj348zipper.png	new	n/a
286.069	0.847	memory	test	test_old	correct	task-memory/obj188mountain.png	old	n/a
288.67	0.926	memory	test	test_old	correct	task-memory/obj135heart.png	old	n/a
291.287	1.054	memory	test	test_new	incorrect	task-memory/obj067comb.png	old	n/a
294.105	0.634	memory	test	test_new	correct	task-memory/obj325vest.png	new	n/a
297.073	1.34	memory	test	test_old	correct	task-memory/obj187motorcycle.png	old	n/a
308.344	1.034	memory	dummy	study_dummy	n/a	task-memory/obj085donkey.png	n/a	n/a
310.394	1.017	memory	dummy	study_dummy	n/a	task-memory/obj093egg.png	n/a	n/a
312.445	1.017	memory	dummy	study_dummy	n/a	task-memory/obj153kangaroo.png	n/a	n/a
314.496	1.017	memory	study	study	n/a	task-memory/obj343witch.png	n/a	n/a
316.53	1.017	memory	study	study	n/a	task-memory/obj058chest.png	n/a	n/a
318.564	1.017	memory	study	study	n/a	task-memory/obj167lightning.png	n/a	n/a
320.598	1.017	memory	study	study	n/a	task-memory/obj036bread.png	n/a	n/a
322.632	1.017	memory	study	study	n/a	task-memory/obj020bat.png	n/a	n/a
324.666	1.017	memory	study	study	n/a	task-memory/obj341window.png	n/a	n/a
326.701	1.017	memory	study	study	n/a	task-memory/obj235rabbit.png	n/a	n/a
328.735	1.017	memory	study	study	n/a	task-memory/obj005ant.png	n/a	n/a
330.769	1.017	memory	study	study	n/a	task-memory/obj133harp.png	n/a	n/a
332.803	1.017	memory	study	study	n/a	task-memory/obj185moon.png	n/a	n/a
334.837	1.017	memory	study	study	n/a	task-memory/obj019basket.png	n/a	n/a
336.871	1.017	memory	study	study	n/a	task-memory/obj127hair.png	n/a	n/a
338.905	1.017	memory	study	study	n/a	task-memory/obj259scarf.png	n/a	n/a
340.939	1.017	memory	study	study	n/a	task-memory/obj081dinosaur.png	n/a	n/a
342.973	1.017	memory	study	study	n/a	task-memory/obj199onion.png	n/a	n/a
345.007	1.017	memory	study	study	n/a	task-memory/obj317turtle.png	n/a	n/a
347.042	1.017	memory	study	study	n/a	task-memory/obj104fish.png	n/a	n/a
349.076	1.034	memory	study	study	n/a	task-memory/obj116genie.png	n/a	n/a
351.126	1.017	memory	study	study	n/a	task-memory/obj330watch.png	n/a	n/a
353.177	1.017	memory	study	study	n/a	task-memory/obj277snake.png	n/a	n/a
355.211	1.017	memory	dummy	study_dummy	n/a	task-memory/obj158knight.png	n/a	n/a
357.262	1.017	memory	dummy	study_dummy	n/a	task-memory/obj165leopard.png	n/a	n/a
359.313	1.017	memory	dummy	study_dummy	n/a	task-memory/obj191mushroom.png	n/a	n/a
371.451	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.511	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.572	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.632	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.445	2.0	memory	test	test_new	correct	task-memory/obj177map.png	n/a	n/a
492.396	1.413	memory	test	test_old	incorrect	task-memory/obj330watch.png	new	n/a
495.03	1.214	memory	test	test_new	correct	task-memory/obj221pinecone.png	new	n/a
497.615	0.604	memory	test	test_old	correct	task-memory/obj116genie.png	old	n/a
500.165	0.92	memory	test	test_new	correct	task-memory/obj148jack.png	new	n/a
502.867	0.609	memory	test	test_old	correct	task-memory/obj020bat.png	old	n/a
505.618	0.768	memory	test	test_new	correct	task-memory/obj202package.png	new	n/a
508.469	0.818	memory	test	test_old	correct	task-memory/obj058chest.png	old	n/a
511.32	0.66	memory	test	test_old	correct	task-memory/obj199onion.png	old	n/a
513.871	1.46	memory	test	test_new	correct	task-memory/obj121globe.png	new	n/a
516.638	0.853	memory	test	test_old	correct	task-memory/obj235rabbit.png	old	n/a
519.306	0.7	memory	test	test_old	correct	task-memory/obj019basket.png	old	n/a
522.34	0.866	memory	test	test_new	correct	task-memory/obj334wheel.png	new	n/a
524.891	0.848	memory	test	test_new	correct	task-memory/obj323vacuum.png	new	n/a
527.776	0.818	memory	test	test_old	correct	task-memory/obj167lightning.png	old	n/a
530.56	0.68	memory	test	test_old	correct	task-memory/obj036bread.png	old	n/a
533.178	1.058	memory	test	test_new	correct	task-memory/obj268sink.png	new	n/a
535.879	1.385	memory	test	test_new	incorrect	task-memory/obj347zebra.png	old	n/a
538.913	1.227	memory	test	test_new	correct	task-memory/obj297telescope.png	new	n/a
541.898	0.704	memory	test	test_old	correct	task-memory/obj185moon.png	old	n/a
544.749	0.697	memory	test	test_old	incorrect	task-memory/obj104fish.png	new	n/a
547.45	0.758	memory	test	test_old	correct	task-memory/obj127hair.png	old	n/a
550.234	0.743	memory	test	test_new	correct	task-memory/obj328waiter.png	new	n/a
553.019	1.091	memory	test	test_old	correct	task-memory/obj277snake.png	old	n/a
555.703	0.905	memory	test	test_old	correct	task-memory/obj005ant.png	old	n/a
558.737	0.763	memory	test	test_new	correct	task-memory/obj313trophy.png	new	n/a
561.555	0.94	memory	test	test_new	correct	task-memory/obj159knot.png	new	n/a
564.239	0.844	memory	test	test_old	correct	task-memory/obj081dinosaur.png	old	n/a
567.107	1.592	memory	test	test_new	correct	task-memory/obj293table.png	new	n/a
570.008	0.879	memory	test	test_old	correct	task-memory/obj133harp.png	old	n/a
572.543	0.646	memory	test	test_new	correct	task-memory/obj250rope.png	new	n/a
575.21	0.687	memory	test	test_new	correct	task-memory/obj251rose.png	new	n/a
577.761	0.78	memory	test	test_new	correct	task-memory/obj030bone.png	new	n/a
580.629	1.346	memory	test	test_old	correct	task-memory/obj317turtle.png	old	n/a
583.513	0.803	memory	test	test_old	incorrect	task-memory/obj259scarf.png	new	n/a
586.281	1.654	memory	test	test_old	correct	task-memory/obj341window.png	old	n/a
589.149	0.607	memory	test	test_new	correct	task-memory/obj031book.png	new	n/a
592.0	0.676	memory	test	test_old	correct	task-memory/obj343witch.png	old	n/a
594.934	0.933	memory	test	test_new	incorrect	task-memory/obj055chair.png	old	n/a
597.852	0.592	memory	test	test_new	correct	task-memory/obj176man.png	new	n/a
