onset	duration	trial_type	response_value	stim_file
2.767	148.049	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
154.867	3.966	rating_relevance	44.79	n/a
158.302	2.382	rating_happy	49.48	n/a
163.587	2.64	rating_sad	33.65	n/a
167.639	1.682	rating_afraid	5.31	n/a
172.157	1.182	rating_disgusted	8.02	n/a
178.593	2.599	rating_warm	69.27	n/a
183.244	2.232	rating_engaged	65.42	n/a
186.046	86.601	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
276.162	3.475	rating_relevance	52.6	n/a
280.214	2.515	rating_happy	32.81	n/a
284.499	1.783	rating_sad	35.21	n/a
291.068	3.334	rating_afraid	25.94	n/a
294.269	1.516	rating_disgusted	0.0	n/a
300.938	3.167	rating_warm	45.1	n/a
305.69	2.9	rating_engaged	43.12	n/a
307.821	196.693	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
506.915	2.352	rating_relevance	42.19	n/a
513.634	4.051	rating_happy	38.96	n/a
517.552	2.95	rating_sad	10.1	n/a
523.288	3.667	rating_afraid	5.1	n/a
527.123	2.49	rating_disgusted	42.19	n/a
532.008	2.355	rating_warm	25.83	n/a
536.993	2.319	rating_engaged	25.83	n/a
539.713	35.15	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
577.925	3.018	rating_relevance	38.65	n/a
583.56	3.632	rating_happy	31.46	n/a
586.211	1.265	rating_sad	16.46	n/a
591.33	1.366	rating_afraid	1.88	n/a
598.366	3.384	rating_disgusted	0.0	n/a
604.502	n/a	rating_warm	n/a	n/a
607.369	2.35	rating_engaged	2.92	n/a
