onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
520.26	5.006	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
525.333	2.518	rating	98.13	Strongest possible	likeability	n/a	n/a
526.149	1.701	rating_mouse_trajectory	98.13	Strongest possible	likeability	n/a	n/a
530.368	3.122	cue	n/a	n/a	similarity	n/a	n/a
533.49	5.502	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
539.055	2.987	rating	150.76	Strongest possible	similarity	n/a	n/a
539.471	2.571	rating_mouse_trajectory	150.76	Strongest possible	similarity	n/a	n/a
544.16	5.015	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
549.242	3.035	rating	6.44	Weak	similarity	n/a	n/a
550.025	2.251	rating_mouse_trajectory	6.44	Weak	similarity	n/a	n/a
554.348	6.127	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
560.529	3.846	rating	35.9	Strong	similarity	n/a	n/a
561.279	3.096	rating_mouse_trajectory	35.9	Strong	similarity	n/a	n/a
565.548	3.149	cue	n/a	n/a	likeability	n/a	n/a
568.696	5.562	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
574.318	3.724	rating	61.81	Strong	likeability	n/a	n/a
575.068	2.974	rating_mouse_trajectory	61.81	Strong	likeability	n/a	n/a
579.433	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
584.505	2.804	rating	2.99	Barely detectable	likeability	n/a	n/a
584.921	2.387	rating_mouse_trajectory	2.99	Barely detectable	likeability	n/a	n/a
589.616	5.043	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
594.725	2.318	rating	154.3	Strongest possible	likeability	n/a	n/a
595.109	1.934	rating_mouse_trajectory	154.3	Strongest possible	likeability	n/a	n/a
599.744	3.146	cue	n/a	n/a	mentalizing	calm	n/a
602.889	5.052	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
607.997	4.045	rating	25.63	Moderate	mentalizing	calm	n/a
608.53	3.512	rating_mouse_trajectory	25.63	Moderate	mentalizing	calm	n/a
613.076	5.799	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
618.934	3.708	rating	83.63	Very strong	mentalizing	calm	n/a
619.801	2.841	rating_mouse_trajectory	83.63	Very strong	mentalizing	calm	n/a
624.039	6.837	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
630.939	3.27	rating	47.16	Strong	mentalizing	calm	n/a
631.955	2.253	rating_mouse_trajectory	47.16	Strong	mentalizing	calm	n/a
635.957	3.158	cue	n/a	n/a	likeability	n/a	n/a
639.115	6.346	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
645.511	2.62	rating	10.83	Moderate	likeability	n/a	n/a
646.361	1.77	rating_mouse_trajectory	10.83	Moderate	likeability	n/a	n/a
650.619	4.078	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
654.764	3.035	rating	21.63	Moderate	likeability	n/a	n/a
655.598	2.201	rating_mouse_trajectory	21.63	Moderate	likeability	n/a	n/a
659.84	5.503	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
665.402	2.668	rating	168.69	Strongest possible	likeability	n/a	n/a
665.935	2.135	rating_mouse_trajectory	168.69	Strongest possible	likeability	n/a	n/a
670.437	3.146	cue	n/a	n/a	mentalizing	enjoy	n/a
673.583	6.126	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
679.774	3.101	rating	7.93	Weak	mentalizing	enjoy	n/a
680.54	2.335	rating_mouse_trajectory	7.93	Weak	mentalizing	enjoy	n/a
684.844	5.398	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
690.311	2.484	rating	81.47	Very strong	mentalizing	enjoy	n/a
691.144	1.651	rating_mouse_trajectory	81.47	Very strong	mentalizing	enjoy	n/a
695.425	5.323	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
700.815	3.585	rating	16.14	Moderate	mentalizing	enjoy	n/a
701.731	2.669	rating_mouse_trajectory	16.14	Moderate	mentalizing	enjoy	n/a
705.85	3.148	cue	n/a	n/a	similarity	n/a	n/a
708.998	6.344	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
715.404	2.538	rating	10.39	Moderate	similarity	n/a	n/a
715.72	2.222	rating_mouse_trajectory	10.39	Moderate	similarity	n/a	n/a
720.499	5.842	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
726.408	2.384	rating	7.13	Weak	similarity	n/a	n/a
726.908	1.884	rating_mouse_trajectory	7.13	Weak	similarity	n/a	n/a
731.526	5.169	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
736.762	2.318	rating	8.43	Weak	similarity	n/a	n/a
737.528	1.551	rating_mouse_trajectory	8.43	Weak	similarity	n/a	n/a
