onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.815	3.561	cue	n/a	n/a	likeability	n/a	n/a
6.376	5.328	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
11.801	3.069	rating	15.15	Moderate	likeability	n/a	n/a
12.868	2.002	rating_mouse_trajectory	15.15	Moderate	likeability	n/a	n/a
16.917	5.006	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
21.989	2.568	rating	15.5	Moderate	likeability	n/a	n/a
22.405	2.151	rating_mouse_trajectory	15.5	Moderate	likeability	n/a	n/a
27.063	5.396	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-19_content-beatbox.mp4
32.526	2.485	rating	60.03	Strong	likeability	n/a	n/a
33.043	1.968	rating_mouse_trajectory	60.03	Strong	likeability	n/a	n/a
37.561	3.147	cue	n/a	n/a	mentalizing	remember	n/a
40.708	5.563	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
46.331	3.917	rating	9.91	Weak	mentalizing	remember	n/a
48.514	1.733	rating_mouse_trajectory	9.91	Weak	mentalizing	remember	n/a
51.418	5.503	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
56.985	1.769	rating	128.06	Strongest possible	mentalizing	remember	n/a
57.402	1.352	rating_mouse_trajectory	128.06	Strongest possible	mentalizing	remember	n/a
62.07	5.219	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
67.356	2.835	rating	0.0	No sensation	mentalizing	remember	n/a
68.156	2.035	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
72.374	3.19	cue	n/a	n/a	similarity	n/a	n/a
75.564	5.123	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
80.744	3.127	rating	14.99	Moderate	similarity	n/a	n/a
81.261	2.61	rating_mouse_trajectory	14.99	Moderate	similarity	n/a	n/a
85.901	6.67	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
92.632	1.872	rating	1.15	Barely detectable	similarity	n/a	n/a
93.415	1.089	rating_mouse_trajectory	1.15	Barely detectable	similarity	n/a	n/a
