onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
98.957	5.801	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
104.822	2.103	rating	75.53	Very strong	likeability	n/a	n/a
105.039	1.886	rating_mouse_trajectory	75.53	Very strong	likeability	n/a	n/a
109.841	3.161	cue	n/a	n/a	similarity	n/a	n/a
113.002	5.559	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
118.627	1.934	rating	16.26	Moderate	similarity	n/a	n/a
119.277	1.284	rating_mouse_trajectory	16.26	Moderate	similarity	n/a	n/a
123.739	5.326	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
129.131	1.401	rating	0.0	No sensation	similarity	n/a	n/a
129.548	0.984	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
134.246	4.079	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
138.402	3.035	rating	27.39	Moderate	similarity	n/a	n/a
138.535	2.901	rating_mouse_trajectory	27.39	Moderate	similarity	n/a	n/a
143.437	3.127	cue	n/a	n/a	mentalizing	danger	n/a
146.563	5.295	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
151.923	3.568	rating	2.53	Barely detectable	mentalizing	danger	n/a
153.807	1.685	rating_mouse_trajectory	2.53	Barely detectable	mentalizing	danger	n/a
157.031	6.347	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
163.444	3.451	rating	60.04	Strong	mentalizing	danger	n/a
164.311	2.585	rating_mouse_trajectory	60.04	Strong	mentalizing	danger	n/a
168.572	5.11	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
173.748	3.868	rating	26.46	Moderate	mentalizing	danger	n/a
175.281	2.335	rating_mouse_trajectory	26.46	Moderate	mentalizing	danger	n/a
178.783	3.156	cue	n/a	n/a	similarity	n/a	n/a
181.939	5.036	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
187.036	1.172	rating	1.41	Barely detectable	similarity	n/a	n/a
187.27	0.939	rating_mouse_trajectory	1.41	Barely detectable	similarity	n/a	n/a
192.135	5.007	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
197.207	3.185	rating	35.01	Strong	similarity	n/a	n/a
197.84	2.551	rating_mouse_trajectory	35.01	Strong	similarity	n/a	n/a
202.284	5.225	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
207.577	3.618	rating	43.8	Strong	similarity	n/a	n/a
209.061	2.135	rating_mouse_trajectory	43.8	Strong	similarity	n/a	n/a
212.596	3.148	cue	n/a	n/a	likeability	n/a	n/a
215.744	5.564	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
221.366	1.992	rating	35.48	Strong	likeability	n/a	n/a
221.749	1.609	rating_mouse_trajectory	35.48	Strong	likeability	n/a	n/a
226.506	5.114	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
231.686	3.551	rating	3.97	Weak	likeability	n/a	n/a
232.953	2.285	rating_mouse_trajectory	3.97	Weak	likeability	n/a	n/a
236.767	6.191	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
243.024	3.435	rating	15.82	Moderate	likeability	n/a	n/a
244.057	2.401	rating_mouse_trajectory	15.82	Moderate	likeability	n/a	n/a
248.042	3.123	cue	n/a	n/a	mentalizing	tired	n/a
251.165	6.197	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
257.429	4.569	rating	3.69	Weak	mentalizing	tired	n/a
259.929	2.069	rating_mouse_trajectory	3.69	Weak	mentalizing	tired	n/a
262.638	5.563	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
268.267	1.601	rating	0.7	Barely detectable	mentalizing	tired	n/a
269.083	0.784	rating_mouse_trajectory	0.7	Barely detectable	mentalizing	tired	n/a
273.356	5.002	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
278.42	2.055	rating	18.06	Moderate	mentalizing	tired	n/a
279.087	1.388	rating_mouse_trajectory	18.06	Moderate	mentalizing	tired	n/a
283.439	3.159	cue	n/a	n/a	similarity	n/a	n/a
286.598	5.561	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
292.226	4.602	rating	13.37	Moderate	similarity	n/a	n/a
293.209	3.619	rating_mouse_trajectory	13.37	Moderate	similarity	n/a	n/a
297.445	5.185	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
302.696	1.434	rating	14.6	Moderate	similarity	n/a	n/a
303.279	0.851	rating_mouse_trajectory	14.6	Moderate	similarity	n/a	n/a
307.775	5.392	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
313.233	2.584	rating	23.48	Moderate	similarity	n/a	n/a
313.95	1.868	rating_mouse_trajectory	23.48	Moderate	similarity	n/a	n/a
318.269	3.146	cue	n/a	n/a	likeability	n/a	n/a
321.415	6.344	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
327.822	3.669	rating	49.97	Strong	likeability	n/a	n/a
328.989	2.503	rating_mouse_trajectory	49.97	Strong	likeability	n/a	n/a
332.897	5.496	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
338.459	2.301	rating	100.35	Strongest possible	likeability	n/a	n/a
339.559	1.201	rating_mouse_trajectory	100.35	Strongest possible	likeability	n/a	n/a
343.572	4.087	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
347.713	3.329	rating	78.25	Very strong	likeability	n/a	n/a
348.48	2.562	rating_mouse_trajectory	78.25	Very strong	likeability	n/a	n/a
352.748	3.144	cue	n/a	n/a	similarity	n/a	n/a
355.893	5.016	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
360.968	3.507	rating	38.12	Strong	similarity	n/a	n/a
362.035	2.44	rating_mouse_trajectory	38.12	Strong	similarity	n/a	n/a
366.076	6.116	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
372.255	2.886	rating	19.02	Moderate	similarity	n/a	n/a
373.389	1.753	rating_mouse_trajectory	19.02	Moderate	similarity	n/a	n/a
377.334	5.508	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
382.909	4.418	rating	58.22	Strong	similarity	n/a	n/a
383.626	3.702	rating_mouse_trajectory	58.22	Strong	similarity	n/a	n/a
387.945	3.149	cue	n/a	n/a	mentalizing	heights	n/a
391.094	5.021	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
396.181	2.918	rating	0.0	No sensation	mentalizing	heights	n/a
398.098	1.001	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
401.285	5.84	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
407.185	2.856	rating	0.0	No sensation	mentalizing	heights	n/a
408.118	1.923	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
412.276	5.182	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
417.522	2.653	rating	3.46	Weak	mentalizing	heights	n/a
418.456	1.719	rating_mouse_trajectory	3.46	Weak	mentalizing	heights	n/a
422.557	3.159	cue	n/a	n/a	likeability	n/a	n/a
425.716	5.178	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
430.961	2.801	rating	33.03	Strong	likeability	n/a	n/a
431.727	2.035	rating_mouse_trajectory	33.03	Strong	likeability	n/a	n/a
436.058	5.84	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
441.965	1.467	rating	0.46	Barely detectable	likeability	n/a	n/a
442.548	0.884	rating_mouse_trajectory	0.46	Barely detectable	likeability	n/a	n/a
447.061	6.125	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
453.236	3.923	rating	98.81	Strongest possible	likeability	n/a	n/a
453.986	3.173	rating_mouse_trajectory	98.81	Strongest possible	likeability	n/a	n/a
458.271	3.154	cue	n/a	n/a	mentalizing	angry	n/a
461.425	5.167	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
466.657	2.518	rating	0.46	Barely detectable	mentalizing	angry	n/a
468.274	0.901	rating_mouse_trajectory	0.46	Barely detectable	mentalizing	angry	n/a
471.763	4.082	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
475.911	1.851	rating	0.0	No sensation	mentalizing	angry	n/a
476.144	1.618	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
481.058	6.667	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
487.782	4.077	rating	29.74	Strong	mentalizing	angry	n/a
489.415	2.443	rating_mouse_trajectory	29.74	Strong	mentalizing	angry	n/a
492.817	3.159	cue	n/a	n/a	likeability	n/a	n/a
495.976	5.332	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
501.37	4.917	rating	16.45	Moderate	likeability	n/a	n/a
502.02	4.267	rating_mouse_trajectory	16.45	Moderate	likeability	n/a	n/a
506.454	5.388	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
511.907	2.284	rating	32.06	Strong	likeability	n/a	n/a
513.041	1.151	rating_mouse_trajectory	32.06	Strong	likeability	n/a	n/a
517.001	5.008	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
522.078	1.717	rating	59.48	Strong	likeability	n/a	n/a
522.761	1.034	rating_mouse_trajectory	59.48	Strong	likeability	n/a	n/a
527.113	3.155	cue	n/a	n/a	similarity	n/a	n/a
530.268	5.173	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
535.5	3.118	rating	21.23	Moderate	similarity	n/a	n/a
536.55	2.068	rating_mouse_trajectory	21.23	Moderate	similarity	n/a	n/a
540.603	5.835	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
546.504	1.751	rating	0.0	No sensation	similarity	n/a	n/a
546.87	1.384	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
551.613	6.345	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
558.025	2.034	rating	10.05	Moderate	similarity	n/a	n/a
558.325	1.734	rating_mouse_trajectory	10.05	Moderate	similarity	n/a	n/a
563.06	3.187	cue	n/a	n/a	likeability	n/a	n/a
566.247	6.678	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
572.98	2.145	rating	4.82	Weak	likeability	n/a	n/a
573.43	1.695	rating_mouse_trajectory	4.82	Weak	likeability	n/a	n/a
578.06	5.299	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
583.417	2.308	rating	71.65	Very strong	likeability	n/a	n/a
583.651	2.074	rating_mouse_trajectory	71.65	Very strong	likeability	n/a	n/a
588.492	5.23	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
593.788	2.62	rating	66.83	Very strong	likeability	n/a	n/a
594.671	1.737	rating_mouse_trajectory	66.83	Very strong	likeability	n/a	n/a
598.823	3.174	cue	n/a	n/a	similarity	n/a	n/a
601.997	5.113	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
607.176	3.201	rating	8.33	Weak	similarity	n/a	n/a
608.176	2.201	rating_mouse_trajectory	8.33	Weak	similarity	n/a	n/a
612.284	6.847	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
619.197	2.618	rating	29.15	Strong	similarity	n/a	n/a
620.114	1.701	rating_mouse_trajectory	29.15	Strong	similarity	n/a	n/a
624.342	6.677	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
631.085	2.018	rating	4.59	Weak	similarity	n/a	n/a
631.219	1.884	rating_mouse_trajectory	4.59	Weak	similarity	n/a	n/a
636.12	3.153	cue	n/a	n/a	mentalizing	calm	n/a
639.273	6.835	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
646.174	3.985	rating	55.24	Strong	mentalizing	calm	n/a
647.674	2.485	rating_mouse_trajectory	55.24	Strong	mentalizing	calm	n/a
651.246	5.799	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
657.095	2.168	rating	78.94	Very strong	mentalizing	calm	n/a
657.578	1.684	rating_mouse_trajectory	78.94	Very strong	mentalizing	calm	n/a
662.205	5.044	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
667.299	2.76	rating	24.41	Moderate	mentalizing	calm	n/a
668.099	1.96	rating_mouse_trajectory	24.41	Moderate	mentalizing	calm	n/a
672.317	3.148	cue	n/a	n/a	likeability	n/a	n/a
675.465	5.56	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
681.087	1.804	rating	12.48	Moderate	likeability	n/a	n/a
681.754	1.138	rating_mouse_trajectory	12.48	Moderate	likeability	n/a	n/a
686.204	5.021	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
691.291	1.517	rating	40.5	Strong	likeability	n/a	n/a
691.824	0.984	rating_mouse_trajectory	40.5	Strong	likeability	n/a	n/a
696.404	5.042	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
701.512	2.768	rating	11.45	Moderate	likeability	n/a	n/a
701.962	2.318	rating_mouse_trajectory	11.45	Moderate	likeability	n/a	n/a
706.547	3.147	cue	n/a	n/a	mentalizing	enjoy	n/a
709.694	5.323	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
715.083	4.817	rating	21.67	Moderate	mentalizing	enjoy	n/a
716.567	3.333	rating_mouse_trajectory	21.67	Moderate	mentalizing	enjoy	n/a
720.158	5.396	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
725.62	1.621	rating	63.81	Strong	mentalizing	enjoy	n/a
726.054	1.188	rating_mouse_trajectory	63.81	Strong	mentalizing	enjoy	n/a
730.729	6.113	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
736.908	1.301	rating	0.0	No sensation	mentalizing	enjoy	n/a
737.391	0.817	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
