onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.01	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj004anchor.png	n/a	n/a
10.077	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj021bed.png	n/a	n/a
12.128	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj214pencil.png	n/a	n/a
14.162	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj242road.png	n/a	n/a
16.196	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj269skateboard.png	n/a	n/a
18.23	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj300thermos.png	n/a	n/a
20.264	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj327volcano.png	n/a	n/a
22.299	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj047can.png	n/a	n/a
24.333	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj217piano.png	n/a	n/a
26.367	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj267shower.png	n/a	n/a
28.401	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj130hammock.png	n/a	n/a
30.435	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj175mailbox.png	n/a	n/a
32.469	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj162lawnmower.png	n/a	n/a
34.503	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj273sled.png	n/a	n/a
36.537	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj112fountain.png	n/a	n/a
38.588	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj332well.png	n/a	n/a
40.639	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj152jumprope.png	n/a	n/a
42.673	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj174magnet.png	n/a	n/a
44.724	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj237radio.png	n/a	n/a
46.774	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj265shoe.png	n/a	n/a
48.808	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj334wheel.png	n/a	n/a
50.843	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj304tire.png	n/a	n/a
52.877	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj245rocket.png	n/a	n/a
54.911	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj220pineapple.png	n/a	n/a
56.945	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj244rock.png	n/a	n/a
58.979	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj274slide.png	n/a	n/a
71.317	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.394	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.454	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
