onset	duration	trial_type	response_value	stim_file
2.784	50.502	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
56.399	3.01	rating_relevance	24.69	n/a
60.818	2.414	rating_happy	34.06	n/a
63.919	0.501	rating_sad	0.0	n/a
69.504	1.066	rating_afraid	18.75	n/a
74.189	0.726	rating_disgusted	0.0	n/a
80.358	1.871	rating_warm	25.94	n/a
86.01	2.506	rating_engaged	86.56	n/a
88.642	179.46	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
270.529	2.382	rating_relevance	5.52	n/a
276.498	3.332	rating_happy	81.77	n/a
278.916	0.732	rating_sad	0.0	n/a
283.651	0.449	rating_afraid	0.0	n/a
288.619	0.399	rating_disgusted	0.0	n/a
296.822	3.584	rating_warm	91.88	n/a
300.657	2.4	rating_engaged	54.79	n/a
303.328	56.925	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
363.947	3.624	rating_relevance	55.42	n/a
367.665	2.32	rating_happy	71.25	n/a
370.833	0.466	rating_sad	0.0	n/a
377.469	2.082	rating_afraid	17.08	n/a
380.77	0.366	rating_disgusted	0.0	n/a
387.756	2.333	rating_warm	57.5	n/a
394.009	3.567	rating_engaged	94.06	n/a
395.498	147.771	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
545.132	1.796	rating_relevance	0.0	n/a
552.084	3.732	rating_happy	25.62	n/a
555.802	2.432	rating_sad	36.56	n/a
559.687	1.3	rating_afraid	0.0	n/a
566.073	2.666	rating_disgusted	23.23	n/a
569.691	1.266	rating_warm	0.0	n/a
576.01	2.566	rating_engaged	40.0	n/a
