onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.809	3.122	cue	n/a	n/a	mentalizing	remember	n/a
5.931	5.226	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.246	2.877	rating	35.18	Strong	mentalizing	remember	n/a
11.512	2.611	rating_mouse_trajectory	35.18	Strong	mentalizing	remember	n/a
16.329	5.504	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
21.9	1.724	rating	58.16	Strong	mentalizing	remember	n/a
22.716	0.907	rating_mouse_trajectory	58.16	Strong	mentalizing	remember	n/a
27.0	5.556	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.62	1.153	rating	67.51	Very-strong	mentalizing	remember	n/a
32.97	0.803	rating_mouse_trajectory	67.51	Very-strong	mentalizing	remember	n/a
37.639	3.13	cue	n/a	n/a	similarity	n/a	n/a
40.769	6.19	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
47.026	1.417	rating	40.36	Strong	similarity	n/a	n/a
47.442	1.001	rating_mouse_trajectory	40.36	Strong	similarity	n/a	n/a
52.113	5.3	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
57.48	1.244	rating	48.47	Strong	similarity	n/a	n/a
57.863	0.86	rating_mouse_trajectory	48.47	Strong	similarity	n/a	n/a
62.562	5.795	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
68.417	1.407	rating	95.76	Very-strong	similarity	n/a	n/a
68.784	1.04	rating_mouse_trajectory	95.76	Very-strong	similarity	n/a	n/a
73.436	3.16	cue	n/a	n/a	likeability	n/a	n/a
76.595	5.011	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
81.689	1.368	rating	29.46	Strong	likeability	n/a	n/a
82.222	0.834	rating_mouse_trajectory	29.46	Strong	likeability	n/a	n/a
