onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.84	1.372	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.213	1.817	rating	0.5125	intensity	disgust	female	WC	young	n/a
5.546	1.483	rating_mouse_trajectory	0.5125	intensity	disgust	female	WC	young	n/a
7.257	1.306	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.564	1.452	rating	0.5125	intensity	anger	female	WC	old	n/a
9.014	1.002	rating_mouse_trajectory	0.5125	intensity	anger	female	WC	old	n/a
10.504	1.328	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.832	1.85	rating	0.557	intensity	disgust	male	WC	old	n/a
12.248	1.433	rating_mouse_trajectory	0.557	intensity	disgust	male	WC	old	n/a
14.773	1.327	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.1	1.65	rating	0.379	intensity	anger	female	African	old	n/a
16.433	1.317	rating_mouse_trajectory	0.379	intensity	anger	female	African	old	n/a
18.032	1.336	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.368	1.783	rating	0.4822	intensity	surprise	male	African	young	n/a
19.735	1.417	rating_mouse_trajectory	0.4822	intensity	surprise	male	African	young	n/a
25.317	1.304	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.621	1.444	rating	0.3305	intensity	sad	male	WC	young	n/a
26.921	1.144	rating_mouse_trajectory	0.3305	intensity	sad	male	WC	young	n/a
28.548	1.323	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.872	1.855	rating	0.3972	intensity	fear	male	EA	young	n/a
30.172	1.555	rating_mouse_trajectory	0.3972	intensity	fear	male	EA	young	n/a
31.798	1.325	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
33.123	1.437	rating	0.4842	intensity	fear	male	African	old	n/a
33.523	1.037	rating_mouse_trajectory	0.4842	intensity	fear	male	African	old	n/a
35.046	1.328	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.374	1.733	rating	0.4114	intensity	surprise	male	EA	young	n/a
36.808	1.3	rating_mouse_trajectory	0.4114	intensity	surprise	male	EA	young	n/a
38.304	1.322	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.625	1.852	rating	0.4862	intensity	anger	male	EA	young	n/a
39.875	1.602	rating_mouse_trajectory	0.4862	intensity	anger	male	EA	young	n/a
43.532	2.046	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.578	1.133	rating	0.5044	intensity	pleasure	female	WC	young	n/a
46.228	0.483	rating_mouse_trajectory	0.5044	intensity	pleasure	female	WC	young	n/a
48.499	1.314	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.813	1.469	rating	0.5004	intensity	happy	male	African	old	n/a
50.196	1.086	rating_mouse_trajectory	0.5004	intensity	happy	male	African	old	n/a
53.732	1.316	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
55.048	1.864	rating	0.5894	intensity	happy	male	WC	young	n/a
55.431	1.48	rating_mouse_trajectory	0.5894	intensity	happy	male	WC	young	n/a
57.972	1.311	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.283	0.999	rating	0.4296	intensity	disgust	male	WC	young	n/a
59.599	0.682	rating_mouse_trajectory	0.4296	intensity	disgust	male	WC	young	n/a
62.189	1.312	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.501	0.935	rating	0.4397	intensity	fear	female	EA	young	n/a
63.918	0.518	rating_mouse_trajectory	0.4397	intensity	fear	female	EA	young	n/a
66.424	1.312	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.736	1.676	rating	0.4519	intensity	disgust	female	EA	young	n/a
68.069	1.342	rating_mouse_trajectory	0.4519	intensity	disgust	female	EA	young	n/a
70.66	1.311	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.971	1.056	rating	0.4842	intensity	disgust	male	African	young	n/a
72.038	0.989	rating_mouse_trajectory	0.4842	intensity	disgust	male	African	young	n/a
74.895	1.311	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
76.206	1.654	rating	0.3123	intensity	sad	female	WC	young	n/a
76.522	1.338	rating_mouse_trajectory	0.3123	intensity	sad	female	WC	young	n/a
81.129	2.046	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
83.175	0.835	rating	0.5146	intensity	pain	female	African	young	n/a
83.508	0.501	rating_mouse_trajectory	0.5146	intensity	pain	female	African	young	n/a
85.079	1.314	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.393	1.539	rating	0.5125	intensity	disgust	female	African	old	n/a
86.843	1.089	rating_mouse_trajectory	0.5125	intensity	disgust	female	African	old	n/a
89.3	2.045	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.345	1.49	rating	0.5591	intensity	pain	male	EA	young	n/a
91.678	1.156	rating_mouse_trajectory	0.5591	intensity	pain	male	EA	young	n/a
93.264	2.049	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
95.313	1.001	rating	0.4842	intensity	pleasure	male	EA	young	n/a
95.796	0.518	rating_mouse_trajectory	0.4842	intensity	pleasure	male	EA	young	n/a
98.231	1.317	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.548	1.669	rating	0.4215	intensity	fear	female	WC	young	n/a
99.948	1.269	rating_mouse_trajectory	0.4215	intensity	fear	female	WC	young	n/a
102.465	1.301	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.766	1.835	rating	0.6561	intensity	happy	female	WC	old	n/a
104.199	1.402	rating_mouse_trajectory	0.6561	intensity	happy	female	WC	old	n/a
106.673	1.311	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.984	0.892	rating	0.4579	intensity	fear	male	WC	young	n/a
108.734	0.142	rating_mouse_trajectory	0.4579	intensity	fear	male	WC	young	n/a
109.911	2.042	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.952	1.693	rating	0.5591	intensity	pain	male	WC	old	n/a
112.269	1.376	rating_mouse_trajectory	0.5591	intensity	pain	male	WC	old	n/a
113.875	1.312	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
115.187	1.54	rating	0.5874	intensity	happy	male	African	young	n/a
115.704	1.023	rating_mouse_trajectory	0.5874	intensity	happy	male	African	young	n/a
117.114	1.308	face	n/a	intensity	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
118.422	1.675	rating	0.466	intensity	fear	male	WC	old	n/a
121.345	2.045	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
123.39	0.97	rating	0.5247	intensity	pain	female	African	old	n/a
123.69	0.67	rating_mouse_trajectory	0.5247	intensity	pain	female	African	old	n/a
126.314	1.311	face	n/a	intensity	sad	male	WC	old	task-faces/6Sad_Model5_2Male_1WC_2Old.mp4
127.625	1.437	rating	0.3608	intensity	sad	male	WC	old	n/a
128.075	0.987	rating_mouse_trajectory	0.3608	intensity	sad	male	WC	old	n/a
