onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.804	2.058	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
5.861	1.75	rating	0.6036	age	pain	female	African	old	n/a
6.428	1.183	rating_mouse_trajectory	0.6036	age	pain	female	African	old	n/a
7.768	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
9.079	1.121	rating	0.5692	age	fear	female	African	old	n/a
9.313	0.887	rating_mouse_trajectory	0.5692	age	fear	female	African	old	n/a
10.987	1.31	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
12.297	0.919	rating	0.7917	age	surprise	male	WC	old	n/a
12.531	0.685	rating_mouse_trajectory	0.7917	age	surprise	male	WC	old	n/a
15.205	1.311	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
16.515	0.735	rating	0.3447	age	fear	female	WC	young	n/a
16.565	0.685	rating_mouse_trajectory	0.3447	age	fear	female	WC	young	n/a
18.427	1.323	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
19.75	1.052	rating	0.9697	age	happy	male	African	old	n/a
19.967	0.835	rating_mouse_trajectory	0.9697	age	happy	male	African	old	n/a
25.658	1.311	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
26.969	1.458	rating	0.104	age	surprise	male	African	young	n/a
27.469	0.958	rating_mouse_trajectory	0.104	age	surprise	male	African	young	n/a
28.882	1.306	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
30.187	1.507	rating	0.7189	age	disgust	female	African	old	n/a
30.304	1.39	rating_mouse_trajectory	0.7189	age	disgust	female	African	old	n/a
32.098	1.307	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
33.405	1.556	rating	0.3002	age	sad	male	African	young	n/a
34.105	0.856	rating_mouse_trajectory	0.3002	age	sad	male	African	young	n/a
35.315	1.308	face	n/a	age	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
36.623	1.671	rating	0.644	age	fear	female	EA	old	n/a
36.823	1.471	rating_mouse_trajectory	0.644	age	fear	female	EA	old	n/a
38.53	2.045	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
40.574	1.07	rating	0.7006	age	pain	male	African	old	n/a
40.891	0.753	rating_mouse_trajectory	0.7006	age	pain	male	African	old	n/a
44.483	1.327	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
45.81	0.968	rating	0.5611	age	sad	female	WC	old	n/a
45.926	0.852	rating_mouse_trajectory	0.5611	age	sad	female	WC	old	n/a
48.716	1.328	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
50.045	0.852	rating	0.2415	age	sad	female	WC	young	n/a
50.328	0.568	rating_mouse_trajectory	0.2415	age	sad	female	WC	young	n/a
53.952	2.045	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
55.997	0.835	rating	0.3507	age	pain	male	EA	young	n/a
56.213	0.618	rating_mouse_trajectory	0.3507	age	pain	male	EA	young	n/a
58.904	1.311	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
60.215	1.869	rating	0.5712	age	disgust	female	EA	young	n/a
61.232	0.852	rating_mouse_trajectory	0.5712	age	disgust	female	EA	young	n/a
63.123	1.311	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
64.433	0.995	rating	0.2132	age	anger	female	WC	young	n/a
64.833	0.595	rating_mouse_trajectory	0.2132	age	anger	female	WC	young	n/a
67.339	1.312	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
68.652	0.668	rating	0.5793	age	happy	female	WC	young	n/a
68.885	0.435	rating_mouse_trajectory	0.5793	age	happy	female	WC	young	n/a
71.558	1.312	face	n/a	age	anger	female	EA	young	task-faces/5Anger_Model2_1Female_2EA_1Young.mp4
72.87	0.725	rating	0.5773	age	anger	female	EA	young	n/a
73.136	0.458	rating_mouse_trajectory	0.5773	age	anger	female	EA	young	n/a
75.783	2.056	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
77.838	0.773	rating	0.3042	age	pleasure	female	WC	young	n/a
78.122	0.49	rating_mouse_trajectory	0.3042	age	pleasure	female	WC	young	n/a
82.753	2.038	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
84.791	0.804	rating	0.6622	age	pleasure	male	African	old	n/a
84.858	0.737	rating_mouse_trajectory	0.6622	age	pleasure	male	African	old	n/a
86.699	2.044	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
88.742	0.752	rating	0.6218	age	pleasure	male	EA	young	n/a
89.076	0.419	rating_mouse_trajectory	0.6218	age	pleasure	male	EA	young	n/a
91.649	2.045	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
93.694	0.751	rating	0.7714	age	pleasure	male	WC	old	n/a
93.744	0.701	rating_mouse_trajectory	0.7714	age	pleasure	male	WC	old	n/a
95.6	1.313	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model3_2Male_1WC_1Young.mp4
96.912	0.918	rating	0.6197	age	anger	male	WC	young	n/a
97.379	0.452	rating_mouse_trajectory	0.6197	age	anger	male	WC	young	n/a
99.819	1.311	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
101.13	0.835	rating	0.6642	age	anger	female	African	old	n/a
101.347	0.618	rating_mouse_trajectory	0.6642	age	anger	female	African	old	n/a
104.039	1.31	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model3_1Female_3African_1Young.mp4
105.349	0.985	rating	0.5955	age	surprise	female	African	young	n/a
105.682	0.652	rating_mouse_trajectory	0.5955	age	surprise	female	African	young	n/a
108.255	2.046	face	n/a	age	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
110.3	0.818	rating	0.6683	age	pain	female	EA	old	n/a
110.617	0.501	rating_mouse_trajectory	0.6683	age	pain	female	EA	old	n/a
112.206	1.313	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model5_2Male_1WC_2Old.mp4
113.518	1.859	rating	0.7674	age	anger	male	WC	old	n/a
