onset	duration	trial_type	response_value	stim_file
2.77	155.234	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.572	n/a	rating_relevance	n/a	n/a
167.607	n/a	rating_happy	n/a	n/a
172.642	n/a	rating_sad	n/a	n/a
177.677	n/a	rating_afraid	n/a	n/a
182.713	n/a	rating_disgusted	n/a	n/a
187.748	n/a	rating_warm	n/a	n/a
192.783	n/a	rating_engaged	n/a	n/a
193.324	57.128	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
255.023	n/a	rating_relevance	n/a	n/a
260.058	n/a	rating_happy	n/a	n/a
265.094	n/a	rating_sad	n/a	n/a
270.112	n/a	rating_afraid	n/a	n/a
275.147	n/a	rating_disgusted	n/a	n/a
280.183	n/a	rating_warm	n/a	n/a
285.218	n/a	rating_engaged	n/a	n/a
285.752	243.892	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
534.212	n/a	rating_relevance	n/a	n/a
539.23	n/a	rating_happy	n/a	n/a
544.266	n/a	rating_sad	n/a	n/a
549.301	n/a	rating_afraid	n/a	n/a
554.336	n/a	rating_disgusted	n/a	n/a
559.371	n/a	rating_warm	n/a	n/a
564.406	n/a	rating_engaged	n/a	n/a
564.944	30.159	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.686	n/a	rating_relevance	n/a	n/a
604.722	n/a	rating_happy	n/a	n/a
609.757	n/a	rating_sad	n/a	n/a
614.792	n/a	rating_afraid	n/a	n/a
619.827	n/a	rating_disgusted	n/a	n/a
624.863	n/a	rating_warm	n/a	n/a
629.881	n/a	rating_engaged	n/a	n/a
