onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
344.118	0.61	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
345.035	0.61	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
345.952	0.793	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	151
347.052	0.719	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	152
356.997	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.008	0.621	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
362.942	0.721	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
363.975	0.87	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	155
365.159	0.67	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	156
366.143	0.753	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	157
367.21	0.868	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
368.394	0.986	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	159
369.694	0.835	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	160
374.837	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.848	0.585	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
380.748	0.585	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
381.649	0.469	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
