onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.071	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj077deer.png	n/a	n/a
10.122	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj080diaper.png	n/a	n/a
12.156	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj086door.png	n/a	n/a
14.19	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj100feather.png	n/a	n/a
16.241	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj186mop.png	n/a	n/a
18.292	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj347zebra.png	n/a	n/a
20.326	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj337whip.png	n/a	n/a
22.36	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj101fence.png	n/a	n/a
24.394	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj173lock.png	n/a	n/a
26.428	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj063city.png	n/a	n/a
28.462	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj326violin.png	n/a	n/a
30.496	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj057cherry.png	n/a	n/a
32.53	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj145house.png	n/a	n/a
34.581	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj262screw.png	n/a	n/a
36.632	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj144hose.png	n/a	n/a
38.683	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj279sock.png	n/a	n/a
40.733	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj303tiger.png	n/a	n/a
42.784	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj289submarine.png	n/a	n/a
44.818	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj306toilet.png	n/a	n/a
46.852	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj041button.png	n/a	n/a
