onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
8.829	32.166	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
40.996	2.935	rating_feeling	754	532	Slaying of kin unrecognized	town	Text	n/a
42.129	1.801	feeling_mouse_trajectory	754	532	Slaying of kin unrecognized	town	Text	n/a
45.045	2.084	rating_expectation	684	475	Slaying of kin unrecognized	town	Text	n/a
45.678	1.451	expectation_mouse_trajectory	684	475	Slaying of kin unrecognized	town	Text	n/a
53.113	17.097	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.21	2.137	rating_feeling	1040	498	Erroneous judgement	town	Text	n/a
71.193	1.153	feeling_mouse_trajectory	1040	498	Erroneous judgement	town	Text	n/a
74.242	1.685	rating_expectation	700	474	Erroneous judgement	town	Text	n/a
74.692	1.235	expectation_mouse_trajectory	700	474	Erroneous judgement	town	Text	n/a
80.306	10.392	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.698	1.768	rating_feeling	743	583	Revolt	town	Text	n/a
91.282	1.184	feeling_mouse_trajectory	743	583	Revolt	town	Text	n/a
94.714	2.601	rating_expectation	1101	533	Revolt	town	Text	n/a
95.564	1.751	expectation_mouse_trajectory	1101	533	Revolt	town	Text	n/a
99.78	28.148	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
127.928	2.684	rating_feeling	1036	519	The enigma	city	Text	n/a
129.478	1.134	feeling_mouse_trajectory	1036	519	The enigma	city	Text	n/a
131.945	2.001	rating_expectation	1159	483	The enigma	city	Text	n/a
132.378	1.568	expectation_mouse_trajectory	1159	483	The enigma	city	Text	n/a
139.028	15.085	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.114	1.606	rating_feeling	746	524	Deliverance	city	Text	n/a
154.73	0.989	feeling_mouse_trajectory	746	524	Deliverance	city	Text	n/a
158.142	1.654	rating_expectation	714	514	Deliverance	city	Text	n/a
158.575	1.221	expectation_mouse_trajectory	714	514	Deliverance	city	Text	n/a
165.205	15.075	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.28	2.918	rating_feeling	1080	487	Remorse	city	Text	n/a
181.93	1.268	feeling_mouse_trajectory	1080	487	Remorse	city	Text	n/a
184.298	2.151	rating_expectation	1172	470	Remorse	city	Text	n/a
185.014	1.434	expectation_mouse_trajectory	1172	470	Remorse	city	Text	n/a
192.365	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.215	2.268	rating_feeling	633	472	Loss of loved one	forest	Text	n/a
230.215	1.268	feeling_mouse_trajectory	633	472	Loss of loved one	forest	Text	n/a
233.233	2.559	rating_expectation	762	495	Loss of loved one	forest	Text	n/a
234.133	1.659	expectation_mouse_trajectory	762	495	Loss of loved one	forest	Text	n/a
239.3	9.711	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
249.011	2.62	rating_feeling	648	468	All sacrificed for passion	forest	Text	n/a
250.011	1.62	feeling_mouse_trajectory	648	468	All sacrificed for passion	forest	Text	n/a
253.042	1.869	rating_expectation	1029	433	All sacrificed for passion	forest	Text	n/a
253.342	1.569	expectation_mouse_trajectory	1029	433	All sacrificed for passion	forest	Text	n/a
258.107	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
285.588	2.157	rating_feeling	679	525	Discovery of dishonour of loved one	forest	Text	n/a
286.338	1.407	feeling_mouse_trajectory	679	525	Discovery of dishonour of loved one	forest	Text	n/a
289.609	2.422	rating_expectation	1175	440	Discovery of dishonour of loved one	forest	Text	n/a
290.009	2.022	expectation_mouse_trajectory	1175	440	Discovery of dishonour of loved one	forest	Text	n/a
295.704	22.445	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
318.149	2.178	rating_feeling	813	550	Conflict with a god	swamp	Text	n/a
319.299	1.028	feeling_mouse_trajectory	813	550	Conflict with a god	swamp	Text	n/a
322.167	1.526	rating_expectation	773	521	Conflict with a god	swamp	Text	n/a
322.633	1.06	expectation_mouse_trajectory	773	521	Conflict with a god	swamp	Text	n/a
331.234	24.796	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
356.03	2.468	rating_feeling	705	559	Adultery	swamp	Text	n/a
357.047	1.451	feeling_mouse_trajectory	705	559	Adultery	swamp	Text	n/a
360.048	1.834	rating_expectation	664	510	Adultery	swamp	Text	n/a
360.481	1.401	expectation_mouse_trajectory	664	510	Adultery	swamp	Text	n/a
366.114	21.114	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
387.228	2.369	rating_feeling	739	491	Slaying of kin unrecognized	swamp	Text	n/a
388.045	1.552	feeling_mouse_trajectory	739	491	Slaying of kin unrecognized	swamp	Text	n/a
391.243	2.018	rating_expectation	681	449	Slaying of kin unrecognized	swamp	Text	n/a
391.66	1.601	expectation_mouse_trajectory	681	449	Slaying of kin unrecognized	swamp	Text	n/a
396.309	21.112	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.421	2.524	rating_feeling	668	508	Fatal imprudence	hospital	Text	n/a
418.454	1.491	feeling_mouse_trajectory	668	508	Fatal imprudence	hospital	Text	n/a
421.437	2.056	rating_expectation	629	431	Fatal imprudence	hospital	Text	n/a
421.871	1.623	expectation_mouse_trajectory	629	431	Fatal imprudence	hospital	Text	n/a
426.521	25.797	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.317	2.528	rating_feeling	778	549	Erroneous judgement	hospital	Text	n/a
454.017	0.828	feeling_mouse_trajectory	778	549	Erroneous judgement	hospital	Text	n/a
456.334	1.826	rating_expectation	659	428	Erroneous judgement	hospital	Text	n/a
457.317	0.843	expectation_mouse_trajectory	659	428	Erroneous judgement	hospital	Text	n/a
461.4	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.846	3.251	rating_feeling	913	474	Necessity of sacrificing loved ones	hospital	Text	n/a
486.429	1.668	feeling_mouse_trajectory	913	474	Necessity of sacrificing loved ones	hospital	Text	n/a
488.863	2.751	rating_expectation	1006	460	Necessity of sacrificing loved ones	hospital	Text	n/a
489.48	2.135	expectation_mouse_trajectory	1006	460	Necessity of sacrificing loved ones	hospital	Text	n/a
493.929	19.093	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
513.023	2.622	rating_feeling	863	586	Recovery of a lost one	prison	Text	n/a
514.473	1.172	feeling_mouse_trajectory	863	586	Recovery of a lost one	prison	Text	n/a
517.043	1.887	rating_expectation	797	534	Recovery of a lost one	prison	Text	n/a
517.777	1.154	expectation_mouse_trajectory	797	534	Recovery of a lost one	prison	Text	n/a
522.107	38.535	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.641	1.654	rating_feeling	751	477	Crimes of love	prison	Text	n/a
561.341	0.954	feeling_mouse_trajectory	751	477	Crimes of love	prison	Text	n/a
564.661	1.869	rating_expectation	603	376	Crimes of love	prison	Text	n/a
565.077	1.452	expectation_mouse_trajectory	603	376	Crimes of love	prison	Text	n/a
573.743	12.391	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
586.134	1.801	rating_feeling	642	452	Abduction	prison	Text	n/a
586.801	1.134	feeling_mouse_trajectory	642	452	Abduction	prison	Text	n/a
590.151	1.826	rating_expectation	777	558	Abduction	prison	Text	n/a
590.701	1.276	expectation_mouse_trajectory	777	558	Abduction	prison	Text	n/a
