onset	duration	trial_type	response_value	stim_file
2.775	50.493	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
56.386	3.055	rating_relevance	53.23	n/a
62.855	n/a	rating_happy	n/a	n/a
67.69	4.317	rating_sad	18.75	n/a
70.624	2.232	rating_afraid	39.58	n/a
76.677	3.268	rating_disgusted	0.0	n/a
82.946	n/a	rating_warm	n/a	n/a
87.981	n/a	rating_engaged	n/a	n/a
88.582	179.453	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
272.116	4.037	rating_relevance	16.04	n/a
275.701	2.599	rating_happy	82.4	n/a
279.219	1.1	rating_sad	0.0	n/a
285.071	1.933	rating_afraid	0.0	n/a
292.674	n/a	rating_disgusted	n/a	n/a
295.341	2.15	rating_warm	56.15	n/a
302.728	n/a	rating_engaged	n/a	n/a
303.283	56.918	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
363.434	3.195	rating_relevance	42.5	n/a
367.668	2.416	rating_happy	55.62	n/a
373.004	2.734	rating_sad	15.52	n/a
379.79	n/a	rating_afraid	n/a	n/a
384.825	n/a	rating_disgusted	n/a	n/a
389.86	n/a	rating_warm	n/a	n/a
392.628	2.257	rating_engaged	48.75	n/a
395.424	147.761	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
547.569	4.346	rating_relevance	30.1	n/a
550.187	1.95	rating_happy	60.42	n/a
555.822	2.566	rating_sad	17.08	n/a
562.791	n/a	rating_afraid	n/a	n/a
567.81	n/a	rating_disgusted	n/a	n/a
570.394	2.066	rating_warm	69.27	n/a
574.929	1.589	rating_engaged	46.15	n/a
