onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
462.771	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
475.162	2.057	rating_feeling	1179	511	Discovery of dishonour of loved one	prison	Text	n/a
475.545	1.674	feeling_mouse_trajectory	1179	511	Discovery of dishonour of loved one	prison	Text	n/a
479.179	2.423	rating_expectation	1193	556	Discovery of dishonour of loved one	prison	Text	n/a
479.562	2.039	expectation_mouse_trajectory	1193	556	Discovery of dishonour of loved one	prison	Text	n/a
491.265	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
520.745	1.424	rating_feeling	688	516	Abduction	prison	Text	n/a
521.212	0.957	feeling_mouse_trajectory	688	516	Abduction	prison	Text	n/a
524.768	2.189	rating_expectation	676	503	Abduction	prison	Text	n/a
525.185	1.772	expectation_mouse_trajectory	676	503	Abduction	prison	Text	n/a
