onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.821	3.188	cue	n/a	n/a	likeability	n/a	n/a
6.009	5.833	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
11.941	4.519	rating	39.63	Strong	likeability	n/a	n/a
13.108	3.352	rating_mouse_trajectory	39.63	Strong	likeability	n/a	n/a
17.084	6.124	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
23.279	3.769	rating	64.18	Very strong	likeability	n/a	n/a
24.445	2.602	rating_mouse_trajectory	64.18	Very strong	likeability	n/a	n/a
28.409	5.174	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
33.649	2.351	rating	91.54	Very strong	likeability	n/a	n/a
33.949	2.051	rating_mouse_trajectory	91.54	Very strong	likeability	n/a	n/a
38.668	3.152	cue	n/a	n/a	mentalizing	remember	n/a
41.82	5.571	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
47.454	4.933	rating	10.41	Moderate	mentalizing	remember	n/a
48.988	3.4	rating_mouse_trajectory	10.41	Moderate	mentalizing	remember	n/a
52.536	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
58.108	3.585	rating	17.49	Moderate	mentalizing	remember	n/a
59.108	2.585	rating_mouse_trajectory	17.49	Moderate	mentalizing	remember	n/a
63.184	5.228	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
68.479	4.152	rating	3.45	Weak	mentalizing	remember	n/a
70.612	2.019	rating_mouse_trajectory	3.45	Weak	mentalizing	remember	n/a
73.497	3.149	cue	n/a	n/a	similarity	n/a	n/a
76.647	5.837	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
82.551	3.569	rating	0.71	Barely detectable	similarity	n/a	n/a
83.018	3.102	rating_mouse_trajectory	0.71	Barely detectable	similarity	n/a	n/a
87.681	5.177	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
92.921	3.32	rating	38.8	Strong	similarity	n/a	n/a
93.455	2.787	rating_mouse_trajectory	38.8	Strong	similarity	n/a	n/a
98.042	6.35	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
104.476	3.435	rating	34.22	Strong	similarity	n/a	n/a
105.626	2.285	rating_mouse_trajectory	34.22	Strong	similarity	n/a	n/a
109.511	3.15	cue	n/a	n/a	likeability	n/a	n/a
112.661	6.354	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
119.081	3.501	rating	53.73	Strong	likeability	n/a	n/a
119.781	2.801	rating_mouse_trajectory	53.73	Strong	likeability	n/a	n/a
124.168	5.507	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
129.735	2.49	rating	69.98	Very strong	likeability	n/a	n/a
130.418	1.806	rating_mouse_trajectory	69.98	Very strong	likeability	n/a	n/a
134.839	4.083	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
138.989	4.153	rating	25.36	Moderate	likeability	n/a	n/a
140.755	2.386	rating_mouse_trajectory	25.36	Moderate	likeability	n/a	n/a
144.007	3.142	cue	n/a	n/a	similarity	n/a	n/a
147.149	5.178	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
152.394	1.668	rating	1.92	Barely detectable	similarity	n/a	n/a
152.877	1.184	rating_mouse_trajectory	1.92	Barely detectable	similarity	n/a	n/a
157.475	5.389	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
162.931	2.068	rating	0.47	Barely detectable	similarity	n/a	n/a
163.481	1.518	rating_mouse_trajectory	0.47	Barely detectable	similarity	n/a	n/a
168.033	5.568	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
173.668	4.557	rating	4.45	Weak	similarity	n/a	n/a
175.385	2.84	rating_mouse_trajectory	4.45	Weak	similarity	n/a	n/a
178.77	3.187	cue	n/a	n/a	likeability	n/a	n/a
181.958	5.101	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
187.123	2.985	rating	0.0	No sensation	likeability	n/a	n/a
187.523	2.585	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
192.207	6.187	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
198.461	3.735	rating	7.41	Weak	likeability	n/a	n/a
199.111	3.085	rating_mouse_trajectory	7.41	Weak	likeability	n/a	n/a
203.575	5.566	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
209.198	2.718	rating	8.52	Weak	likeability	n/a	n/a
209.898	2.018	rating_mouse_trajectory	8.52	Weak	likeability	n/a	n/a
214.217	3.184	cue	n/a	n/a	mentalizing	danger	n/a
217.401	5.119	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
222.586	4.355	rating	19.75	Moderate	mentalizing	danger	n/a
223.32	3.622	rating_mouse_trajectory	19.75	Moderate	mentalizing	danger	n/a
227.694	6.347	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
234.107	3.552	rating	34.08	Strong	mentalizing	danger	n/a
234.707	2.952	rating_mouse_trajectory	34.08	Strong	mentalizing	danger	n/a
239.196	5.299	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
244.561	3.585	rating	0.0	No sensation	mentalizing	danger	n/a
244.945	3.202	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
249.58	3.147	cue	n/a	n/a	likeability	n/a	n/a
252.727	5.048	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
257.833	2.575	rating	0.0	No sensation	likeability	n/a	n/a
258.316	2.092	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
262.942	5.562	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
268.57	4.088	rating	42.67	Strong	likeability	n/a	n/a
269.204	3.455	rating_mouse_trajectory	42.67	Strong	likeability	n/a	n/a
273.684	5.024	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
278.774	3.652	rating	10.12	Moderate	likeability	n/a	n/a
279.624	2.802	rating_mouse_trajectory	10.12	Moderate	likeability	n/a	n/a
283.793	3.122	cue	n/a	n/a	mentalizing	tired	n/a
286.915	6.193	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
293.163	3.401	rating	0.69	Barely detectable	mentalizing	tired	n/a
293.713	2.851	rating_mouse_trajectory	0.69	Barely detectable	mentalizing	tired	n/a
298.283	5.567	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
303.917	2.241	rating	1.9	Barely detectable	mentalizing	tired	n/a
304.5	1.658	rating_mouse_trajectory	1.9	Barely detectable	mentalizing	tired	n/a
309.011	4.997	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
314.071	3.988	rating	1.18	Barely detectable	mentalizing	tired	n/a
314.787	3.271	rating_mouse_trajectory	1.18	Barely detectable	mentalizing	tired	n/a
319.089	3.151	cue	n/a	n/a	similarity	n/a	n/a
322.24	6.12	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
328.426	4.035	rating	2.07	Barely detectable	similarity	n/a	n/a
328.959	3.502	rating_mouse_trajectory	2.07	Barely detectable	similarity	n/a	n/a
333.538	5.025	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
338.63	4.8	rating	9.34	Weak	similarity	n/a	n/a
339.53	3.9	rating_mouse_trajectory	9.34	Weak	similarity	n/a	n/a
343.704	5.504	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
349.267	3.124	rating	7.41	Weak	similarity	n/a	n/a
350.1	2.291	rating_mouse_trajectory	7.41	Weak	similarity	n/a	n/a
354.302	3.137	cue	n/a	n/a	mentalizing	heights	n/a
357.439	5.836	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
363.339	4.319	rating	0.0	No sensation	mentalizing	heights	n/a
363.772	3.886	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
368.437	5.189	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
373.693	2.735	rating	1.01	Barely detectable	mentalizing	heights	n/a
374.709	1.718	rating_mouse_trajectory	1.01	Barely detectable	mentalizing	heights	n/a
378.807	5.006	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
383.88	3.151	rating	0.92	Barely detectable	mentalizing	heights	n/a
385.03	2.001	rating_mouse_trajectory	0.92	Barely detectable	mentalizing	heights	n/a
388.898	3.139	cue	n/a	n/a	similarity	n/a	n/a
392.037	6.848	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
398.952	3.473	rating	12.53	Moderate	similarity	n/a	n/a
399.402	3.023	rating_mouse_trajectory	12.53	Moderate	similarity	n/a	n/a
404.077	5.115	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
409.256	2.585	rating	0.48	Barely detectable	similarity	n/a	n/a
