onset	duration	trial_type	response_value	stim_file
2.767	148.051	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
152.985	2.105	rating_relevance	26.67	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
157.62	1.732	rating_happy	43.12	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
162.972	2.065	rating_sad	22.19	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
169.174	3.241	rating_afraid	28.12	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
172.726	1.782	rating_disgusted	9.17	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
177.627	1.666	rating_warm	34.17	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
182.246	1.266	rating_engaged	63.12	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
186.015	86.598	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
274.313	1.665	rating_relevance	39.9	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
278.949	1.282	rating_happy	56.04	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
283.7	1.016	rating_sad	53.12	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
289.436	1.733	rating_afraid	14.38	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
294.371	1.656	rating_disgusted	44.27	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
299.556	1.82	rating_warm	31.88	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
305.025	2.269	rating_engaged	43.75	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
307.792	196.691	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
506.633	2.113	rating_relevance	78.44	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
510.868	1.333	rating_happy	68.54	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
515.42	0.866	rating_sad	7.71	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
521.822	2.255	rating_afraid	16.98	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
526.241	1.653	rating_disgusted	3.65	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
531.543	1.932	rating_warm	15.83	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
536.795	2.166	rating_engaged	72.6	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
539.662	35.148	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
577.293	2.445	rating_relevance	25.1	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
582.045	2.183	rating_happy	46.56	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
585.746	0.866	rating_sad	7.71	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
591.298	1.4	rating_afraid	2.08	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
596.617	1.7	rating_disgusted	0.62	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
602.302	2.366	rating_warm	29.48	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
607.271	2.323	rating_engaged	33.02	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
