onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.811	10.392	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.203	1.917	rating_feeling	1050	584	Supplication	hospital	Text	n/a
17.353	0.767	feeling_mouse_trajectory	1050	584	Supplication	hospital	Text	n/a
20.235	3.017	rating_expectation	1066	591	Supplication	hospital	Text	n/a
21.135	2.117	expectation_mouse_trajectory	1066	591	Supplication	hospital	Text	n/a
26.318	14.41	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.728	2.967	rating_feeling	722	541	Madness	hospital	Text	n/a
41.212	2.483	feeling_mouse_trajectory	722	541	Madness	hospital	Text	n/a
44.744	2.167	rating_expectation	633	511	Madness	hospital	Text	n/a
45.194	1.717	expectation_mouse_trajectory	633	511	Madness	hospital	Text	n/a
49.81	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.588	3.983	rating_feeling	757	573	Murderous adultury	hospital	Text	n/a
71.172	3.4	feeling_mouse_trajectory	757	573	Murderous adultury	hospital	Text	n/a
74.611	1.117	rating_expectation	746	588	Murderous adultury	hospital	Text	n/a
74.661	1.067	expectation_mouse_trajectory	746	588	Murderous adultury	hospital	Text	n/a
81.689	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.116	3.433	rating_feeling	743	697	Recovery of a lost one	town	Text	n/a
101.433	2.117	feeling_mouse_trajectory	743	697	Recovery of a lost one	town	Text	n/a
104.133	1.333	rating_expectation	800	603	Recovery of a lost one	town	Text	n/a
104.333	1.133	expectation_mouse_trajectory	800	603	Recovery of a lost one	town	Text	n/a
111.217	11.062	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.278	3.883	rating_feeling	1069	595	Slaying of kin unrecognized	town	Text	n/a
123.428	2.733	feeling_mouse_trajectory	1069	595	Slaying of kin unrecognized	town	Text	n/a
126.31	3.467	rating_expectation	1039	606	Slaying of kin unrecognized	town	Text	n/a
127.11	2.667	expectation_mouse_trajectory	1039	606	Slaying of kin unrecognized	town	Text	n/a
131.374	25.129	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.503	3.517	rating_feeling	758	539	An enemy loved	town	Text	n/a
157.503	2.517	feeling_mouse_trajectory	758	539	An enemy loved	town	Text	n/a
160.527	3.8	rating_expectation	706	618	An enemy loved	town	Text	n/a
161.044	3.283	expectation_mouse_trajectory	706	618	An enemy loved	town	Text	n/a
167.621	22.111	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.732	3.967	rating_feeling	848	648	Fatal imprudence	prison	Text	n/a
190.349	3.35	feeling_mouse_trajectory	848	648	Fatal imprudence	prison	Text	n/a
193.749	3.833	rating_expectation	898	565	Fatal imprudence	prison	Text	n/a
194.099	3.483	expectation_mouse_trajectory	898	565	Fatal imprudence	prison	Text	n/a
198.833	12.396	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.228	3.867	rating_feeling	807	591	Discovery of dishonour of loved one	prison	Text	n/a
211.995	3.1	feeling_mouse_trajectory	807	591	Discovery of dishonour of loved one	prison	Text	n/a
215.26	3.267	rating_expectation	744	621	Discovery of dishonour of loved one	prison	Text	n/a
215.694	2.833	expectation_mouse_trajectory	744	621	Discovery of dishonour of loved one	prison	Text	n/a
