onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.858	3.507	cue	n/a	n/a	likeability	n/a	n/a
6.364	6.141	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
12.661	2.419	rating	33.1	Strong	likeability	n/a	n/a
13.245	1.835	rating_mouse_trajectory	33.1	Strong	likeability	n/a	n/a
18.045	5.188	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
23.315	2.073	rating	57.08	Strong	likeability	n/a	n/a
23.649	1.74	rating_mouse_trajectory	57.08	Strong	likeability	n/a	n/a
28.461	5.844	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
34.386	1.635	rating	44.49	Strong	likeability	n/a	n/a
34.736	1.285	rating_mouse_trajectory	44.49	Strong	likeability	n/a	n/a
39.438	3.175	cue	n/a	n/a	similarity	n/a	n/a
42.613	4.092	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
46.791	1.968	rating	16.04	Moderate	similarity	n/a	n/a
47.491	1.268	rating_mouse_trajectory	16.04	Moderate	similarity	n/a	n/a
51.94	5.575	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
57.612	2.302	rating	57.94	Strong	similarity	n/a	n/a
57.845	2.068	rating_mouse_trajectory	57.94	Strong	similarity	n/a	n/a
62.813	5.325	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
68.215	1.74	rating	27.76	Moderate	similarity	n/a	n/a
68.865	1.09	rating_mouse_trajectory	27.76	Moderate	similarity	n/a	n/a
73.251	3.159	cue	n/a	n/a	mentalizing	remember	n/a
76.409	5.562	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
82.054	2.851	rating	19.22	Moderate	mentalizing	remember	n/a
82.571	2.335	rating_mouse_trajectory	19.22	Moderate	mentalizing	remember	n/a
87.137	5.221	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
92.425	2.368	rating	22.98	Moderate	mentalizing	remember	n/a
93.041	1.751	rating_mouse_trajectory	22.98	Moderate	mentalizing	remember	n/a
97.51	5.512	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
103.112	2.852	rating	32.54	Strong	mentalizing	remember	n/a
103.895	2.068	rating_mouse_trajectory	32.54	Strong	mentalizing	remember	n/a
108.147	3.141	cue	n/a	n/a	likeability	n/a	n/a
111.288	6.197	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
117.567	2.088	rating	42.85	Strong	likeability	n/a	n/a
117.901	1.754	rating_mouse_trajectory	42.85	Strong	likeability	n/a	n/a
122.705	5.566	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
128.355	2.218	rating	57.37	Strong	likeability	n/a	n/a
128.505	2.068	rating_mouse_trajectory	57.37	Strong	likeability	n/a	n/a
133.527	5.132	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
138.742	2.135	rating	14.39	Moderate	likeability	n/a	n/a
139.375	1.501	rating_mouse_trajectory	14.39	Moderate	likeability	n/a	n/a
143.777	3.134	cue	n/a	n/a	similarity	n/a	n/a
146.911	5.303	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
152.28	2.225	rating	50.13	Strong	similarity	n/a	n/a
152.714	1.792	rating_mouse_trajectory	50.13	Strong	similarity	n/a	n/a
157.381	6.191	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
163.634	2.137	rating	60.29	Strong	similarity	n/a	n/a
164.051	1.721	rating_mouse_trajectory	60.29	Strong	similarity	n/a	n/a
168.72	5.802	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
174.589	1.751	rating	55.14	Strong	similarity	n/a	n/a
174.922	1.418	rating_mouse_trajectory	55.14	Strong	similarity	n/a	n/a
179.624	3.193	cue	n/a	n/a	mentalizing	danger	n/a
182.817	5.127	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
188.027	2.452	rating	61.7	Strong	mentalizing	danger	n/a
189.094	1.385	rating_mouse_trajectory	61.7	Strong	mentalizing	danger	n/a
193.114	5.301	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
198.497	1.908	rating	24.56	Moderate	mentalizing	danger	n/a
198.697	1.708	rating_mouse_trajectory	24.56	Moderate	mentalizing	danger	n/a
