onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.831	3.366	cue	n/a	n/a	likeability	n/a	n/a
6.197	5.013	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
11.317	1.784	rating	21.12	Moderate	likeability	n/a	n/a
11.801	1.301	rating_mouse_trajectory	21.12	Moderate	likeability	n/a	n/a
16.544	5.4	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
22.005	2.673	rating	16.74	Moderate	likeability	n/a	n/a
22.588	2.089	rating_mouse_trajectory	16.74	Moderate	likeability	n/a	n/a
27.166	5.343	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
32.575	1.935	rating	10.86	Moderate	likeability	n/a	n/a
33.042	1.469	rating_mouse_trajectory	10.86	Moderate	likeability	n/a	n/a
37.627	3.148	cue	n/a	n/a	mentalizing	remember	n/a
40.775	5.569	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
46.414	2.468	rating	58.78	Strong	mentalizing	remember	n/a
47.097	1.784	rating_mouse_trajectory	58.78	Strong	mentalizing	remember	n/a
51.49	5.228	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
56.801	3.235	rating	58.66	Strong	mentalizing	remember	n/a
57.618	2.418	rating_mouse_trajectory	58.66	Strong	mentalizing	remember	n/a
61.912	5.499	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
67.472	2.723	rating	134.1	Strongest-possible	mentalizing	remember	n/a
67.922	2.273	rating_mouse_trajectory	134.1	Strongest-possible	mentalizing	remember	n/a
72.507	3.162	cue	n/a	n/a	likeability	n/a	n/a
75.669	5.575	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
81.31	1.401	rating	38.4	Strong	likeability	n/a	n/a
81.71	1.001	rating_mouse_trajectory	38.4	Strong	likeability	n/a	n/a
86.474	5.124	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
91.664	2.701	rating	8.5	Weak	likeability	n/a	n/a
92.297	2.068	rating_mouse_trajectory	8.5	Weak	likeability	n/a	n/a
96.755	6.196	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
103.018	3.309	rating	27.69	Moderate	likeability	n/a	n/a
104.202	2.125	rating_mouse_trajectory	27.69	Moderate	likeability	n/a	n/a
108.054	3.127	cue	n/a	n/a	mentalizing	danger	n/a
111.18	5.297	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
116.54	2.17	rating	1.86	Barely-detectable	mentalizing	danger	n/a
116.857	1.854	rating_mouse_trajectory	1.86	Barely-detectable	mentalizing	danger	n/a
121.679	5.115	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
126.861	2.918	rating	12.3	Moderate	mentalizing	danger	n/a
127.877	1.901	rating_mouse_trajectory	12.3	Moderate	mentalizing	danger	n/a
131.963	6.348	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
138.365	2.851	rating	41.65	Strong	mentalizing	danger	n/a
