onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
312.693	1.984	rating_feeling	751	525	Adultery	town	Audio	n/a
313.026	1.651	feeling_mouse_trajectory	751	525	Adultery	town	Audio	n/a
316.719	1.784	rating_expectation	710	496	Adultery	town	Audio	n/a
317.485	1.018	expectation_mouse_trajectory	710	496	Adultery	town	Audio	n/a
323.774	12.616	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
336.389	3.933	rating_feeling	690	472	Obtaining	city	Audio	n/a
337.606	2.717	feeling_mouse_trajectory	690	472	Obtaining	city	Audio	n/a
340.414	3.053	rating_expectation	676	553	Obtaining	city	Audio	n/a
340.464	3.003	expectation_mouse_trajectory	676	553	Obtaining	city	Audio	n/a
346.466	6.608	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
353.075	3.068	rating_feeling	741	500	Supplication	city	Audio	n/a
354.375	1.768	feeling_mouse_trajectory	741	500	Supplication	city	Audio	n/a
357.1	2.435	rating_expectation	1138	489	Supplication	city	Audio	n/a
357.817	1.718	expectation_mouse_trajectory	1138	489	Supplication	city	Audio	n/a
363.155	5.977	narrative_presentation	n/a	n/a	Rivalry of kin	city	Audio	task-narratives/Narrative8Situation6.mp3
369.132	2.051	rating_feeling	1020	494	Rivalry of kin	city	Audio	n/a
369.699	1.484	feeling_mouse_trajectory	1020	494	Rivalry of kin	city	Audio	n/a
373.156	1.758	rating_expectation	635	403	Rivalry of kin	city	Audio	n/a
373.489	1.424	expectation_mouse_trajectory	635	403	Rivalry of kin	city	Audio	n/a
380.212	10.78	narrative_presentation	n/a	n/a	Recovery of a lost one	beach	Audio	task-narratives/Narrative8Situation7.mp3
390.992	2.301	rating_feeling	663	487	Recovery of a lost one	beach	Audio	n/a
391.608	1.684	feeling_mouse_trajectory	663	487	Recovery of a lost one	beach	Audio	n/a
395.015	2.234	rating_expectation	663	373	Recovery of a lost one	beach	Audio	n/a
396.315	0.934	expectation_mouse_trajectory	663	373	Recovery of a lost one	beach	Audio	n/a
402.07	11.28	narrative_presentation	n/a	n/a	Rivalry of superior versus inferior	beach	Audio	task-narratives/Narrative8Situation8.mp3
413.35	1.818	rating_feeling	666	424	Rivalry of superior versus inferior	beach	Audio	n/a
413.617	1.551	feeling_mouse_trajectory	666	424	Rivalry of superior versus inferior	beach	Audio	n/a
417.373	2.258	rating_expectation	662	412	Rivalry of superior versus inferior	beach	Audio	n/a
417.806	1.824	expectation_mouse_trajectory	662	412	Rivalry of superior versus inferior	beach	Audio	n/a
424.428	10.117	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	beach	Audio	task-narratives/Narrative8Situation9.mp3
434.545	2.285	rating_feeling	1113	446	Slaying of kin unrecognized	beach	Audio	n/a
434.945	1.885	feeling_mouse_trajectory	1113	446	Slaying of kin unrecognized	beach	Audio	n/a
438.581	2.551	rating_expectation	714	439	Slaying of kin unrecognized	beach	Audio	n/a
439.397	1.734	expectation_mouse_trajectory	714	439	Slaying of kin unrecognized	beach	Audio	n/a
