onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.831	1.321	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.153	1.869	rating	0.466	age	disgust	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	disgust	female	WC	old	n/a
7.207	2.047	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.254	0.802	rating	0.5631	age	pain	male	African	old	n/a
9.637	0.419	rating_mouse_trajectory	0.5631	age	pain	male	African	old	n/a
11.195	1.311	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.505	1.202	rating	0.4741	age	fear	male	EA	old	n/a
12.822	0.885	rating_mouse_trajectory	0.4741	age	fear	male	EA	old	n/a
15.43	1.31	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.74	1.051	rating	0.3811	age	happy	male	EA	old	n/a
17.374	0.418	rating_mouse_trajectory	0.3811	age	happy	male	EA	old	n/a
18.669	1.306	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.975	0.951	rating	0.4235	age	happy	female	EA	old	n/a
20.241	0.685	rating_mouse_trajectory	0.4235	age	happy	female	EA	old	n/a
25.916	1.312	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.227	1.024	rating	0.2031	age	anger	male	WC	young	n/a
27.577	0.674	rating_mouse_trajectory	0.2031	age	anger	male	WC	young	n/a
29.155	1.307	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.462	1.039	rating	0.3244	age	happy	male	WC	young	n/a
30.729	0.773	rating_mouse_trajectory	0.3244	age	happy	male	WC	young	n/a
32.389	1.307	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.697	0.855	rating	0.5024	age	disgust	male	WC	old	n/a
34.23	0.322	rating_mouse_trajectory	0.5024	age	disgust	male	WC	old	n/a
