onset	duration	trial_type	response_value	stim_file
2.768	155.23	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.549	n/a	rating_relevance	n/a	n/a
167.568	n/a	rating_happy	n/a	n/a
172.603	n/a	rating_sad	n/a	n/a
177.638	n/a	rating_afraid	n/a	n/a
182.673	n/a	rating_disgusted	n/a	n/a
187.709	n/a	rating_warm	n/a	n/a
192.727	n/a	rating_engaged	n/a	n/a
193.266	57.107	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.917	n/a	rating_relevance	n/a	n/a
259.953	n/a	rating_happy	n/a	n/a
264.988	n/a	rating_sad	n/a	n/a
270.023	n/a	rating_afraid	n/a	n/a
275.058	n/a	rating_disgusted	n/a	n/a
280.077	n/a	rating_warm	n/a	n/a
285.096	n/a	rating_engaged	n/a	n/a
285.628	243.881	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
534.073	n/a	rating_relevance	n/a	n/a
539.108	n/a	rating_happy	n/a	n/a
544.144	n/a	rating_sad	n/a	n/a
549.162	n/a	rating_afraid	n/a	n/a
554.197	n/a	rating_disgusted	n/a	n/a
559.216	n/a	rating_warm	n/a	n/a
564.235	n/a	rating_engaged	n/a	n/a
564.766	30.131	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.448	n/a	rating_relevance	n/a	n/a
604.466	n/a	rating_happy	n/a	n/a
609.485	n/a	rating_sad	n/a	n/a
614.504	n/a	rating_afraid	n/a	n/a
619.539	n/a	rating_disgusted	n/a	n/a
624.574	n/a	rating_warm	n/a	n/a
629.609	n/a	rating_engaged	n/a	n/a
