onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
134.21403670311	0.612182378768921	target_response	correct	left	right	right	27
140.783154010773	0.2	invalid_cue	correct	left	n/a	n/a	28
140.983227729797	0.399368286132812	target_response	correct	left	right	right	28
145.75167298317	0.2	valid_cue	correct	left	n/a	n/a	29
145.951748609543	0.441110372543335	target_response	correct	left	left	left	29
149.019558668137	0.2	valid_cue	correct	left	n/a	n/a	30
149.21963262558	0.362679243087769	target_response	correct	left	left	left	30
152.087368965149	0.2	invalid_cue	correct	right	n/a	n/a	31
152.287443876266	0.493945121765137	target_response	correct	right	left	left	31
155.455291748047	0.2	invalid_cue	correct	right	n/a	n/a	32
155.65536737442	0.338562726974487	target_response	correct	right	left	left	32
162.924742460251	0.2	invalid_cue	correct	left	n/a	n/a	33
163.124819040298	0.522516965866089	target_response	correct	left	right	right	33
171.694680929184	0.2	valid_cue	correct	left	n/a	n/a	34
171.894755840302	0.453228235244751	target_response	correct	left	left	left	34
178.063722610474	0.2	valid_cue	correct	right	n/a	n/a	35
178.263798236847	0.575442790985107	target_response	correct	right	right	right	35
181.931832313538	0.2	valid_cue	correct	right	n/a	n/a	36
182.131906747818	0.950135231018066	target_response	correct	right	right	right	36
186.200091123581	0.2	invalid_cue	correct	right	n/a	n/a	37
186.400163888931	0.433265209197998	target_response	correct	right	left	left	37
190.368311882019	0.2	valid_cue	correct	left	n/a	n/a	38
190.568385601044	0.393818378448486	target_response	correct	left	left	left	38
193.836271762848	0.2	valid_cue	correct	right	n/a	n/a	39
194.036345720291	0.407295227050781	target_response	correct	right	right	right	39
197.404268980026	0.2	valid_cue	correct	right	n/a	n/a	40
197.6043446064	0.377463340759277	target_response	correct	right	right	right	40
205.974132299423	0.2	valid_cue	correct	right	n/a	n/a	41
206.174206018448	0.473603010177612	target_response	correct	right	right	right	41
212.743321895599	0.2	invalid_cue	correct	left	n/a	n/a	42
212.943396806717	0.663270235061646	target_response	correct	left	right	right	42
216.011208295822	0.2	invalid_cue	correct	right	n/a	n/a	43
216.211282968521	0.640578985214233	target_response	correct	right	left	left	43
219.779279947281	0.2	valid_cue	correct	right	n/a	n/a	44
219.979354143143	0.565630912780762	target_response	correct	right	right	right	44
222.947128295898	0.2	valid_cue	correct	left	n/a	n/a	45
223.147203445435	0.446080446243286	target_response	correct	left	left	left	45
226.315050363541	0.2	valid_cue	correct	right	n/a	n/a	46
226.515125274658	0.456648826599121	target_response	correct	right	right	right	46
229.482897520065	0.2	valid_cue	correct	right	n/a	n/a	47
229.68297290802	0.4099440574646	target_response	correct	right	right	right	47
233.551081895828	0.2	valid_cue	correct	right	n/a	n/a	48
233.751156806946	0.449818134307861	target_response	correct	right	right	right	48
237.419191837311	0.2	valid_cue	correct	left	n/a	n/a	49
237.619265556335	0.803740501403809	target_response	correct	left	left	left	49
242.18763589859	0.2	invalid_cue	correct	right	n/a	n/a	50
242.387711048126	0.480514049530029	target_response	correct	right	left	left	50
246.255819797516	0.2	invalid_cue	correct	right	n/a	n/a	51
246.455894708633	0.535332202911377	target_response	correct	right	left	left	51
254.425533294678	0.2	valid_cue	correct	right	n/a	n/a	52
254.625608205795	0.447674751281738	target_response	correct	right	right	right	52
258.393680095673	0.2	invalid_cue	correct	left	n/a	n/a	53
258.59375500679	0.414637088775635	target_response	correct	left	right	right	53
262.46186375618	0.2	invalid_cue	correct	right	n/a	n/a	54
262.661937475204	0.370372533798218	target_response	correct	right	left	left	54
265.729748725891	0.2	valid_cue	correct	right	n/a	n/a	55
265.929824352264	0.337629556655884	target_response	correct	right	right	right	55
270.898343324661	0.2	valid_cue	correct	right	n/a	n/a	56
271.098417758942	0.318007230758667	target_response	correct	right	right	right	56
275.566751003265	0.2	invalid_cue	correct	right	n/a	n/a	57
275.766825199127	0.353546857833862	target_response	correct	right	left	left	57
278.734599351883	0.2	valid_cue	correct	left	n/a	n/a	58
278.934674501419	0.54168438911438	target_response	correct	left	left	left	58
282.902820110321	0.2	valid_cue	correct	left	n/a	n/a	59
283.102895259857	0.319365739822388	target_response	correct	left	left	left	59
286.470817089081	0.2	valid_cue	correct	left	n/a	n/a	60
286.670891046524	0.430377006530762	target_response	correct	left	left	left	60
289.53862786293	0.2	valid_cue	correct	left	n/a	n/a	61
289.738701820374	0.393568277359009	target_response	correct	left	left	left	61
292.60643863678	0.2	valid_cue	correct	left	n/a	n/a	62
292.806513309479	0.283545732498169	target_response	correct	left	left	left	62
298.175181865692	0.2	valid_cue	correct	left	n/a	n/a	63
298.37525677681	0.430172204971313	target_response	correct	left	left	left	63
301.743178367615	0.2	valid_cue	correct	left	n/a	n/a	64
301.943253517151	0.676279544830322	target_response	correct	left	left	left	64
305.611289262772	0.2	invalid_cue	correct	left	n/a	n/a	65
305.811362743378	0.690407276153564	target_response	correct	left	right	right	65
309.179286241531	0.2	invalid_cue	correct	left	n/a	n/a	66
309.379359722137	0.474042177200317	target_response	correct	left	right	right	66
312.347132921219	0.2	valid_cue	correct	left	n/a	n/a	67
312.547208070755	0.576283931732178	target_response	correct	left	left	left	67
319.616510868073	0.2	valid_cue	correct	left	n/a	n/a	68
319.816586017609	0.424278020858765	target_response	correct	left	left	left	68
324.785105228424	0.2	invalid_cue	correct	left	n/a	n/a	69
324.985180616379	0.437778472900391	target_response	correct	left	right	right	69
330.653960943222	0.2	invalid_cue	correct	left	n/a	n/a	70
330.854035139084	0.538733959197998	target_response	correct	left	right	right	70
334.021882772446	0.2	invalid_cue	incorrect	left	n/a	n/a	71
334.221958398819	n/a	target_response	incorrect	left	right	n/a	71
345.492828369141	0.2	invalid_cue	correct	right	n/a	n/a	72
345.692903280258	0.331709623336792	target_response	correct	right	left	left	72
348.660675764084	0.2	valid_cue	correct	right	n/a	n/a	73
348.860750436783	0.372569561004639	target_response	correct	right	right	right	73
351.828523635864	0.2	invalid_cue	correct	left	n/a	n/a	74
352.028598070145	0.321139812469482	target_response	correct	left	right	right	74
356.997117757797	0.2	invalid_cue	correct	right	n/a	n/a	75
357.197192907333	0.347122192382812	target_response	correct	right	left	left	75
360.56511425972	0.2	valid_cue	correct	right	n/a	n/a	76
360.765190124512	0.295106887817383	target_response	correct	right	right	right	76
367.034193992615	0.2	invalid_cue	correct	right	n/a	n/a	77
367.234268188477	0.467704772949219	target_response	correct	right	left	left	77
370.102004766464	0.2	invalid_cue	correct	left	n/a	n/a	78
370.302079439163	0.525946617126465	target_response	correct	left	right	right	78
377.171308279037	0.2	valid_cue	correct	left	n/a	n/a	79
377.371382951736	0.285675048828125	target_response	correct	left	left	left	79
384.640760421753	0.2	invalid_cue	correct	right	n/a	n/a	80
384.840834856033	0.542497158050537	target_response	correct	right	left	left	80
392.110212564468	0.2	valid_cue	correct	left	n/a	n/a	81
392.310286998749	0.517342090606689	target_response	correct	left	left	left	81
395.278060436249	0.2	invalid_cue	correct	right	n/a	n/a	82
395.478134393692	0.698063611984253	target_response	correct	right	left	left	82
404.348108768463	0.2	valid_cue	correct	right	n/a	n/a	83
404.548183441162	0.572240591049194	target_response	correct	right	right	right	83
411.817561864853	0.2	valid_cue	correct	right	n/a	n/a	84
412.017636060715	0.555363893508911	target_response	correct	right	right	right	84
419.287013530731	0.2	valid_cue	correct	left	n/a	n/a	85
419.487087726593	0.813511371612549	target_response	correct	left	left	left	85
426.756464719772	0.2	invalid_cue	correct	left	n/a	n/a	86
426.95654129982	0.436617612838745	target_response	correct	left	right	right	86
430.624575138092	0.2	valid_cue	correct	right	n/a	n/a	87
430.824649572372	0.539797306060791	target_response	correct	right	right	right	87
433.892461061478	0.2	valid_cue	correct	left	n/a	n/a	88
434.092535018921	0.441735029220581	target_response	correct	left	left	left	88
445.363404273987	0.2	invalid_cue	correct	right	n/a	n/a	89
445.56347990036	0.497373104095459	target_response	correct	right	left	left	89
448.531252622604	0.2	invalid_cue	incorrect	left	n/a	n/a	90
448.731327772141	n/a	target_response	incorrect	left	right	n/a	90
452.499398946762	0.2	valid_cue	correct	left	n/a	n/a	91
452.699474334717	0.348188638687134	target_response	correct	left	left	left	91
456.067397117615	0.2	invalid_cue	correct	left	n/a	n/a	92
456.267470598221	0.432549476623535	target_response	correct	left	right	right	92
459.335282325745	0.2	invalid_cue	correct	left	n/a	n/a	93
459.535357236862	0.481342792510986	target_response	correct	left	right	right	93
463.503503799438	0.2	invalid_cue	correct	right	n/a	n/a	94
463.7035779953	1.72346091270447	target_response	correct	right	left	left	94
466.804733991623	0.2	invalid_cue	correct	left	n/a	n/a	95
467.004808664322	0.56963038444519	target_response	correct	left	right	right	95
470.07261967659	0.2	invalid_cue	correct	right	n/a	n/a	96
470.27269411087	0.458254814147949	target_response	correct	right	left	left	96
476.341624259949	0.2	valid_cue	correct	left	n/a	n/a	97
476.541698694229	0.374739408493042	target_response	correct	left	left	left	97
483.611001968384	0.2	invalid_cue	correct	right	n/a	n/a	98
483.811076164246	0.586246728897095	target_response	correct	right	left	left	98
486.978924512863	0.2	valid_cue	correct	right	n/a	n/a	99
487.178999185562	0.436243772506714	target_response	correct	right	right	right	99
491.547295093536	0.2	valid_cue	correct	right	n/a	n/a	100
491.747369289398	0.454937696456909	target_response	correct	right	right	right	100
497.516186952591	0.2	valid_cue	correct	right	n/a	n/a	101
497.716262102127	0.347618818283081	target_response	correct	right	right	right	101
502.484706640244	0.2	invalid_cue	correct	left	n/a	n/a	102
502.684782028198	0.58856201171875	target_response	correct	left	right	right	102
511.254644393921	0.2	valid_cue	correct	right	n/a	n/a	103
511.454718589783	0.959655284881592	target_response	correct	right	right	right	103
515.422864675522	0.2	invalid_cue	correct	right	n/a	n/a	104
515.622940063477	0.610882997512817	target_response	correct	right	left	left	104
524.893064498901	0.2	valid_cue	correct	left	n/a	n/a	105
525.093137741089	0.32631516456604	target_response	correct	left	left	left	105
528.160948991776	0.2	valid_cue	correct	left	n/a	n/a	106
528.3610227108	1.1053032875061	target_response	correct	left	left	left	106
532.029058218002	0.2	invalid_cue	correct	right	n/a	n/a	107
532.229132175446	0.63721776008606	target_response	correct	right	left	left	107
535.897166490555	0.2	valid_cue	correct	left	n/a	n/a	108
536.097241401672	0.424264669418335	target_response	correct	left	left	left	108
542.36624622345	0.2	valid_cue	correct	left	n/a	n/a	109
542.566321134567	0.734128952026367	target_response	correct	left	left	left	109
545.434057474136	0.2	valid_cue	correct	right	n/a	n/a	110
545.63413143158	0.40246057510376	target_response	correct	right	right	right	110
549.002054929733	0.2	invalid_cue	correct	left	n/a	n/a	111
549.202127695084	0.44251823425293	target_response	correct	left	right	right	111
553.770498752594	0.2	valid_cue	correct	left	n/a	n/a	112
553.970573663712	0.570977210998535	target_response	correct	left	left	left	112
561.239950895309	0.2	valid_cue	correct	right	n/a	n/a	113
561.440026283264	1.06024479866028	target_response	correct	right	right	right	113
567.408918142319	0.2	invalid_cue	correct	right	n/a	n/a	114
567.608992576599	0.433469295501709	target_response	correct	right	left	left	114
570.776841163635	0.2	invalid_cue	correct	left	n/a	n/a	115
570.976915836334	0.521376132965088	target_response	correct	left	right	right	115
574.244801521301	0.2	invalid_cue	correct	left	n/a	n/a	116
574.444875717163	0.333453178405762	target_response	correct	left	right	right	116
581.013991594315	0.2	valid_cue	correct	left	n/a	n/a	117
581.214066982269	1.22561502456665	target_response	correct	left	left	left	117
583.981765985489	0.2	valid_cue	correct	right	n/a	n/a	118
584.181838750839	0.509061336517334	target_response	correct	right	right	right	118
591.451217651367	0.2	valid_cue	correct	right	n/a	n/a	119
591.651291847229	0.400213241577148	target_response	correct	right	right	right	119
599.620931386948	0.2	valid_cue	correct	right	n/a	n/a	120
599.821006298065	0.43436861038208	target_response	correct	right	right	right	120
