onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.826	1.319	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
5.145	1.75	rating	0.284	intensity	anger	female	African	old	n/a
6.845	0.05	rating_mouse_trajectory	0.284	intensity	anger	female	African	old	n/a
7.138	1.309	face	n/a	intensity	anger	female	EA	old	task-faces/5Anger_Model3_1Female_2EA_2Old.mp4
8.446	0.97	rating	0.6481	intensity	anger	female	EA	old	n/a
8.896	0.52	rating_mouse_trajectory	0.6481	intensity	anger	female	EA	old	n/a
10.386	1.312	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
11.697	0.802	rating	0.0655	intensity	sad	male	WC	young	n/a
11.997	0.502	rating_mouse_trajectory	0.0655	intensity	sad	male	WC	young	n/a
14.63	1.303	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model5_1Female_1WC_1Young.mp4
15.932	0.409	rating	0.466	intensity	anger	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	anger	female	WC	young	n/a
17.863	1.321	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
19.184	0.808	rating	0.3143	intensity	surprise	female	WC	young	n/a
19.5	0.491	rating_mouse_trajectory	0.3143	intensity	surprise	female	WC	young	n/a
25.13	2.04	face	n/a	intensity	pain	female	EA	old	task-faces/7Pain_Model3_1Female_2EA_2Old.mp4
27.17	0.972	rating	0.7451	intensity	pain	female	EA	old	n/a
27.603	0.539	rating_mouse_trajectory	0.7451	intensity	pain	female	EA	old	n/a
29.093	1.311	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
30.404	0.921	rating	0.6622	intensity	disgust	female	WC	old	n/a
30.821	0.504	rating_mouse_trajectory	0.6622	intensity	disgust	female	WC	old	n/a
32.31	1.312	face	n/a	intensity	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
33.622	1.169	rating	0.6036	intensity	happy	female	African	old	n/a
34.106	0.686	rating_mouse_trajectory	0.6036	intensity	happy	female	African	old	n/a
35.527	2.047	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
37.574	1.085	rating	0.5692	intensity	pain	male	African	young	n/a
38.157	0.502	rating_mouse_trajectory	0.5692	intensity	pain	male	African	young	n/a
39.496	1.312	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
40.808	1.135	rating	0.5773	intensity	happy	male	WC	young	n/a
41.292	0.652	rating_mouse_trajectory	0.5773	intensity	happy	male	WC	young	n/a
44.715	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
46.027	1.035	rating	0.3103	intensity	surprise	male	EA	young	n/a
46.527	0.535	rating_mouse_trajectory	0.3103	intensity	surprise	male	EA	young	n/a
48.947	1.315	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
50.262	0.901	rating	0.6865	intensity	surprise	male	EA	old	n/a
50.629	0.535	rating_mouse_trajectory	0.6865	intensity	surprise	male	EA	old	n/a
54.168	1.312	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.48	0.968	rating	0.3366	intensity	happy	male	African	young	n/a
56.014	0.435	rating_mouse_trajectory	0.3366	intensity	happy	male	African	young	n/a
