onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.81	2.048	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
5.858	1.177	rating	0.5651	age	pain	female	African	old	n/a
6.391	0.644	rating_mouse_trajectory	0.5651	age	pain	female	African	old	n/a
7.764	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
9.075	1.709	rating	0.5449	age	fear	female	African	old	n/a
10.175	0.609	rating_mouse_trajectory	0.5449	age	fear	female	African	old	n/a
10.999	1.311	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
12.31	1.791	rating	0.8139	age	surprise	male	WC	old	n/a
12.86	1.241	rating_mouse_trajectory	0.8139	age	surprise	male	WC	old	n/a
15.235	1.31	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
16.545	0.556	rating	0.466	age	fear	female	WC	young	n/a
18.478	1.318	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
19.796	0.922	rating	1.0	age	happy	male	African	old	n/a
20.179	0.538	rating_mouse_trajectory	1.0	age	happy	male	African	old	n/a
25.721	1.311	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
27.032	1.119	rating	0.6015	age	surprise	male	African	young	n/a
27.649	0.503	rating_mouse_trajectory	0.6015	age	surprise	male	African	young	n/a
28.937	1.313	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
30.25	1.068	rating	0.6319	age	disgust	female	African	old	n/a
30.717	0.602	rating_mouse_trajectory	0.6319	age	disgust	female	African	old	n/a
32.156	1.312	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
33.468	0.518	rating	0.466	age	sad	male	African	young	n/a
35.375	1.311	face	n/a	age	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
36.686	0.985	rating	0.5712	age	fear	female	EA	old	n/a
37.036	0.635	rating_mouse_trajectory	0.5712	age	fear	female	EA	old	n/a
38.605	2.049	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
40.654	1.852	rating	0.4943	age	pain	male	African	old	n/a
41.071	1.435	rating_mouse_trajectory	0.4943	age	pain	male	African	old	n/a
44.573	1.299	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
45.872	1.546	rating	0.4984	age	sad	female	WC	old	n/a
46.706	0.712	rating_mouse_trajectory	0.4984	age	sad	female	WC	old	n/a
48.78	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
50.091	0.535	rating	0.466	age	sad	female	WC	young	n/a
54.005	2.037	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
56.043	0.992	rating	0.4195	age	pain	male	EA	young	n/a
56.543	0.492	rating_mouse_trajectory	0.4195	age	pain	male	EA	young	n/a
58.967	1.311	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
60.278	1.44	rating	0.4215	age	disgust	female	EA	young	n/a
60.945	0.774	rating_mouse_trajectory	0.4215	age	disgust	female	EA	young	n/a
63.201	1.312	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
64.513	1.857	rating	0.2253	age	anger	female	WC	young	n/a
64.946	1.423	rating_mouse_trajectory	0.2253	age	anger	female	WC	young	n/a
67.437	1.311	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
