onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.83	1.338	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.168	1.2	rating	0.2516	age	disgust	female	WC	young	n/a
6.001	0.367	rating_mouse_trajectory	0.2516	age	disgust	female	WC	young	n/a
7.242	1.31	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.553	1.875	rating	0.7512	age	anger	female	WC	old	n/a
9.119	1.308	rating_mouse_trajectory	0.7512	age	anger	female	WC	old	n/a
10.498	1.306	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.804	1.54	rating	0.7168	age	disgust	male	WC	old	n/a
12.187	1.157	rating_mouse_trajectory	0.7168	age	disgust	male	WC	old	n/a
14.745	1.31	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.055	1.539	rating	0.7573	age	anger	female	African	old	n/a
16.539	1.055	rating_mouse_trajectory	0.7573	age	anger	female	African	old	n/a
17.985	1.322	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.307	1.871	rating	0.3669	age	surprise	male	African	young	n/a
19.907	1.271	rating_mouse_trajectory	0.3669	age	surprise	male	African	young	n/a
25.249	1.31	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.559	1.483	rating	0.5449	age	sad	male	WC	young	n/a
26.926	1.117	rating_mouse_trajectory	0.5449	age	sad	male	WC	young	n/a
28.482	1.312	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.794	0.901	rating	0.3568	age	fear	male	EA	young	n/a
29.96	0.735	rating_mouse_trajectory	0.3568	age	fear	male	EA	young	n/a
31.699	1.313	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
33.012	1.202	rating	0.6319	age	fear	male	African	old	n/a
33.062	1.152	rating_mouse_trajectory	0.6319	age	fear	male	African	old	n/a
34.935	1.311	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.246	1.018	rating	0.553	age	surprise	male	EA	young	n/a
36.513	0.751	rating_mouse_trajectory	0.553	age	surprise	male	EA	young	n/a
38.164	1.3	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.464	1.052	rating	0.3568	age	anger	male	EA	young	n/a
39.664	0.852	rating_mouse_trajectory	0.3568	age	anger	male	EA	young	n/a
43.382	2.034	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.416	1.478	rating	0.3871	age	pleasure	female	WC	young	n/a
45.783	1.112	rating_mouse_trajectory	0.3871	age	pleasure	female	WC	young	n/a
48.323	1.311	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.634	1.41	rating	0.7876	age	happy	male	African	old	n/a
49.701	1.343	rating_mouse_trajectory	0.7876	age	happy	male	African	old	n/a
53.542	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.853	1.269	rating	0.5894	age	happy	male	WC	young	n/a
55.236	0.885	rating_mouse_trajectory	0.5894	age	happy	male	WC	young	n/a
57.776	1.312	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.088	1.873	rating	0.2799	age	disgust	male	WC	young	n/a
59.488	1.473	rating_mouse_trajectory	0.2799	age	disgust	male	WC	young	n/a
62.016	1.307	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.323	1.471	rating	0.3669	age	fear	female	EA	young	n/a
63.873	0.921	rating_mouse_trajectory	0.3669	age	fear	female	EA	young	n/a
66.247	1.311	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.558	0.92	rating	0.5651	age	disgust	female	EA	young	n/a
67.691	0.786	rating_mouse_trajectory	0.5651	age	disgust	female	EA	young	n/a
70.465	1.311	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.776	1.535	rating	0.5368	age	disgust	male	African	young	n/a
72.459	0.852	rating_mouse_trajectory	0.5368	age	disgust	male	African	young	n/a
74.683	1.312	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.994	1.519	rating	0.3871	age	sad	female	WC	young	n/a
76.411	1.102	rating_mouse_trajectory	0.3871	age	sad	female	WC	young	n/a
80.916	2.048	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.964	1.485	rating	0.6197	age	pain	female	African	young	n/a
83.33	1.118	rating_mouse_trajectory	0.6197	age	pain	female	African	young	n/a
84.882	1.316	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.198	1.735	rating	0.8301	age	disgust	female	African	old	n/a
86.681	1.252	rating_mouse_trajectory	0.8301	age	disgust	female	African	old	n/a
89.116	2.034	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.15	1.628	rating	0.5651	age	pain	male	EA	young	n/a
91.483	1.294	rating_mouse_trajectory	0.5651	age	pain	male	EA	young	n/a
93.064	2.037	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
95.101	1.519	rating	0.5004	age	pleasure	male	EA	young	n/a
95.618	1.002	rating_mouse_trajectory	0.5004	age	pleasure	male	EA	young	n/a
98.015	1.304	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.32	1.508	rating	0.3689	age	fear	female	WC	young	n/a
