onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
230.747	6.198	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
237.016	2.551	rating	14.48	Moderate	mentalizing	tired	n/a
237.6	1.968	rating_mouse_trajectory	14.48	Moderate	mentalizing	tired	n/a
242.162	5.575	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
247.804	1.858	rating	5.47	Weak	mentalizing	tired	n/a
248.387	1.275	rating_mouse_trajectory	5.47	Weak	mentalizing	tired	n/a
252.839	3.169	cue	n/a	n/a	similarity	n/a	n/a
256.008	5.053	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
261.142	2.47	rating	23.68	Moderate	similarity	n/a	n/a
262.292	1.32	rating_mouse_trajectory	23.68	Moderate	similarity	n/a	n/a
266.237	5.226	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
271.529	1.418	rating	11.63	Moderate	similarity	n/a	n/a
272.162	0.785	rating_mouse_trajectory	11.63	Moderate	similarity	n/a	n/a
276.644	5.018	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
281.733	1.918	rating	33.16	Strong	similarity	n/a	n/a
282.333	1.318	rating_mouse_trajectory	33.16	Strong	similarity	n/a	n/a
286.768	3.132	cue	n/a	n/a	likeability	n/a	n/a
289.9	5.794	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
295.772	2.457	rating	65.88	Very strong	likeability	n/a	n/a
296.772	1.457	rating_mouse_trajectory	65.88	Very strong	likeability	n/a	n/a
300.887	5.191	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
306.159	1.603	rating	12.3	Moderate	likeability	n/a	n/a
306.642	1.119	rating_mouse_trajectory	12.3	Moderate	likeability	n/a	n/a
311.272	6.842	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
318.18	2.285	rating	22.44	Moderate	likeability	n/a	n/a
318.83	1.635	rating_mouse_trajectory	22.44	Moderate	likeability	n/a	n/a
323.215	3.155	cue	n/a	n/a	mentalizing	heights	n/a
326.371	5.841	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
332.285	2.468	rating	2.07	Barely detectable	mentalizing	heights	n/a
333.068	1.685	rating_mouse_trajectory	2.07	Barely detectable	mentalizing	heights	n/a
337.423	5.022	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
342.522	2.189	rating	23.64	Moderate	mentalizing	heights	n/a
343.272	1.439	rating_mouse_trajectory	23.64	Moderate	mentalizing	heights	n/a
347.643	5.185	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
352.91	2.652	rating	3.91	Weak	mentalizing	heights	n/a
353.726	1.835	rating_mouse_trajectory	3.91	Weak	mentalizing	heights	n/a
357.945	3.182	cue	n/a	n/a	similarity	n/a	n/a
361.127	5.338	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
366.548	2.102	rating	11.36	Moderate	similarity	n/a	n/a
367.148	1.502	rating_mouse_trajectory	11.36	Moderate	similarity	n/a	n/a
371.68	4.089	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
375.851	2.002	rating	14.93	Moderate	similarity	n/a	n/a
376.251	1.602	rating_mouse_trajectory	14.93	Moderate	similarity	n/a	n/a
380.985	5.577	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
386.639	1.956	rating	17.84	Moderate	similarity	n/a	n/a
386.989	1.606	rating_mouse_trajectory	17.84	Moderate	similarity	n/a	n/a
391.674	3.124	cue	n/a	n/a	likeability	n/a	n/a
394.798	5.397	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
400.261	3.285	rating	26.15	Moderate	likeability	n/a	n/a
401.077	2.468	rating_mouse_trajectory	26.15	Moderate	likeability	n/a	n/a
405.373	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
410.448	2.751	rating	36.08	Strong	likeability	n/a	n/a
411.048	2.151	rating_mouse_trajectory	36.08	Strong	likeability	n/a	n/a
415.588	5.341	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
421.002	2.277	rating	20.64	Moderate	likeability	n/a	n/a
421.502	1.777	rating_mouse_trajectory	20.64	Moderate	likeability	n/a	n/a
426.037	3.17	cue	n/a	n/a	mentalizing	angry	n/a
429.207	4.088	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
433.373	2.256	rating	0.0	No sensation	mentalizing	angry	n/a
434.206	1.423	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
438.549	6.696	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
445.327	2.351	rating	23.32	Moderate	mentalizing	angry	n/a
446.177	1.501	rating_mouse_trajectory	23.32	Moderate	mentalizing	angry	n/a
450.463	5.186	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
455.715	1.651	rating	0.0	No sensation	mentalizing	angry	n/a
455.965	1.401	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
460.75	3.123	cue	n/a	n/a	similarity	n/a	n/a
463.873	5.397	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
469.336	2.275	rating	12.96	Moderate	similarity	n/a	n/a
469.97	1.642	rating_mouse_trajectory	12.96	Moderate	similarity	n/a	n/a
474.454	5.203	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
479.74	2.905	rating	16.61	Moderate	similarity	n/a	n/a
480.423	2.222	rating_mouse_trajectory	16.61	Moderate	similarity	n/a	n/a
484.853	5.559	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
490.477	3.352	rating	27.23	Moderate	similarity	n/a	n/a
491.194	2.635	rating_mouse_trajectory	27.23	Moderate	similarity	n/a	n/a
495.513	3.186	cue	n/a	n/a	likeability	n/a	n/a
498.698	5.585	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
504.349	2.451	rating	19.02	Moderate	likeability	n/a	n/a
504.766	2.035	rating_mouse_trajectory	19.02	Moderate	likeability	n/a	n/a
509.447	6.198	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
515.72	2.575	rating	18.28	Moderate	likeability	n/a	n/a
516.387	1.908	rating_mouse_trajectory	18.28	Moderate	likeability	n/a	n/a
520.901	5.144	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
526.124	1.704	rating	6.08	Weak	likeability	n/a	n/a
526.707	1.121	rating_mouse_trajectory	6.08	Weak	likeability	n/a	n/a
531.159	3.178	cue	n/a	n/a	mentalizing	calm	n/a
534.337	5.059	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
539.462	2.519	rating	27.22	Moderate	mentalizing	calm	n/a
540.296	1.685	rating_mouse_trajectory	27.22	Moderate	mentalizing	calm	n/a
544.555	5.795	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
550.416	2.301	rating	60.35	Strong	mentalizing	calm	n/a
550.466	2.251	rating_mouse_trajectory	60.35	Strong	mentalizing	calm	n/a
555.527	6.851	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
562.454	1.89	rating	61.25	Strong	mentalizing	calm	n/a
563.054	1.29	rating_mouse_trajectory	61.25	Strong	mentalizing	calm	n/a
567.49	3.174	cue	n/a	n/a	likeability	n/a	n/a
570.664	5.031	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
575.776	3.069	rating	15.28	Moderate	likeability	n/a	n/a
576.676	2.169	rating_mouse_trajectory	15.28	Moderate	likeability	n/a	n/a
580.904	5.042	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
586.013	1.968	rating	23.56	Moderate	likeability	n/a	n/a
586.513	1.468	rating_mouse_trajectory	23.56	Moderate	likeability	n/a	n/a
591.127	5.558	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
596.75	2.111	rating	37.63	Strong	likeability	n/a	n/a
597.417	1.444	rating_mouse_trajectory	37.63	Strong	likeability	n/a	n/a
601.786	3.174	cue	n/a	n/a	mentalizing	enjoy	n/a
604.96	6.135	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
611.172	2.839	rating	6.06	Weak	mentalizing	enjoy	n/a
612.039	1.972	rating_mouse_trajectory	6.06	Weak	mentalizing	enjoy	n/a
616.299	5.345	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
621.726	3.335	rating	27.22	Moderate	mentalizing	enjoy	n/a
622.276	2.785	rating_mouse_trajectory	27.22	Moderate	mentalizing	enjoy	n/a
626.813	5.399	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
632.28	2.101	rating	57.23	Strong	mentalizing	enjoy	n/a
632.814	1.568	rating_mouse_trajectory	57.23	Strong	mentalizing	enjoy	n/a
637.316	3.175	cue	n/a	n/a	likeability	n/a	n/a
640.491	5.188	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
645.752	2.351	rating	8.96	Weak	likeability	n/a	n/a
646.685	1.418	rating_mouse_trajectory	8.96	Weak	likeability	n/a	n/a
650.865	5.846	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
656.789	1.905	rating	14.04	Moderate	likeability	n/a	n/a
657.173	1.522	rating_mouse_trajectory	14.04	Moderate	likeability	n/a	n/a
661.923	6.121	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
668.127	2.635	rating	26.99	Moderate	likeability	n/a	n/a
668.844	1.918	rating_mouse_trajectory	26.99	Moderate	likeability	n/a	n/a
673.162	3.179	cue	n/a	n/a	similarity	n/a	n/a
676.342	5.191	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
681.599	2.818	rating	8.82	Weak	similarity	n/a	n/a
682.232	2.185	rating_mouse_trajectory	8.82	Weak	similarity	n/a	n/a
686.706	5.839	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
692.62	2.101	rating	16.54	Moderate	similarity	n/a	n/a
693.286	1.435	rating_mouse_trajectory	16.54	Moderate	similarity	n/a	n/a
697.75	6.362	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
704.191	1.854	rating	5.3	Weak	similarity	n/a	n/a
704.724	1.321	rating_mouse_trajectory	5.3	Weak	similarity	n/a	n/a
709.226	3.138	cue	n/a	n/a	likeability	n/a	n/a
712.364	5.299	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
717.729	2.802	rating	27.1	Moderate	likeability	n/a	n/a
718.479	2.052	rating_mouse_trajectory	27.1	Moderate	likeability	n/a	n/a
722.893	6.69	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
729.667	3.869	rating	10.13	Moderate	likeability	n/a	n/a
730.4	3.136	rating_mouse_trajectory	10.13	Moderate	likeability	n/a	n/a
734.757	5.221	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
740.054	2.124	rating	9.04	Weak	likeability	n/a	n/a
740.637	1.541	rating_mouse_trajectory	9.04	Weak	likeability	n/a	n/a
