onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.823	3.136	cue	n/a	n/a	likeability	n/a	n/a
5.96	5.401	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
11.46	3.435	rating	17.61	Moderate	likeability	n/a	n/a
12.426	2.468	rating_mouse_trajectory	17.61	Moderate	likeability	n/a	n/a
16.581	5.316	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
21.964	2.852	rating	30.92	Strong	likeability	n/a	n/a
22.697	2.118	rating_mouse_trajectory	30.92	Strong	likeability	n/a	n/a
27.067	5.01	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
32.134	3.276	rating	48.27	Strong	likeability	n/a	n/a
32.884	2.526	rating_mouse_trajectory	48.27	Strong	likeability	n/a	n/a
37.169	3.147	cue	n/a	n/a	mentalizing	remember	n/a
40.317	5.56	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
45.939	2.871	rating	29.08	Strong	mentalizing	remember	n/a
46.673	2.137	rating_mouse_trajectory	29.08	Strong	mentalizing	remember	n/a
51.016	5.511	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
56.593	2.285	rating	45.36	Strong	mentalizing	remember	n/a
57.46	1.418	rating_mouse_trajectory	45.36	Strong	mentalizing	remember	n/a
61.669	5.225	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
66.964	1.802	rating	16.23	Moderate	mentalizing	remember	n/a
67.48	1.285	rating_mouse_trajectory	16.23	Moderate	mentalizing	remember	n/a
71.982	3.142	cue	n/a	n/a	similarity	n/a	n/a
75.125	5.835	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
81.019	2.641	rating	48.96	Strong	similarity	n/a	n/a
81.569	2.091	rating_mouse_trajectory	48.96	Strong	similarity	n/a	n/a
86.125	6.352	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
92.54	1.954	rating	15.68	Moderate	similarity	n/a	n/a
93.04	1.454	rating_mouse_trajectory	15.68	Moderate	similarity	n/a	n/a
97.655	5.172	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
102.894	1.584	rating	35.8	Strong	similarity	n/a	n/a
103.344	1.134	rating_mouse_trajectory	35.8	Strong	similarity	n/a	n/a
107.929	3.133	cue	n/a	n/a	likeability	n/a	n/a
111.062	6.12	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
117.232	2.485	rating	52.43	Strong	likeability	n/a	n/a
117.882	1.835	rating_mouse_trajectory	52.43	Strong	likeability	n/a	n/a
122.354	5.173	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
127.586	2.224	rating	50.75	Strong	likeability	n/a	n/a
128.103	1.707	rating_mouse_trajectory	50.75	Strong	likeability	n/a	n/a
132.673	5.837	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
138.574	2.086	rating	44.31	Strong	likeability	n/a	n/a
139.24	1.42	rating_mouse_trajectory	44.31	Strong	likeability	n/a	n/a
143.609	3.19	cue	n/a	n/a	mentalizing	danger	n/a
146.799	5.113	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
151.979	2.334	rating	68.78	Very-strong	mentalizing	danger	n/a
153.079	1.234	rating_mouse_trajectory	68.78	Very-strong	mentalizing	danger	n/a
157.089	6.355	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
163.5	1.944	rating	72.25	Very-strong	mentalizing	danger	n/a
164.2	1.244	rating_mouse_trajectory	72.25	Very-strong	mentalizing	danger	n/a
168.569	5.308	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
173.937	2.14	rating	14.22	Moderate	mentalizing	danger	n/a
174.52	1.556	rating_mouse_trajectory	14.22	Moderate	mentalizing	danger	n/a
178.956	3.172	cue	n/a	n/a	similarity	n/a	n/a
182.128	5.116	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
187.309	1.335	rating	11.05	Moderate	similarity	n/a	n/a
187.709	0.935	rating_mouse_trajectory	11.05	Moderate	similarity	n/a	n/a
192.45	6.676	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
199.196	2.118	rating	24.53	Moderate	similarity	n/a	n/a
199.83	1.484	rating_mouse_trajectory	24.53	Moderate	similarity	n/a	n/a
204.298	6.849	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
211.201	2.226	rating	45.0	Strong	similarity	n/a	n/a
211.651	1.776	rating_mouse_trajectory	45.0	Strong	similarity	n/a	n/a
216.219	3.136	cue	n/a	n/a	mentalizing	tired	n/a
219.356	5.004	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
224.422	2.704	rating	45.18	Strong	mentalizing	tired	n/a
225.289	1.838	rating_mouse_trajectory	45.18	Strong	mentalizing	tired	n/a
229.504	6.189	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
235.76	2.468	rating	13.32	Moderate	mentalizing	tired	n/a
236.46	1.768	rating_mouse_trajectory	13.32	Moderate	mentalizing	tired	n/a
240.878	5.569	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
246.514	2.551	rating	19.03	Moderate	mentalizing	tired	n/a
247.581	1.485	rating_mouse_trajectory	19.03	Moderate	mentalizing	tired	n/a
251.549	3.115	cue	n/a	n/a	similarity	n/a	n/a
254.665	5.505	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
260.236	2.334	rating	16.25	Moderate	similarity	n/a	n/a
260.902	1.668	rating_mouse_trajectory	16.25	Moderate	similarity	n/a	n/a
265.342	6.118	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
271.523	1.737	rating	13.07	Moderate	similarity	n/a	n/a
272.073	1.187	rating_mouse_trajectory	13.07	Moderate	similarity	n/a	n/a
276.63	5.014	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
281.711	2.835	rating	24.27	Moderate	similarity	n/a	n/a
282.461	2.085	rating_mouse_trajectory	24.27	Moderate	similarity	n/a	n/a
286.746	3.152	cue	n/a	n/a	likeability	n/a	n/a
289.898	5.018	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
294.982	2.568	rating	22.02	Moderate	likeability	n/a	n/a
295.532	2.018	rating_mouse_trajectory	22.02	Moderate	likeability	n/a	n/a
300.092	5.561	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
305.719	3.051	rating	27.97	Moderate	likeability	n/a	n/a
306.219	2.551	rating_mouse_trajectory	27.97	Moderate	likeability	n/a	n/a
310.832	5.045	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
315.94	2.403	rating	22.53	Moderate	likeability	n/a	n/a
316.507	1.837	rating_mouse_trajectory	22.53	Moderate	likeability	n/a	n/a
320.958	3.144	cue	n/a	n/a	similarity	n/a	n/a
324.102	5.043	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
329.195	2.401	rating	16.93	Moderate	similarity	n/a	n/a
329.645	1.951	rating_mouse_trajectory	16.93	Moderate	similarity	n/a	n/a
334.264	5.222	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
339.532	1.978	rating	22.02	Moderate	similarity	n/a	n/a
340.165	1.345	rating_mouse_trajectory	22.02	Moderate	similarity	n/a	n/a
344.621	5.006	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
349.686	3.441	rating	26.77	Moderate	similarity	n/a	n/a
350.169	2.958	rating_mouse_trajectory	26.77	Moderate	similarity	n/a	n/a
354.721	3.142	cue	n/a	n/a	mentalizing	heights	n/a
357.863	5.18	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
363.108	2.936	rating	15.32	Moderate	mentalizing	heights	n/a
364.224	1.819	rating_mouse_trajectory	15.32	Moderate	mentalizing	heights	n/a
368.198	5.831	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
374.095	2.618	rating	21.76	Moderate	mentalizing	heights	n/a
374.928	1.785	rating_mouse_trajectory	21.76	Moderate	mentalizing	heights	n/a
379.204	5.023	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
384.282	2.318	rating	11.31	Moderate	mentalizing	heights	n/a
384.882	1.718	rating_mouse_trajectory	11.31	Moderate	mentalizing	heights	n/a
389.317	3.11	cue	n/a	n/a	likeability	n/a	n/a
392.427	5.227	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
397.72	2.14	rating	33.48	Strong	likeability	n/a	n/a
398.27	1.59	rating_mouse_trajectory	33.48	Strong	likeability	n/a	n/a
402.866	6.66	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
409.592	2.635	rating	12.9	Moderate	likeability	n/a	n/a
410.175	2.052	rating_mouse_trajectory	12.9	Moderate	likeability	n/a	n/a
414.665	5.297	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
420.029	1.901	rating	38.34	Strong	likeability	n/a	n/a
420.329	1.601	rating_mouse_trajectory	38.34	Strong	likeability	n/a	n/a
425.047	3.14	cue	n/a	n/a	similarity	n/a	n/a
428.187	5.557	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
433.834	1.968	rating	14.15	Moderate	similarity	n/a	n/a
434.134	1.668	rating_mouse_trajectory	14.15	Moderate	similarity	n/a	n/a
438.929	5.192	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
444.171	2.139	rating	9.92	Weak	similarity	n/a	n/a
444.654	1.656	rating_mouse_trajectory	9.92	Weak	similarity	n/a	n/a
449.249	5.394	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
454.708	2.868	rating	14.56	Moderate	similarity	n/a	n/a
455.458	2.118	rating_mouse_trajectory	14.56	Moderate	similarity	n/a	n/a
459.744	3.15	cue	n/a	n/a	mentalizing	angry	n/a
462.894	4.083	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
467.046	2.618	rating	12.13	Moderate	mentalizing	angry	n/a
467.93	1.735	rating_mouse_trajectory	12.13	Moderate	mentalizing	angry	n/a
472.189	6.671	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
478.917	1.993	rating	44.48	Strong	mentalizing	angry	n/a
479.351	1.559	rating_mouse_trajectory	44.48	Strong	mentalizing	angry	n/a
484.031	5.179	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
489.271	2.458	rating	7.83	Weak	mentalizing	angry	n/a
490.005	1.725	rating_mouse_trajectory	7.83	Weak	mentalizing	angry	n/a
494.306	3.132	cue	n/a	n/a	likeability	n/a	n/a
497.439	5.188	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
502.693	1.918	rating	12.3	Moderate	likeability	n/a	n/a
502.993	1.618	rating_mouse_trajectory	12.3	Moderate	likeability	n/a	n/a
507.791	6.84	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
514.697	1.901	rating	39.71	Strong	likeability	n/a	n/a
515.097	1.501	rating_mouse_trajectory	39.71	Strong	likeability	n/a	n/a
519.777	5.8	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
525.635	1.909	rating	42.59	Strong	likeability	n/a	n/a
526.035	1.509	rating_mouse_trajectory	42.59	Strong	likeability	n/a	n/a
530.67	3.119	cue	n/a	n/a	mentalizing	calm	n/a
533.789	5.801	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
539.657	2.403	rating	47.41	Strong	mentalizing	calm	n/a
540.707	1.353	rating_mouse_trajectory	47.41	Strong	mentalizing	calm	n/a
544.758	6.836	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
551.661	2.485	rating	56.01	Strong	mentalizing	calm	n/a
552.578	1.568	rating_mouse_trajectory	56.01	Strong	mentalizing	calm	n/a
556.762	5.049	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
561.865	2.401	rating	17.37	Moderate	mentalizing	calm	n/a
562.298	1.968	rating_mouse_trajectory	17.37	Moderate	mentalizing	calm	n/a
566.9	3.188	cue	n/a	n/a	likeability	n/a	n/a
570.088	5.106	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
575.253	1.823	rating	20.98	Moderate	likeability	n/a	n/a
575.687	1.39	rating_mouse_trajectory	20.98	Moderate	likeability	n/a	n/a
580.36	5.567	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
585.991	1.786	rating	58.95	Strong	likeability	n/a	n/a
586.507	1.27	rating_mouse_trajectory	58.95	Strong	likeability	n/a	n/a
591.073	6.189	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
597.328	4.185	rating	26.05	Moderate	likeability	n/a	n/a
597.845	3.669	rating_mouse_trajectory	26.05	Moderate	likeability	n/a	n/a
602.363	3.147	cue	n/a	n/a	mentalizing	enjoy	n/a
605.511	5.323	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
610.9	2.084	rating	62.24	Strong	mentalizing	enjoy	n/a
611.817	1.168	rating_mouse_trajectory	62.24	Strong	mentalizing	enjoy	n/a
615.971	5.39	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
621.421	1.89	rating	78.04	Very-strong	mentalizing	enjoy	n/a
622.071	1.24	rating_mouse_trajectory	78.04	Very-strong	mentalizing	enjoy	n/a
626.524	6.119	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
632.708	2.802	rating	5.32	Weak	mentalizing	enjoy	n/a
633.108	2.402	rating_mouse_trajectory	5.32	Weak	mentalizing	enjoy	n/a
637.743	3.114	cue	n/a	n/a	similarity	n/a	n/a
640.857	5.303	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
646.23	2.635	rating	30.14	Strong	similarity	n/a	n/a
646.546	2.318	rating_mouse_trajectory	30.14	Strong	similarity	n/a	n/a
651.306	5.794	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
657.151	3.893	rating	38.74	Strong	similarity	n/a	n/a
657.517	3.526	rating_mouse_trajectory	38.74	Strong	similarity	n/a	n/a
662.231	6.196	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
668.488	3.039	rating	16.04	Moderate	similarity	n/a	n/a
669.105	2.422	rating_mouse_trajectory	16.04	Moderate	similarity	n/a	n/a
673.523	3.15	cue	n/a	n/a	likeability	n/a	n/a
676.673	6.354	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
683.094	2.234	rating	30.7	Strong	likeability	n/a	n/a
683.594	1.734	rating_mouse_trajectory	30.7	Strong	likeability	n/a	n/a
688.191	4.086	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
692.347	1.851	rating	29.5	Strong	likeability	n/a	n/a
692.98	1.218	rating_mouse_trajectory	29.5	Strong	likeability	n/a	n/a
697.418	5.5	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
702.984	2.501	rating	38.62	Strong	likeability	n/a	n/a
704.051	1.435	rating_mouse_trajectory	38.62	Strong	likeability	n/a	n/a
708.019	3.151	cue	n/a	n/a	similarity	n/a	n/a
711.171	5.323	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
716.556	1.737	rating	23.59	Moderate	similarity	n/a	n/a
716.906	1.387	rating_mouse_trajectory	23.59	Moderate	similarity	n/a	n/a
721.67	4.073	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
