onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.957	1.017	memory	dummy	study_dummy	n/a	task-memory/obj021bed.png	n/a	n/a
9.991	1.017	memory	dummy	study_dummy	n/a	task-memory/obj093egg.png	n/a	n/a
12.025	1.017	memory	dummy	study_dummy	n/a	task-memory/obj155king.png	n/a	n/a
14.059	1.017	memory	study	study	n/a	task-memory/obj065clown.png	n/a	n/a
16.093	1.017	memory	study	study	n/a	task-memory/obj237radio.png	n/a	n/a
18.144	1.017	memory	study	study	n/a	task-memory/obj108flute.png	n/a	n/a
20.178	1.017	memory	study	study	n/a	task-memory/obj005ant.png	n/a	n/a
22.212	1.017	memory	study	study	n/a	task-memory/obj177map.png	n/a	n/a
24.246	1.017	memory	study	study	n/a	task-memory/obj325vest.png	n/a	n/a
26.28	1.017	memory	study	study	n/a	task-memory/obj144hose.png	n/a	n/a
28.314	1.034	memory	study	study	n/a	task-memory/obj335wheelbarrow.png	n/a	n/a
30.365	1.017	memory	study	study	n/a	task-memory/obj091duck.png	n/a	n/a
32.416	1.017	memory	study	study	n/a	task-memory/obj194nest.png	n/a	n/a
34.45	1.017	memory	study	study	n/a	task-memory/obj260scissors.png	n/a	n/a
36.501	1.017	memory	study	study	n/a	task-memory/obj068cork.png	n/a	n/a
38.535	1.017	memory	study	study	n/a	task-memory/obj046camera.png	n/a	n/a
40.569	1.017	memory	study	study	n/a	task-memory/obj238rain.png	n/a	n/a
42.603	1.017	memory	study	study	n/a	task-memory/obj188mountain.png	n/a	n/a
44.637	1.017	memory	study	study	n/a	task-memory/obj015bandaid.png	n/a	n/a
46.671	1.017	memory	study	study	n/a	task-memory/obj022bell.png	n/a	n/a
48.705	1.017	memory	study	study	n/a	task-memory/obj286stethoscope.png	n/a	n/a
50.739	1.017	memory	study	study	n/a	task-memory/obj342wing.png	n/a	n/a
52.773	1.017	memory	study	study	n/a	task-memory/obj337whip.png	n/a	n/a
54.807	1.017	memory	dummy	study_dummy	n/a	task-memory/obj206panda.png	n/a	n/a
56.842	1.017	memory	dummy	study_dummy	n/a	task-memory/obj267shower.png	n/a	n/a
58.876	1.017	memory	dummy	study_dummy	n/a	task-memory/obj310tractor.png	n/a	n/a
71.08	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.157	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.218	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.278	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.191	1.236	memory	test	test_new	incorrect	task-memory/obj154key.png	old	n/a
191.742	0.882	memory	test	test_old	correct	task-memory/obj068cork.png	old	n/a
194.576	0.627	memory	test	test_old	correct	task-memory/obj342wing.png	old	n/a
197.611	0.779	memory	test	test_new	correct	task-memory/obj224pitchfork.png	new	n/a
200.478	0.764	memory	test	test_old	correct	task-memory/obj238rain.png	old	n/a
203.046	0.769	memory	test	test_new	correct	task-memory/obj052carrot.png	new	n/a
205.914	0.666	memory	test	test_old	correct	task-memory/obj046camera.png	old	n/a
208.648	0.915	memory	test	test_old	incorrect	task-memory/obj337whip.png	new	n/a
211.349	1.032	memory	test	test_new	correct	task-memory/obj199onion.png	new	n/a
214.2	0.567	memory	test	test_old	correct	task-memory/obj260scissors.png	old	n/a
217.101	0.685	memory	test	test_new	correct	task-memory/obj311train.png	new	n/a
219.719	0.746	memory	test	test_old	incorrect	task-memory/obj188mountain.png	new	n/a
222.553	0.952	memory	test	test_old	correct	task-memory/obj286stethoscope.png	old	n/a
225.104	0.779	memory	test	test_old	correct	task-memory/obj091duck.png	old	n/a
227.872	0.936	memory	test	test_new	incorrect	task-memory/obj009asparagus.png	old	n/a
230.84	0.746	memory	test	test_old	correct	task-memory/obj022bell.png	old	n/a
233.424	0.735	memory	test	test_new	correct	task-memory/obj100feather.png	new	n/a
236.425	0.811	memory	test	test_new	correct	task-memory/obj145house.png	new	n/a
238.993	1.105	memory	test	test_old	correct	task-memory/obj065clown.png	old	n/a
241.577	1.47	memory	test	test_new	correct	task-memory/obj102finger.png	new	n/a
244.345	0.913	memory	test	test_new	incorrect	task-memory/obj338whistle.png	old	n/a
247.096	0.774	memory	test	test_new	correct	task-memory/obj079desk.png	new	n/a
249.897	1.051	memory	test	test_new	incorrect	task-memory/obj244rock.png	old	n/a
252.898	0.98	memory	test	test_new	correct	task-memory/obj230priest.png	new	n/a
255.549	0.88	memory	test	test_new	correct	task-memory/obj312tree.png	new	n/a
258.333	0.73	memory	test	test_new	correct	task-memory/obj346yoyo.png	new	n/a
261.168	1.43	memory	test	test_old	incorrect	task-memory/obj108flute.png	new	n/a
263.769	0.723	memory	test	test_old	correct	task-memory/obj015bandaid.png	old	n/a
266.37	1.08	memory	test	test_new	correct	task-memory/obj293table.png	new	n/a
269.337	0.915	memory	test	test_old	correct	task-memory/obj325vest.png	old	n/a
