onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.84	1.354	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.195	1.86	rating	0.2718	age	surprise	male	WC	old	n/a
5.711	1.344	rating_mouse_trajectory	0.2718	age	surprise	male	WC	old	n/a
7.277	1.319	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.596	0.443	rating	0.466	age	happy	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	happy	male	EA	old	n/a
10.537	1.311	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.847	1.008	rating	0.466	age	anger	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	anger	male	EA	old	n/a
14.795	1.304	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
16.099	n/a	rating	n/a	age	happy	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	happy	female	EA	old	n/a
18.044	2.056	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
20.1	0.817	rating	0.4417	age	pain	male	WC	old	n/a
20.2	0.717	rating_mouse_trajectory	0.4417	age	pain	male	WC	old	n/a
26.044	1.309	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.353	n/a	rating	n/a	age	happy	female	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	happy	female	EA	young	n/a
29.275	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.588	n/a	rating	n/a	age	sad	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	male	WC	young	n/a
32.509	1.313	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.822	n/a	rating	n/a	age	sad	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	female	WC	young	n/a
35.728	1.312	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
37.04	n/a	rating	n/a	age	disgust	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	disgust	male	EA	old	n/a
38.959	1.315	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
40.274	n/a	rating	n/a	age	sad	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	male	EA	young	n/a
44.199	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.51	n/a	rating	n/a	age	anger	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	anger	male	EA	young	n/a
48.433	1.311	face	n/a	age	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.745	n/a	rating	n/a	age	surprise	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	surprise	female	WC	young	n/a
53.66	2.036	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
55.697	n/a	rating	n/a	age	pleasure	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pleasure	female	African	young	n/a
58.627	1.305	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.932	n/a	rating	n/a	age	sad	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	female	African	old	n/a
62.856	1.311	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
64.167	n/a	rating	n/a	age	surprise	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	surprise	male	EA	old	n/a
67.091	1.311	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
68.402	n/a	rating	n/a	age	anger	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	anger	male	WC	young	n/a
71.309	1.31	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
72.62	n/a	rating	n/a	age	happy	male	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	happy	male	WC	old	n/a
75.526	1.312	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
76.838	n/a	rating	n/a	age	happy	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	happy	female	African	young	n/a
81.744	1.313	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
83.057	n/a	rating	n/a	age	fear	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	male	African	young	n/a
84.976	2.049	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
87.025	n/a	rating	n/a	age	pain	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pain	female	African	young	n/a
89.943	1.3	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
91.243	0.733	rating	0.4478	age	surprise	male	WC	young	n/a
91.527	0.45	rating_mouse_trajectory	0.4478	age	surprise	male	WC	young	n/a
93.159	2.036	face	n/a	age	pain	female	WC	old	task-faces/7Pain_Model5_1Female_1WC_2Old.mp4
95.195	n/a	rating	n/a	age	pain	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pain	female	WC	old	n/a
98.11	1.303	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
99.413	n/a	rating	n/a	age	disgust	female	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	disgust	female	EA	young	n/a
102.337	1.311	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model1_1Female_2EA_2Old.mp4
103.648	n/a	rating	n/a	age	sad	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	female	EA	old	n/a
106.572	1.311	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model1_1Female_1WC_2Old.mp4
107.883	n/a	rating	n/a	age	sad	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	female	WC	old	n/a
109.806	1.311	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
111.118	n/a	rating	n/a	age	disgust	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	disgust	female	African	young	n/a
113.024	1.311	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
114.335	n/a	rating	n/a	age	fear	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	female	WC	young	n/a
116.24	1.313	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
117.553	n/a	rating	n/a	age	sad	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	sad	male	EA	old	n/a
120.459	1.312	face	n/a	age	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
121.772	n/a	rating	n/a	age	happy	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	happy	female	African	old	n/a
124.678	1.311	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model1_1Female_1WC_2Old.mp4
125.99	0.1	rating	0.4458	age	anger	female	WC	old	n/a
