onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.832	1.318	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.15	1.833	rating	0.5469	age	surprise	male	WC	old	n/a
6.367	0.617	rating_mouse_trajectory	0.5469	age	surprise	male	WC	old	n/a
7.142	1.309	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.451	1.25	rating	0.4175	age	happy	male	EA	old	n/a
9.251	0.45	rating_mouse_trajectory	0.4175	age	happy	male	EA	old	n/a
10.391	1.311	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.703	1.633	rating	0.6258	age	anger	male	EA	old	n/a
12.303	1.033	rating_mouse_trajectory	0.6258	age	anger	male	EA	old	n/a
14.643	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
15.954	0.8	rating	0.7027	age	happy	female	EA	old	n/a
16.288	0.467	rating_mouse_trajectory	0.7027	age	happy	female	EA	old	n/a
17.877	2.046	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
19.922	0.683	rating	0.6278	age	pain	male	WC	old	n/a
20.289	0.317	rating_mouse_trajectory	0.6278	age	pain	male	WC	old	n/a
25.855	1.304	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.158	1.383	rating	0.197	age	happy	female	EA	young	n/a
27.842	0.7	rating_mouse_trajectory	0.197	age	happy	female	EA	young	n/a
29.081	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.393	1.867	rating	0.2476	age	sad	male	WC	young	n/a
30.876	1.383	rating_mouse_trajectory	0.2476	age	sad	male	WC	young	n/a
32.316	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.627	1.667	rating	0.0534	age	sad	female	WC	young	n/a
33.861	1.433	rating_mouse_trajectory	0.0534	age	sad	female	WC	young	n/a
35.551	1.311	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
36.862	1.167	rating	0.5854	age	disgust	male	EA	old	n/a
37.179	0.85	rating_mouse_trajectory	0.5854	age	disgust	male	EA	old	n/a
38.787	1.309	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
40.097	0.917	rating	0.2597	age	sad	male	EA	young	n/a
40.363	0.65	rating_mouse_trajectory	0.2597	age	sad	male	EA	young	n/a
44.004	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.315	1.8	rating	0.1444	age	anger	male	EA	young	n/a
46.015	1.1	rating_mouse_trajectory	0.1444	age	anger	male	EA	young	n/a
48.239	1.311	face	n/a	age	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.55	1.217	rating	0.373	age	surprise	female	WC	young	n/a
50.167	0.6	rating_mouse_trajectory	0.373	age	surprise	female	WC	young	n/a
53.471	2.048	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
55.519	1.217	rating	0.1646	age	pleasure	female	African	young	n/a
56.002	0.733	rating_mouse_trajectory	0.1646	age	pleasure	female	African	young	n/a
58.439	1.315	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.754	1.35	rating	0.5307	age	sad	female	African	old	n/a
60.671	0.433	rating_mouse_trajectory	0.5307	age	sad	female	African	old	n/a
62.671	1.301	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
63.972	1.817	rating	0.7067	age	surprise	male	EA	old	n/a
64.572	1.217	rating_mouse_trajectory	0.7067	age	surprise	male	EA	old	n/a
66.887	1.303	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
68.19	1.65	rating	0.5449	age	anger	male	WC	young	n/a
68.957	0.883	rating_mouse_trajectory	0.5449	age	anger	male	WC	young	n/a
71.114	1.311	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
72.425	0.883	rating	0.7229	age	happy	male	WC	old	n/a
73.109	0.2	rating_mouse_trajectory	0.7229	age	happy	male	WC	old	n/a
75.349	1.311	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
76.66	0.983	rating	0.377	age	happy	female	African	young	n/a
77.127	0.517	rating_mouse_trajectory	0.377	age	happy	female	African	young	n/a
81.584	1.312	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
82.896	1.45	rating	0.1788	age	fear	male	African	young	n/a
83.346	1.0	rating_mouse_trajectory	0.1788	age	fear	male	African	young	n/a
84.801	2.046	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
86.847	1.867	rating	0.2152	age	pain	female	African	young	n/a
87.597	1.117	rating_mouse_trajectory	0.2152	age	pain	female	African	young	n/a
89.771	1.311	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
91.082	1.467	rating	0.195	age	surprise	male	WC	young	n/a
91.699	0.85	rating_mouse_trajectory	0.195	age	surprise	male	WC	young	n/a
93.004	2.047	face	n/a	age	pain	female	WC	old	task-faces/7Pain_Model5_1Female_1WC_2Old.mp4
95.05	1.0	rating	0.6036	age	pain	female	WC	old	n/a
95.334	0.717	rating_mouse_trajectory	0.6036	age	pain	female	WC	old	n/a
97.971	1.314	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
99.285	1.75	rating	0.4519	age	disgust	female	EA	young	n/a
100.085	0.95	rating_mouse_trajectory	0.4519	age	disgust	female	EA	young	n/a
102.204	1.299	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model1_1Female_2EA_2Old.mp4
103.504	1.25	rating	0.4964	age	sad	female	EA	old	n/a
104.654	0.1	rating_mouse_trajectory	0.4964	age	sad	female	EA	old	n/a
106.421	1.301	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model1_1Female_1WC_2Old.mp4
107.722	1.383	rating	0.5934	age	sad	female	WC	old	n/a
108.505	0.6	rating_mouse_trajectory	0.5934	age	sad	female	WC	old	n/a
109.636	1.304	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
110.94	1.517	rating	0.379	age	disgust	female	African	young	n/a
111.873	0.583	rating_mouse_trajectory	0.379	age	disgust	female	African	young	n/a
112.846	1.312	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
114.158	1.833	rating	0.108	age	fear	female	WC	young	n/a
114.424	1.567	rating_mouse_trajectory	0.108	age	fear	female	WC	young	n/a
116.087	1.305	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
117.392	1.75	rating	0.6218	age	sad	male	EA	old	n/a
118.109	1.033	rating_mouse_trajectory	0.6218	age	sad	male	EA	old	n/a
120.316	1.311	face	n/a	age	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
121.627	1.733	rating	0.7431	age	happy	female	African	old	n/a
122.194	1.167	rating_mouse_trajectory	0.7431	age	happy	female	African	old	n/a
124.551	1.311	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model1_1Female_1WC_2Old.mp4
125.862	0.8	rating	0.6056	age	anger	female	WC	old	n/a
126.412	0.25	rating_mouse_trajectory	0.6056	age	anger	female	WC	old	n/a
128.786	2.045	face	n/a	age	pleasure	male	EA	old	task-faces/8Pleasure_Model4_2Male_2EA_2Old.mp4
130.83	0.8	rating	0.6501	age	pleasure	male	EA	old	n/a
131.23	0.4	rating_mouse_trajectory	0.6501	age	pleasure	male	EA	old	n/a
132.735	1.313	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
134.048	1.65	rating	0.4822	age	fear	female	WC	old	n/a
134.548	1.15	rating_mouse_trajectory	0.4822	age	fear	female	WC	old	n/a
135.952	2.048	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
138.0	1.867	rating	0.7694	age	pain	male	African	old	n/a
138.316	1.55	rating_mouse_trajectory	0.7694	age	pain	male	African	old	n/a
140.921	1.314	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
142.235	1.7	rating	0.5712	age	disgust	female	African	old	n/a
142.885	1.05	rating_mouse_trajectory	0.5712	age	disgust	female	African	old	n/a
144.154	2.032	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
146.186	1.167	rating	0.2152	age	pain	female	WC	young	n/a
146.286	1.067	rating_mouse_trajectory	0.2152	age	pain	female	WC	young	n/a
148.103	1.317	face	n/a	age	sad	female	EA	young	task-faces/6Sad_Model3_1Female_2EA_1Young.mp4
149.421	1.75	rating	0.1485	age	sad	female	EA	young	n/a
149.887	1.283	rating_mouse_trajectory	0.1485	age	sad	female	EA	young	n/a
153.338	2.035	face	n/a	age	pleasure	male	WC	young	task-faces/8Pleasure_Model5_2Male_1WC_1Young.mp4
155.373	1.3	rating	0.0595	age	pleasure	male	WC	young	n/a
155.623	1.05	rating_mouse_trajectory	0.0595	age	pleasure	male	WC	young	n/a
159.28	1.312	face	n/a	age	fear	male	WC	old	task-faces/3Fear_Model1_2Male_1WC_2Old.mp4
160.591	1.45	rating	0.3002	age	fear	male	WC	old	n/a
161.108	0.933	rating_mouse_trajectory	0.3002	age	fear	male	WC	old	n/a
165.521	2.04	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
167.561	1.683	rating	0.1383	age	pain	male	EA	young	n/a
