onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
126.839	0.543	posner	target_response	incorrect	left	right	left	26
129.806	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	27
130.006	0.513	posner	target_response	incorrect	left	right	left	27
133.474	0.2	posner	valid_cue	correct	right	n/a	n/a	28
133.674	0.721	posner	target_response	correct	right	right	right	28
138.643	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	29
138.843	0.675	posner	target_response	incorrect	right	left	right	29
143.812	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	30
144.012	0.779	posner	target_response	incorrect	right	left	right	30
152.882	0.2	posner	valid_cue	correct	right	n/a	n/a	31
153.082	0.696	posner	target_response	correct	right	right	right	31
155.849	0.2	posner	valid_cue	correct	right	n/a	n/a	32
156.049	0.51	posner	target_response	correct	right	right	right	32
163.319	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	33
163.519	0.336	posner	target_response	incorrect	left	right	left	33
167.187	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	34
167.387	0.519	posner	target_response	incorrect	left	right	left	34
170.355	0.2	posner	valid_cue	correct	left	n/a	n/a	35
170.555	0.342	posner	target_response	correct	left	left	left	35
174.123	0.2	posner	valid_cue	correct	left	n/a	n/a	36
174.323	0.352	posner	target_response	correct	left	left	left	36
177.191	0.2	posner	valid_cue	correct	right	n/a	n/a	37
177.391	0.522	posner	target_response	correct	right	right	right	37
180.759	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	38
180.959	0.209	posner	target_response	incorrect	left	right	left	38
184.027	0.2	posner	valid_cue	correct	right	n/a	n/a	39
184.227	0.468	posner	target_response	correct	right	right	right	39
187.294	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	40
187.494	0.512	posner	target_response	incorrect	right	left	right	40
192.163	0.2	posner	valid_cue	correct	right	n/a	n/a	41
192.363	0.378	posner	target_response	correct	right	right	right	41
195.731	0.2	posner	valid_cue	correct	left	n/a	n/a	42
195.931	0.664	posner	target_response	correct	left	left	left	42
202.5	0.2	posner	valid_cue	correct	left	n/a	n/a	43
202.7	0.441	posner	target_response	correct	left	left	left	43
208.669	0.2	posner	valid_cue	correct	left	n/a	n/a	44
208.869	0.492	posner	target_response	correct	left	left	left	44
211.937	0.2	posner	valid_cue	correct	right	n/a	n/a	45
212.137	0.413	posner	target_response	correct	right	right	right	45
215.905	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	46
216.105	0.455	posner	target_response	incorrect	left	right	left	46
219.273	0.2	posner	valid_cue	correct	left	n/a	n/a	47
219.473	0.871	posner	target_response	correct	left	left	left	47
223.241	0.2	posner	valid_cue	correct	left	n/a	n/a	48
223.441	0.875	posner	target_response	correct	left	left	left	48
230.711	0.2	posner	valid_cue	correct	left	n/a	n/a	49
230.911	0.495	posner	target_response	correct	left	left	left	49
235.579	0.2	posner	valid_cue	correct	right	n/a	n/a	50
235.779	0.718	posner	target_response	correct	right	right	right	50
246.45	0.2	posner	valid_cue	correct	left	n/a	n/a	51
246.65	0.516	posner	target_response	correct	left	left	left	51
254.219	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	52
254.419	0.78	posner	target_response	incorrect	right	left	right	52
257.987	0.2	posner	valid_cue	correct	left	n/a	n/a	53
258.188	0.556	posner	target_response	correct	left	left	left	53
261.055	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	54
261.255	0.78	posner	target_response	incorrect	left	right	left	54
265.524	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	55
265.724	0.504	posner	target_response	incorrect	right	left	right	55
269.292	0.2	posner	valid_cue	correct	left	n/a	n/a	56
269.492	1.278	posner	target_response	correct	left	left	left	56
272.66	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	57
272.86	0.534	posner	target_response	incorrect	left	right	left	57
276.228	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	58
276.428	0.58	posner	target_response	incorrect	left	right	left	58
281.796	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	59
281.996	0.852	posner	target_response	incorrect	left	right	left	59
285.164	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	60
285.364	0.658	posner	target_response	incorrect	right	left	right	60
288.332	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	61
288.532	0.523	posner	target_response	incorrect	left	right	left	61
298.903	0.2	posner	valid_cue	correct	left	n/a	n/a	62
299.103	0.617	posner	target_response	correct	left	left	left	62
303.971	0.2	posner	valid_cue	correct	right	n/a	n/a	63
304.171	0.595	posner	target_response	correct	right	right	right	63
307.239	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	64
307.439	n/a	posner	target_response	incorrect	left	right	n/a	64
311.407	0.2	posner	valid_cue	correct	right	n/a	n/a	65
311.607	0.541	posner	target_response	correct	right	right	right	65
318.877	0.2	posner	valid_cue	correct	right	n/a	n/a	66
319.077	0.42	posner	target_response	correct	right	right	right	66
323.145	0.2	posner	valid_cue	correct	right	n/a	n/a	67
323.345	0.466	posner	target_response	correct	right	right	right	67
326.313	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	68
326.513	0.658	posner	target_response	incorrect	left	right	left	68
329.381	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	69
329.581	0.619	posner	target_response	incorrect	right	left	right	69
333.549	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	70
333.749	0.567	posner	target_response	incorrect	left	right	left	70
336.617	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	71
336.817	0.399	posner	target_response	incorrect	left	right	left	71
340.085	0.2	posner	valid_cue	correct	left	n/a	n/a	72
340.285	0.547	posner	target_response	correct	left	left	left	72
345.653	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	73
345.854	0.588	posner	target_response	incorrect	right	left	right	73
351.122	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	74
351.322	0.47	posner	target_response	incorrect	left	right	left	74
354.49	0.2	posner	valid_cue	correct	right	n/a	n/a	75
354.69	0.525	posner	target_response	correct	right	right	right	75
358.658	0.2	posner	valid_cue	correct	left	n/a	n/a	76
358.858	0.464	posner	target_response	correct	left	left	left	76
363.427	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	77
363.627	0.387	posner	target_response	incorrect	right	left	right	77
368.495	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	78
368.695	0.646	posner	target_response	incorrect	right	left	right	78
379.366	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	79
379.566	0.339	posner	target_response	incorrect	right	left	right	79
385.835	0.2	posner	valid_cue	correct	left	n/a	n/a	80
386.035	0.411	posner	target_response	correct	left	left	left	80
389.303	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	81
389.503	0.519	posner	target_response	incorrect	right	left	right	81
394.572	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	82
394.772	0.411	posner	target_response	incorrect	left	right	left	82
404.342	0.2	posner	valid_cue	correct	left	n/a	n/a	83
404.542	0.501	posner	target_response	correct	left	left	left	83
411.811	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	84
412.012	0.414	posner	target_response	incorrect	right	left	right	84
416.68	0.2	posner	valid_cue	correct	right	n/a	n/a	85
416.88	0.314	posner	target_response	correct	right	right	right	85
420.048	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	86
420.248	0.51	posner	target_response	incorrect	right	left	right	86
430.919	0.2	posner	valid_cue	correct	right	n/a	n/a	87
431.119	0.565	posner	target_response	correct	right	right	right	87
436.387	0.2	posner	valid_cue	correct	left	n/a	n/a	88
436.587	0.362	posner	target_response	correct	left	left	left	88
440.255	0.2	posner	valid_cue	correct	right	n/a	n/a	89
440.455	0.503	posner	target_response	correct	right	right	right	89
446.024	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	90
446.224	0.267	posner	target_response	incorrect	right	left	right	90
449.292	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	91
449.492	0.482	posner	target_response	incorrect	right	left	right	91
452.46	0.2	posner	valid_cue	correct	right	n/a	n/a	92
452.66	0.469	posner	target_response	correct	right	right	right	92
459.629	0.2	posner	valid_cue	correct	left	n/a	n/a	93
459.829	0.437	posner	target_response	correct	left	left	left	93
462.697	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	94
462.897	0.51	posner	target_response	incorrect	right	left	right	94
466.965	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	95
467.165	0.553	posner	target_response	incorrect	left	right	left	95
470.033	0.2	posner	valid_cue	correct	left	n/a	n/a	96
470.233	0.523	posner	target_response	correct	left	left	left	96
473.801	0.2	posner	valid_cue	correct	right	n/a	n/a	97
474.001	0.491	posner	target_response	correct	right	right	right	97
476.869	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	98
477.069	0.615	posner	target_response	incorrect	left	right	left	98
482.038	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	99
482.238	0.5	posner	target_response	incorrect	right	left	right	99
486.406	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	100
486.606	0.731	posner	target_response	incorrect	left	right	left	100
493.875	0.2	posner	valid_cue	correct	right	n/a	n/a	101
494.075	0.563	posner	target_response	correct	right	right	right	101
499.544	0.2	posner	valid_cue	correct	left	n/a	n/a	102
499.744	0.489	posner	target_response	correct	left	left	left	102
503.312	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	103
503.512	0.631	posner	target_response	incorrect	left	right	left	103
507.48	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	104
507.681	0.766	posner	target_response	incorrect	right	left	right	104
512.149	0.2	posner	valid_cue	correct	right	n/a	n/a	105
512.349	0.406	posner	target_response	correct	right	right	right	105
517.317	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	106
517.518	0.655	posner	target_response	incorrect	right	left	right	106
520.485	0.2	posner	valid_cue	correct	right	n/a	n/a	107
520.685	0.494	posner	target_response	correct	right	right	right	107
524.253	0.2	posner	valid_cue	correct	left	n/a	n/a	108
524.453	0.708	posner	target_response	correct	left	left	left	108
531.723	0.2	posner	valid_cue	correct	right	n/a	n/a	109
531.923	0.552	posner	target_response	correct	right	right	right	109
539.192	0.2	posner	valid_cue	correct	right	n/a	n/a	110
539.392	0.624	posner	target_response	correct	right	right	right	110
546.662	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	111
546.862	0.519	posner	target_response	incorrect	left	right	left	111
557.532	0.2	posner	valid_cue	correct	right	n/a	n/a	112
557.733	0.564	posner	target_response	correct	right	right	right	112
561.0	0.2	posner	valid_cue	correct	right	n/a	n/a	113
561.201	0.554	posner	target_response	correct	right	right	right	113
564.168	0.2	posner	valid_cue	correct	left	n/a	n/a	114
564.368	0.605	posner	target_response	correct	left	left	left	114
567.236	0.2	posner	valid_cue	correct	left	n/a	n/a	115
567.436	0.241	posner	target_response	correct	left	left	left	115
570.504	0.2	posner	valid_cue	correct	left	n/a	n/a	116
570.704	0.333	posner	target_response	correct	left	left	left	116
577.673	0.2	posner	valid_cue	correct	left	n/a	n/a	117
577.873	0.435	posner	target_response	correct	left	left	left	117
584.242	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	118
584.443	0.598	posner	target_response	incorrect	left	right	left	118
592.112	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	119
592.312	0.706	posner	target_response	incorrect	right	left	right	119
599.582	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	120
599.782	0.483	posner	target_response	incorrect	left	right	left	120
