onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.804	3.118	cue	n/a	n/a	mentalizing	remember	n/a
5.922	5.218	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.223	4.9	rating	12.32	Moderate	mentalizing	remember	n/a
12.873	3.25	rating_mouse_trajectory	12.32	Moderate	mentalizing	remember	n/a
16.314	5.507	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
21.877	2.868	rating	115.87	Strongest possible	mentalizing	remember	n/a
22.361	2.385	rating_mouse_trajectory	115.87	Strongest possible	mentalizing	remember	n/a
26.975	5.562	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.598	1.44	rating	35.34	Strong	mentalizing	remember	n/a
32.731	1.306	rating_mouse_trajectory	35.34	Strong	mentalizing	remember	n/a
37.633	3.115	cue	n/a	n/a	likeability	n/a	n/a
40.748	5.506	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
46.32	2.001	rating	104.1	Strongest possible	likeability	n/a	n/a
46.37	1.951	rating_mouse_trajectory	104.1	Strongest possible	likeability	n/a	n/a
51.43	6.345	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
57.841	1.618	rating	45.36	Strong	likeability	n/a	n/a
57.891	1.568	rating_mouse_trajectory	45.36	Strong	likeability	n/a	n/a
62.967	4.077	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
67.111	2.427	rating	39.81	Strong	likeability	n/a	n/a
67.544	1.994	rating_mouse_trajectory	39.81	Strong	likeability	n/a	n/a
72.129	3.149	cue	n/a	n/a	mentalizing	danger	n/a
75.279	6.342	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
81.683	3.038	rating	114.37	Strongest possible	mentalizing	danger	n/a
82.683	2.038	rating_mouse_trajectory	114.37	Strongest possible	mentalizing	danger	n/a
86.82	5.117	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
92.004	2.018	rating	104.24	Strongest possible	mentalizing	danger	n/a
