onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.818	1.333	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.15	1.583	rating	0.2678	age	disgust	female	WC	young	n/a
5.984	0.75	rating_mouse_trajectory	0.2678	age	disgust	female	WC	young	n/a
7.063	1.355	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.418	1.367	rating	0.2921	age	anger	female	WC	old	n/a
9.285	0.5	rating_mouse_trajectory	0.2921	age	anger	female	WC	old	n/a
10.342	1.327	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.67	1.367	rating	0.7795	age	disgust	male	WC	old	n/a
11.72	1.317	rating_mouse_trajectory	0.7795	age	disgust	male	WC	old	n/a
14.595	1.31	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.904	1.533	rating	0.7067	age	anger	female	African	old	n/a
16.438	1.0	rating_mouse_trajectory	0.7067	age	anger	female	African	old	n/a
17.836	1.32	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.156	1.417	rating	0.2577	age	surprise	male	African	young	n/a
19.572	1.0	rating_mouse_trajectory	0.2577	age	surprise	male	African	young	n/a
25.082	1.326	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.408	1.4	rating	0.2516	age	sad	male	WC	young	n/a
26.892	0.917	rating_mouse_trajectory	0.2516	age	sad	male	WC	young	n/a
28.312	1.331	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.643	1.133	rating	0.375	age	fear	male	EA	young	n/a
30.226	0.55	rating_mouse_trajectory	0.375	age	fear	male	EA	young	n/a
31.564	1.314	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.877	1.5	rating	0.8078	age	fear	male	African	old	n/a
33.111	1.267	rating_mouse_trajectory	0.8078	age	fear	male	African	old	n/a
34.797	1.315	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.112	1.45	rating	0.5388	age	surprise	male	EA	young	n/a
36.445	1.117	rating_mouse_trajectory	0.5388	age	surprise	male	EA	young	n/a
38.017	1.313	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.33	1.583	rating	0.3345	age	anger	male	EA	young	n/a
39.713	1.2	rating_mouse_trajectory	0.3345	age	anger	male	EA	young	n/a
43.248	2.067	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.315	1.417	rating	0.1849	age	pleasure	female	WC	young	n/a
46.265	0.467	rating_mouse_trajectory	0.1849	age	pleasure	female	WC	young	n/a
48.231	1.303	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.534	1.65	rating	0.9312	age	happy	male	African	old	n/a
50.034	1.15	rating_mouse_trajectory	0.9312	age	happy	male	African	old	n/a
53.458	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.769	1.067	rating	0.3608	age	happy	male	WC	young	n/a
55.236	0.6	rating_mouse_trajectory	0.3608	age	happy	male	WC	young	n/a
57.693	1.311	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.004	1.867	rating	0.6905	age	disgust	male	WC	young	n/a
59.871	1.0	rating_mouse_trajectory	0.6905	age	disgust	male	WC	young	n/a
61.928	1.311	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.239	1.117	rating	0.0756	age	fear	female	EA	young	n/a
63.622	0.733	rating_mouse_trajectory	0.0756	age	fear	female	EA	young	n/a
66.147	1.327	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.474	1.5	rating	0.3568	age	disgust	female	EA	young	n/a
68.74	0.233	rating_mouse_trajectory	0.3568	age	disgust	female	EA	young	n/a
70.398	1.327	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.725	1.783	rating	0.2375	age	disgust	male	African	young	n/a
72.275	1.233	rating_mouse_trajectory	0.2375	age	disgust	male	African	young	n/a
74.636	1.308	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.944	1.467	rating	0.1505	age	sad	female	WC	young	n/a
76.494	0.917	rating_mouse_trajectory	0.1505	age	sad	female	WC	young	n/a
80.867	2.045	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.913	0.633	rating	0.6036	age	pain	female	African	young	n/a
83.013	0.533	rating_mouse_trajectory	0.6036	age	pain	female	African	young	n/a
84.83	1.317	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.147	1.583	rating	0.7998	age	disgust	female	African	old	n/a
86.414	1.317	rating_mouse_trajectory	0.7998	age	disgust	female	African	old	n/a
89.065	2.051	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.116	1.333	rating	0.6076	age	pain	male	EA	young	n/a
91.316	1.133	rating_mouse_trajectory	0.6076	age	pain	male	EA	young	n/a
93.03	2.037	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
95.067	0.933	rating	0.3062	age	pleasure	male	EA	young	n/a
95.284	0.717	rating_mouse_trajectory	0.3062	age	pleasure	male	EA	young	n/a
97.998	1.305	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.302	1.317	rating	0.2415	age	fear	female	WC	young	n/a
99.702	0.917	rating_mouse_trajectory	0.2415	age	fear	female	WC	young	n/a
102.226	1.311	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.537	1.533	rating	0.375	age	happy	female	WC	old	n/a
104.27	0.8	rating_mouse_trajectory	0.375	age	happy	female	WC	old	n/a
106.461	1.311	face	n/a	age	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.772	1.6	rating	0.4256	age	fear	male	WC	young	n/a
108.589	0.783	rating_mouse_trajectory	0.4256	age	fear	male	WC	young	n/a
109.678	2.046	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.724	1.833	rating	0.7006	age	pain	male	WC	old	n/a
